,Route0,Route1,Route2,Route3,Route4,Route5
0,18,6,16,12,924,24
1,481,482,9,5,11,12
2,928,14,5,4,15,34
3,439,79,8,6,15,453
4,580,228,10,7,16,159
5,24,12,9,6,15,934
6,596,372,6,3,4,19
7,747,194,7,4,15,33
8,431,500,6,4,26,33
9,904,19,7,6,26,38
10,159,56,10,8,18,749
11,742,215,8,6,9,20
12,505,422,11,4,21,37
13,126,31,15,3,25,800
14,792,161,11,2,14,20
15,573,352,9,6,25,35
16,544,203,36,7,21,189
17,150,63,63,7,18,699
18,627,296,42,8,10,17
19,320,180,366,6,19,109
20,390,38,76,16,14,466
21,495,72,154,8,23,248
22,292,55,171,11,22,449
23,461,91,200,19,22,207
24,301,41,224,18,19,397
25,439,66,188,12,25,270
26,318,62,237,13,24,346
27,377,62,185,14,28,334
28,354,56,216,18,23,333
29,348,79,202,17,26,328
30,336,58,202,13,29,362
31,399,67,206,21,27,280
32,285,64,213,17,26,395
33,421,73,199,19,25,263
34,339,69,212,16,40,324
35,358,62,203,26,38,313
36,322,72,203,31,49,323
37,360,61,172,33,50,324
38,317,70,186,32,71,324
39,358,55,201,41,83,262
40,320,59,183,45,120,273
41,319,63,169,48,116,285
42,355,79,167,47,107,245
43,287,70,171,57,150,265
44,348,72,164,58,123,235
45,316,65,139,78,171,231
46,293,78,152,80,154,243
47,347,76,160,54,154,209
48,300,71,147,82,159,241
49,325,81,155,99,145,195
50,292,75,164,77,186,206
51,277,79,138,100,183,223
52,321,90,130,98,152,209
53,274,73,181,74,177,221
54,335,80,131,79,167,208
55,324,77,150,74,170,205
56,287,89,134,97,189,204
57,277,75,156,76,180,236
58,338,83,148,81,165,185
59,289,68,177,103,156,207
60,298,89,133,91,175,214
61,317,77,146,88,151,221
62,305,82,153,86,186,188
63,306,57,139,99,166,233
64,321,78,132,90,178,201
65,314,84,150,78,172,202
66,283,76,164,87,174,216
67,296,83,154,89,167,211
68,298,69,147,92,163,231
69,293,57,167,113,169,201
70,301,96,119,97,169,218
71,295,98,155,89,156,207
72,308,74,151,101,170,196
73,299,69,174,88,170,200
74,315,77,128,83,177,220
75,317,87,148,90,159,199
76,286,77,155,85,182,215
77,276,87,179,110,161,187
78,275,94,152,102,161,216
79,302,85,157,81,168,207
80,302,76,140,105,188,189
81,292,85,146,97,157,223
82,303,85,142,97,154,219
83,290,80,154,101,155,220
84,311,75,136,93,175,210
85,292,87,172,86,167,196
86,295,89,156,85,186,189
87,271,94,160,87,178,210
88,311,82,142,94,170,201
89,306,81,142,102,151,218
90,288,88,143,87,180,214
91,280,81,150,95,181,213
92,312,68,152,101,154,213
93,258,88,138,102,186,228
94,316,87,167,85,165,180
95,326,85,141,88,163,197
96,318,73,153,90,147,219
97,247,97,147,88,187,234
98,324,81,149,71,169,206
99,281,73,137,103,186,220
100,292,91,148,93,175,201
101,287,98,161,85,179,190
102,344,92,153,82,142,187
103,281,73,141,86,194,225
104,311,84,134,106,154,211
105,262,85,153,84,202,214
106,298,89,142,104,155,212
107,317,83,155,81,148,216
108,273,88,155,103,163,218
109,286,102,157,90,156,209
110,314,86,139,116,145,200
111,274,91,149,102,167,217
112,303,78,126,82,186,225
113,314,79,150,78,171,208
114,292,73,183,79,172,201
115,304,79,134,88,175,220
116,278,94,150,88,156,234
117,294,101,134,95,174,202
118,280,76,158,87,179,220
119,289,98,149,108,166,190
120,297,87,152,92,167,205
121,264,87,159,101,180,209
122,306,77,144,113,151,209
123,291,85,174,81,157,212
124,300,82,125,106,158,229
125,276,82,156,100,167,219
126,280,83,164,87,182,204
127,302,78,148,123,157,192
128,300,92,146,102,168,192
129,261,74,154,93,182,236
130,315,78,153,89,157,208
131,295,91,148,103,158,205
132,289,96,131,87,175,222
133,291,84,157,86,156,226
134,303,82,148,77,172,218
135,321,94,156,96,165,168
136,272,80,167,87,187,207
137,307,95,144,91,149,214
138,302,89,146,79,188,196
139,288,84,150,84,177,217
140,284,77,143,108,188,200
141,308,94,151,77,156,214
142,292,98,143,111,157,199
143,290,83,160,96,162,209
144,298,83,149,95,173,202
145,283,82,154,93,167,221
146,288,100,147,101,162,202
147,297,84,161,85,173,200
148,275,75,149,100,180,221
149,327,72,156,89,158,198
150,283,82,165,100,159,211
151,294,84,153,112,174,183
152,316,83,128,97,163,213
153,304,79,137,84,178,218
154,274,90,151,86,181,218
155,284,87,155,91,175,208
156,311,75,159,101,141,213
157,300,83,144,102,173,198
158,296,77,141,78,180,228
159,304,89,158,86,172,191
160,285,89,154,94,158,220
161,331,97,134,84,153,201
162,297,95,136,75,184,213
163,299,78,155,89,179,200
164,291,65,146,89,169,240
165,307,69,154,102,181,187
166,287,78,149,102,159,225
167,311,78,142,87,169,213
168,295,95,148,99,146,217
169,281,93,132,85,180,229
170,296,107,146,79,181,191
171,285,96,148,77,192,202
172,315,95,132,101,159,198
173,260,68,177,104,180,211
174,292,74,160,90,187,197
175,298,85,140,95,163,219
176,289,95,148,88,180,200
177,320,92,134,94,173,187
178,291,86,144,81,207,191
179,299,91,165,83,141,221
180,294,77,158,99,170,202
181,299,75,142,101,181,202
182,294,76,148,91,167,224
183,296,90,157,92,175,190
184,279,96,151,85,174,215
185,323,76,162,92,155,192
186,270,69,168,90,172,231
187,302,79,162,87,189,181
188,299,87,134,99,170,211
189,304,99,136,96,169,196
190,304,81,142,88,158,227
191,264,89,146,89,171,241
192,297,90,166,79,160,208
193,299,83,157,98,163,200
194,282,89,153,103,177,196
195,328,91,134,86,150,211
196,296,81,142,89,179,213
197,325,89,143,87,183,173
198,285,97,153,78,177,210
199,292,98,138,84,167,221
200,285,91,138,103,170,213
201,311,72,171,78,154,214
202,292,90,143,104,179,192
203,272,81,164,91,207,185
204,273,100,143,95,181,208
205,307,77,135,88,147,246
206,269,106,145,98,170,212
207,258,91,158,97,167,229
208,331,89,144,95,151,190
209,302,92,137,88,149,232
210,309,83,134,95,178,201
211,281,68,167,99,183,202
212,304,94,128,103,158,213
213,278,74,150,96,182,220
214,312,101,154,84,145,204
215,271,90,137,104,191,207
216,269,94,158,80,191,208
217,293,85,140,79,165,238
218,310,62,167,93,164,204
219,313,76,132,92,174,213
220,292,85,150,107,163,203
221,302,90,160,79,178,191
222,275,94,157,90,156,228
223,284,66,156,100,185,209
224,306,90,145,100,164,195
225,303,87,162,83,168,197
226,282,88,153,93,179,205
227,307,75,160,105,154,199
228,270,91,146,89,185,219
229,296,84,136,100,165,219
230,302,80,150,83,158,227
231,298,89,137,99,169,208
232,307,94,143,84,179,193
233,304,87,131,82,186,210
234,312,89,146,97,161,195
235,311,92,129,86,166,216
236,308,83,159,78,188,184
237,272,85,166,104,160,213
238,323,78,134,102,162,201
239,284,75,161,103,178,199
240,289,92,159,106,159,195
241,284,87,169,88,170,202
242,277,85,153,88,184,213
243,291,77,161,82,166,223
244,275,84,179,101,158,203
245,297,92,142,111,152,206
246,281,84,147,96,175,217
247,311,72,154,107,174,182
248,310,92,156,78,174,190
249,281,88,153,92,179,207
250,285,86,146,89,172,222
251,272,85,132,96,192,223
252,323,73,139,83,172,210
253,314,82,144,84,162,214
254,281,95,150,107,165,202
255,317,73,141,85,175,209
256,305,87,154,91,172,191
257,282,84,143,105,169,217
258,279,83,151,80,169,238
259,288,85,155,88,179,205
260,268,99,153,98,162,220
261,289,88,144,101,163,215
262,294,92,153,89,175,197
263,329,89,134,93,154,201
