,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,734,369,266,365,369,171,332,95,204,701,95,299
1,362,163,638,199,163,502,159,136,542,322,136,678
2,647,385,353,262,385,153,256,200,159,641,200,359
3,359,212,641,147,212,202,129,439,220,341,439,659
4,697,413,303,284,413,116,258,187,142,671,187,329
5,479,275,521,204,275,164,148,357,220,423,357,577
6,663,361,337,302,361,125,214,212,213,575,212,425
7,478,275,522,203,275,182,135,340,250,410,340,590
8,667,436,333,231,436,129,172,204,188,608,204,392
9,483,287,517,196,287,211,119,306,288,406,306,594
10,684,412,316,272,412,134,218,182,188,630,182,370
11,435,243,565,192,243,263,126,302,329,369,302,631
12,704,452,296,252,452,133,202,163,183,654,163,346
13,444,257,556,187,257,266,117,290,336,374,290,626
14,693,449,307,244,449,139,190,168,193,639,168,361
15,472,274,528,198,274,260,126,268,332,400,268,600
16,675,424,325,251,424,150,198,175,203,622,175,378
17,461,269,539,192,269,280,126,259,346,395,259,605
18,681,434,319,247,434,171,202,148,216,636,148,364
19,441,247,559,194,247,268,124,291,338,371,291,629
20,672,420,328,252,420,165,204,163,213,624,163,376
21,466,281,534,185,281,282,122,252,345,403,252,597
22,674,429,326,245,429,179,198,147,226,627,147,373
23,441,260,559,181,260,274,122,285,333,382,285,618
24,666,438,334,228,438,168,181,166,215,619,166,381
25,439,261,561,178,261,293,116,268,355,377,268,623
26,690,424,310,266,424,154,218,156,202,642,156,358
27,460,270,540,190,270,286,127,254,349,397,254,603
28,679,424,321,255,424,162,204,159,213,628,159,372
29,468,276,532,192,276,274,133,258,333,409,258,591
30,680,408,320,272,408,159,225,161,206,633,161,367
31,440,241,560,199,241,276,139,284,336,380,284,620
32,680,437,320,243,437,162,196,158,209,633,158,367
33,437,264,563,173,264,281,99,282,355,363,282,637
34,679,428,321,251,428,159,212,162,198,640,162,360
35,461,270,539,191,270,279,133,260,337,403,260,597
36,670,430,330,240,430,169,193,161,216,623,161,377
37,447,276,553,171,276,269,106,284,334,382,284,618
38,680,427,320,253,427,162,200,158,215,627,158,373
39,457,277,543,180,277,295,121,248,354,398,248,602
40,680,435,320,245,435,158,198,162,205,633,162,367
41,475,284,525,191,284,259,116,266,334,400,266,600
42,669,433,331,236,433,159,188,172,207,621,172,379
43,461,278,539,183,278,283,123,256,343,401,256,599
44,683,419,317,264,419,164,204,153,224,623,153,377
45,442,252,558,190,252,299,134,259,355,386,259,614
46,669,436,331,233,436,158,191,173,200,627,173,373
47,456,273,544,183,273,288,123,256,348,396,256,604
48,664,425,336,239,425,166,200,170,205,625,170,375
49,446,269,554,177,269,285,121,269,341,390,269,610
50,684,442,316,242,442,158,195,158,205,637,158,363
51,439,262,561,177,262,298,104,263,371,366,263,634
52,678,440,322,238,440,162,189,160,211,629,160,371
53,435,278,565,157,278,266,103,299,320,381,299,619
54,684,421,316,263,421,152,221,164,194,642,164,358
55,481,289,519,192,289,281,122,238,351,411,238,589
56,684,444,316,240,444,171,197,145,214,641,145,359
57,443,265,557,178,265,287,105,270,360,370,270,630
58,676,449,324,227,449,160,180,164,207,629,164,371
59,466,288,534,178,288,276,124,258,330,412,258,588
60,682,422,318,260,422,167,212,151,215,634,151,366
61,436,255,564,181,255,299,123,265,357,378,265,622
62,665,433,335,232,433,157,186,178,203,619,178,381
63,463,285,537,178,285,266,122,271,322,407,271,593
64,675,426,325,249,426,162,210,163,201,636,163,364
65,464,262,536,202,262,269,132,267,339,394,267,606
66,674,446,326,228,446,171,185,155,214,631,155,369
67,428,262,572,166,262,300,104,272,362,366,272,634
68,659,422,341,237,422,170,193,171,214,615,171,385
69,440,274,560,166,274,274,109,286,331,383,286,617
70,688,460,312,228,460,155,192,157,191,652,157,348
71,462,267,538,195,267,289,126,249,358,393,249,607
72,701,467,299,234,467,150,185,149,199,652,149,348
73,441,275,559,166,275,296,108,263,354,383,263,617
74,668,408,332,260,408,167,217,165,210,625,165,375
75,480,286,520,194,286,271,134,249,331,420,249,580
76,686,453,314,233,453,158,174,156,217,627,156,373
77,434,264,566,170,264,299,104,267,365,368,267,632
78,683,432,317,251,432,164,201,153,214,633,153,367
79,435,269,565,166,269,276,119,289,323,388,289,612
80,672,437,328,235,437,160,192,168,203,629,168,371
81,460,276,540,184,276,272,112,268,344,388,268,612
82,695,427,305,268,427,165,229,140,204,656,140,344
83,417,245,583,172,245,312,125,271,359,370,271,630
84,684,458,316,226,458,147,181,169,192,639,169,361
85,458,280,542,178,280,290,114,252,354,394,252,606
86,690,435,310,255,435,155,202,155,208,637,155,363
87,449,284,551,165,284,250,111,301,304,395,301,605
88,673,441,327,232,441,166,180,161,218,621,161,379
89,439,275,561,164,275,307,102,254,369,377,254,623
90,711,486,289,225,486,152,192,137,185,678,137,322
91,445,276,555,169,276,283,98,272,354,374,272,626
92,690,451,310,239,451,152,202,158,189,653,158,347
93,465,281,535,184,281,262,113,273,333,394,273,606
94,694,451,306,243,451,150,198,156,195,649,156,351
95,447,278,553,169,278,271,109,282,331,387,282,613
96,655,419,345,236,419,167,201,178,202,620,178,380
97,455,276,545,179,276,267,110,278,336,386,278,614
98,666,421,334,245,421,172,198,162,219,619,162,381
99,446,271,554,175,271,299,116,255,358,387,255,613
