,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,32,2,968,30,2,848,7,120,871,9,120,991
1,1000,493,0,507,493,0,507,0,0,1000,0,0
2,505,504,495,1,504,52,0,443,53,504,443,496
3,997,880,3,117,880,3,108,0,12,988,0,12
4,501,500,499,1,500,69,0,430,70,500,430,500
5,981,725,19,256,725,19,233,0,42,958,0,42
6,2,0,998,2,0,100,0,898,102,0,898,1000
7,1000,725,0,275,725,0,275,0,0,1000,0,0
8,512,295,488,217,295,125,218,363,124,513,363,487
9,1000,539,0,461,539,0,349,0,112,888,0,112
10,535,508,465,27,508,148,49,317,126,557,317,443
11,996,668,4,328,668,2,214,2,116,882,2,118
12,542,491,458,51,491,149,74,309,126,565,309,435
13,899,652,101,247,652,2,225,99,24,877,99,123
14,542,424,458,118,424,149,141,309,126,565,309,435
15,898,593,102,305,593,3,283,99,25,876,99,124
16,491,405,509,86,405,149,109,360,126,514,360,486
17,892,564,108,328,564,3,303,105,28,867,105,133
18,85,64,915,21,64,149,44,766,126,108,766,892
19,1000,694,0,306,694,0,306,0,0,1000,0,0
20,538,406,462,132,406,150,151,312,131,557,312,443
21,962,589,38,373,589,1,286,37,88,875,37,125
22,534,377,466,157,377,150,111,316,196,488,316,512
23,954,577,46,377,577,1,234,45,144,811,45,189
24,430,180,570,250,180,148,63,422,335,243,422,757
25,880,613,120,267,613,111,332,9,46,945,9,55
26,394,125,606,269,125,142,55,464,356,180,464,820
27,884,635,116,249,635,112,334,4,27,969,4,31
28,437,116,563,321,116,145,56,418,410,172,418,828
29,876,652,124,224,652,115,321,9,18,973,9,27
30,408,161,592,247,161,118,52,474,313,213,474,787
31,882,598,118,284,598,114,338,4,60,936,4,64
32,444,138,556,306,138,134,51,422,389,189,422,811
33,882,625,118,257,625,114,324,4,47,949,4,51
34,399,133,601,266,133,136,57,465,345,190,465,810
35,878,618,122,260,618,115,326,7,49,944,7,56
36,451,162,549,289,162,151,66,398,374,228,398,772
37,874,599,126,275,599,117,315,9,77,914,9,86
38,409,132,591,277,132,154,62,437,369,194,437,806
39,875,625,125,250,625,119,320,6,49,945,6,55
40,421,143,579,278,143,181,74,398,385,217,398,783
41,862,601,138,261,601,125,315,13,71,916,13,84
42,393,154,607,239,154,202,68,405,373,222,405,778
43,860,585,140,275,585,125,315,15,85,900,15,100
44,381,141,619,240,141,221,75,398,386,216,398,784
45,875,590,125,285,590,116,307,9,94,897,9,103
46,387,172,613,215,172,225,81,388,359,253,388,747
47,877,581,123,296,581,111,313,12,94,894,12,106
48,362,164,638,198,164,248,78,390,368,242,390,758
49,897,589,103,308,589,84,303,19,89,892,19,108
50,348,163,652,185,163,271,78,381,378,241,381,759
51,929,604,71,325,604,56,289,15,92,893,15,107
52,310,137,690,173,137,300,69,390,404,206,390,794
53,949,625,51,324,625,40,284,11,80,909,11,91
54,318,172,682,146,172,299,93,383,352,265,383,735
55,922,579,78,343,579,64,289,14,118,868,14,132
56,332,153,668,179,153,296,99,372,376,252,372,748
57,935,597,65,338,597,53,268,12,123,865,12,135
58,301,150,699,151,150,309,99,390,361,249,390,751
59,923,594,77,329,594,70,276,7,123,870,7,130
60,307,155,693,152,155,335,107,358,380,262,358,738
61,913,545,87,368,545,69,309,18,128,854,18,146
62,306,158,694,148,158,320,98,374,370,256,374,744
63,938,617,62,321,617,49,258,13,112,875,13,125
64,307,149,693,158,149,324,105,369,377,254,369,746
65,923,603,77,320,603,58,262,19,116,865,19,135
66,316,156,684,160,156,311,100,373,371,256,373,744
67,932,609,68,323,609,62,266,6,119,875,6,125
68,320,160,680,160,160,308,104,372,364,264,372,736
69,928,590,72,338,590,56,269,16,125,859,16,141
70,324,154,676,170,154,316,108,360,378,262,360,738
71,921,597,79,324,597,66,266,13,124,863,13,137
72,320,154,680,166,154,316,101,364,381,255,364,745
73,890,550,110,340,550,90,280,20,150,830,20,170
74,349,193,651,156,193,293,108,358,341,301,358,699
75,884,572,116,312,572,107,270,9,149,842,9,158
76,333,160,667,173,160,316,101,351,388,261,351,739
77,904,573,96,331,573,80,276,16,135,849,16,151
78,336,178,664,158,178,295,95,369,358,273,369,727
79,888,569,112,319,569,104,270,8,153,839,8,161
80,333,168,667,165,168,322,103,345,384,271,345,729
81,875,555,125,320,555,107,261,18,166,816,18,184
82,324,176,676,148,176,319,108,357,359,284,357,716
83,878,551,122,327,551,111,285,11,153,836,11,164
84,337,172,663,165,172,312,96,351,381,268,351,732
85,885,554,115,331,554,105,285,10,151,839,10,161
86,353,178,647,175,178,303,105,344,373,283,344,717
87,877,589,123,288,589,107,249,16,146,838,16,162
88,331,178,669,153,178,319,102,350,370,280,350,720
89,873,572,127,301,572,111,260,16,152,832,16,168
90,342,172,658,170,172,307,122,351,355,294,351,706
91,888,563,112,325,563,97,262,15,160,825,15,175
92,335,175,665,160,175,312,110,353,362,285,353,715
93,890,545,110,345,545,100,281,10,164,826,10,174
94,339,153,661,186,153,310,104,351,392,257,351,743
95,876,564,124,312,564,109,267,15,154,831,15,169
96,339,179,661,160,179,305,97,356,368,276,356,724
97,879,553,121,326,553,112,273,9,165,826,9,174
98,348,187,652,161,187,301,96,351,366,283,351,717
99,892,575,108,317,575,101,254,7,164,829,7,171
