,Route0,Route1,Route2,Route3,Route4,Route5
0,46,22,100,47,669,116
1,420,377,43,22,77,61
2,595,73,24,20,93,195
3,599,97,62,54,54,134
4,529,73,56,56,75,211
5,150,76,64,46,78,586
6,598,230,31,24,38,79
7,499,175,24,20,91,191
8,268,127,60,44,96,405
9,512,200,81,38,72,97
10,108,70,55,40,102,625
11,549,266,27,22,46,90
12,462,206,26,27,100,179
13,447,182,68,38,93,172
14,272,132,56,46,100,394
15,416,228,91,33,76,156
16,259,93,67,37,101,443
17,508,214,74,38,61,105
18,195,92,65,24,90,534
19,573,236,35,15,45,96
20,270,117,71,19,122,401
21,443,187,119,29,69,153
22,224,97,138,33,107,401
23,440,183,108,46,67,156
24,243,105,145,47,114,346
25,383,167,140,63,85,162
26,240,90,148,53,113,356
27,408,173,123,81,63,152
28,212,95,169,68,115,341
29,410,145,135,65,79,166
30,253,77,165,59,148,298
31,393,143,129,68,77,190
32,231,84,177,62,156,290
33,377,138,113,80,87,205
34,241,88,145,73,174,279
35,365,166,129,69,104,167
36,248,102,133,58,178,281
37,354,144,152,66,116,168
38,243,73,131,73,192,288
39,416,162,98,55,112,157
40,224,110,128,51,214,273
41,370,177,121,50,112,170
42,206,99,121,60,213,301
43,410,159,110,57,109,155
44,242,97,142,45,203,271
45,357,172,110,63,145,153
46,272,101,94,61,213,259
47,374,164,110,55,145,152
48,229,92,130,53,232,264
49,399,158,102,42,126,173
50,269,100,89,57,224,261
51,336,183,123,43,139,176
52,255,109,112,62,201,261
53,362,159,105,51,161,162
54,233,94,124,45,221,283
55,379,151,97,57,140,176
56,264,105,105,56,218,252
57,343,160,109,53,159,176
58,243,106,118,55,227,251
59,368,175,102,59,139,157
60,230,98,104,63,251,254
61,352,186,103,46,149,164
62,254,114,114,46,216,256
63,350,163,93,57,160,177
64,263,105,114,55,205,258
65,334,160,112,50,175,169
66,275,116,115,56,208,230
67,338,140,99,53,154,216
68,280,90,122,76,202,230
69,368,154,105,47,149,177
70,264,99,103,54,235,245
71,333,178,108,56,144,181
72,230,116,108,47,223,276
73,362,177,89,45,144,183
74,220,116,120,50,232,262
75,364,154,99,43,168,172
76,275,96,100,65,230,234
77,359,178,85,40,153,185
78,253,112,98,49,250,238
79,355,155,104,42,173,171
80,277,98,110,53,214,248
81,333,180,89,57,178,163
82,269,103,111,50,214,253
83,363,166,99,53,150,169
84,257,95,102,62,239,245
85,347,165,107,47,152,182
86,254,112,126,48,225,235
87,378,148,90,60,153,171
88,253,99,128,48,233,239
89,355,155,102,56,156,176
90,265,88,98,54,218,277
91,327,175,114,53,140,191
92,268,100,99,62,198,273
93,376,164,88,53,162,157
94,271,105,107,58,221,238
95,327,159,102,63,175,174
96,249,101,116,60,216,258
97,338,173,127,44,157,161
98,257,117,118,61,203,244
99,362,153,111,55,162,157
