,Route0,Route1,Route2,Route3,Route4,Route5
0,89,58,122,61,582,88
1,486,346,60,33,38,37
2,545,87,42,20,84,222
3,89,79,65,44,78,645
4,660,161,35,34,37,73
5,526,146,47,21,95,165
6,458,154,66,41,109,172
7,211,64,70,40,125,490
8,512,265,46,28,58,91
9,427,143,39,28,145,218
10,263,111,91,41,110,384
11,505,161,77,53,100,104
12,183,74,73,40,131,499
13,518,297,38,21,52,74
14,309,131,71,21,145,323
15,409,147,130,51,100,163
16,214,87,140,52,134,373
17,499,190,70,59,82,100
18,165,93,151,31,161,399
19,507,217,64,41,69,102
20,211,103,145,42,191,308
21,470,190,61,78,85,116
22,186,89,132,46,213,334
23,499,166,92,45,83,115
24,208,90,136,48,229,289
25,429,182,73,72,96,148
26,212,82,148,59,211,288
27,420,193,96,60,84,147
28,204,97,116,68,209,306
29,436,175,116,40,99,134
30,238,93,127,54,215,273
31,403,156,87,64,118,172
32,241,89,136,65,215,254
33,383,169,93,68,107,180
34,239,88,145,71,189,268
35,364,163,99,66,118,190
36,250,111,115,63,216,245
37,369,169,105,63,118,176
38,246,100,109,62,231,252
39,366,184,94,60,129,167
40,241,90,119,62,222,266
41,384,165,99,58,130,164
42,253,85,116,68,219,259
43,357,161,114,50,140,178
44,256,108,120,79,199,238
45,330,146,114,85,142,183
46,273,91,150,69,185,232
47,317,144,115,88,130,206
48,247,98,143,74,183,255
49,371,130,116,91,128,164
50,250,81,148,72,226,223
51,347,138,110,54,140,211
52,280,112,122,81,182,223
53,322,128,133,81,137,199
54,261,104,124,77,178,256
55,324,128,138,78,139,193
56,272,103,132,75,189,229
57,358,130,104,85,122,201
58,273,74,152,71,191,239
59,340,143,118,69,144,186
60,271,102,134,68,205,220
61,320,143,120,88,126,203
62,246,98,118,72,222,244
63,345,150,110,69,133,193
64,274,95,125,69,191,246
65,345,135,101,84,139,196
66,246,88,143,76,173,274
67,349,142,112,76,142,179
68,255,97,139,69,197,243
69,347,139,95,76,133,210
70,239,119,130,70,197,245
71,315,131,131,72,151,200
72,284,99,121,81,170,245
73,333,125,131,91,137,183
74,266,90,137,81,197,229
75,348,125,108,77,147,195
76,277,93,148,68,202,212
77,336,132,114,76,147,195
78,271,85,129,84,202,229
79,348,143,133,62,125,189
80,278,92,127,81,202,220
81,335,126,109,75,155,200
82,278,88,146,69,194,225
83,311,140,116,92,146,195
84,256,98,152,90,173,231
85,296,126,122,95,170,191
86,277,105,135,87,171,225
87,327,132,122,86,140,193
88,265,92,141,80,174,248
89,304,131,121,84,158,202
90,313,92,147,72,166,210
91,323,86,113,96,156,226
92,323,101,151,76,168,181
93,283,95,137,86,185,214
94,309,125,115,87,137,227
95,286,98,123,71,181,241
96,303,135,138,80,143,201
97,264,111,133,84,174,234
98,317,128,146,78,144,187
99,277,84,127,79,188,245
