,Route0,Route1,Route2,Route3,Route4,Route5
0,51,35,103,52,642,117
1,426,371,50,31,65,57
2,578,78,36,24,81,203
3,597,85,50,34,58,176
4,399,66,67,39,75,354
5,515,118,76,45,62,184
6,73,65,61,33,85,683
7,574,240,32,15,43,96
8,524,153,37,29,88,169
9,476,178,69,42,92,143
10,414,200,72,43,96,175
11,388,147,58,36,97,274
12,322,118,59,45,111,345
13,429,177,91,35,98,170
14,227,94,65,33,114,467
15,512,237,59,29,69,94
16,236,119,58,30,110,447
17,470,248,71,21,74,116
18,252,122,57,28,127,414
19,478,197,92,30,80,123
20,204,87,97,21,128,463
21,523,242,55,22,62,96
22,226,106,129,25,119,395
23,447,175,108,56,60,154
24,233,97,185,38,128,319
25,403,131,99,83,84,200
26,232,96,159,69,148,296
27,340,160,134,83,98,185
28,258,92,149,67,155,279
29,347,129,138,89,116,181
30,250,95,147,58,177,273
31,404,137,112,75,90,182
32,238,76,152,78,184,272
33,334,171,147,59,104,185
34,273,113,135,74,174,231
35,324,115,130,78,133,220
36,261,102,146,76,192,223
37,336,135,118,86,128,197
38,270,90,136,61,186,257
39,353,149,114,82,119,183
40,220,82,138,69,197,294
41,395,174,111,56,96,168
42,265,96,108,67,220,244
43,363,147,102,58,144,186
44,245,95,126,62,209,263
45,377,149,117,72,113,172
46,246,100,130,78,210,236
47,349,152,120,58,147,174
48,275,91,143,47,181,263
49,345,133,109,75,153,185
50,272,98,124,69,184,253
51,344,135,122,63,155,181
52,236,108,113,64,224,255
53,356,163,120,58,114,189
54,258,113,117,53,202,257
55,358,153,99,56,154,180
56,239,105,105,73,224,254
57,366,147,113,58,119,197
58,255,107,122,45,201,270
59,355,161,107,56,138,183
60,256,86,144,61,204,249
61,363,176,88,72,132,169
62,255,95,128,59,222,241
63,350,160,96,69,148,177
64,239,106,142,65,186,262
65,326,153,96,77,146,202
66,261,95,133,71,203,237
67,355,139,118,71,155,162
68,282,96,110,56,199,257
69,319,142,117,70,171,181
70,274,97,136,65,205,223
71,330,145,108,86,145,186
72,248,104,138,78,198,234
73,336,143,110,76,171,164
74,270,106,107,70,200,247
75,339,148,118,68,149,178
76,276,99,114,56,238,217
77,334,165,93,51,132,225
78,241,106,141,65,207,240
79,347,160,111,70,135,177
80,264,77,107,60,227,265
81,340,183,107,47,136,187
82,241,104,90,75,213,277
83,330,169,111,49,147,194
84,271,95,111,60,200,263
85,328,176,100,57,172,167
86,263,110,123,60,217,227
87,338,156,109,66,165,166
88,287,82,124,62,200,245
89,323,160,117,64,157,179
90,291,104,106,65,188,246
91,318,120,114,66,187,195
92,315,100,130,67,176,212
93,286,109,112,76,187,230
94,323,135,121,76,167,178
95,277,92,121,69,215,226
96,310,161,112,74,152,191
97,275,100,119,60,230,216
98,357,148,85,39,165,206
99,292,89,122,60,201,236
