,Route0,Route1,Route2,Route3,Route4,Route5
0,100,56,105,58,604,77
1,454,359,55,30,59,43
2,570,84,32,13,133,168
3,52,71,47,47,109,674
4,678,127,27,23,51,94
5,543,133,46,23,114,141
6,449,191,75,37,110,138
7,440,169,84,38,123,146
8,450,142,86,36,126,160
9,291,125,83,38,122,341
10,418,204,85,46,112,135
11,204,85,74,37,123,477
12,550,243,48,25,58,76
13,276,129,48,19,135,393
14,462,203,106,32,87,110
15,176,78,70,27,157,492
16,587,230,32,12,80,59
17,312,120,107,20,157,284
18,352,145,129,83,114,177
19,209,93,188,51,138,321
20,481,160,74,91,67,127
21,201,82,134,58,141,384
22,452,214,101,44,86,103
23,211,111,153,46,170,309
24,415,171,105,63,88,158
25,199,111,150,58,181,301
26,429,173,93,66,86,153
27,233,93,125,56,196,297
28,372,182,106,48,112,180
29,209,100,145,65,211,270
30,416,160,107,54,93,170
31,207,102,111,65,222,293
32,412,176,111,54,100,147
33,215,73,129,67,212,304
34,426,184,79,44,117,150
35,227,100,136,53,223,261
36,405,161,92,64,108,170
37,258,106,128,53,225,230
38,364,157,109,62,138,170
39,243,98,113,65,200,281
40,373,183,92,57,117,178
41,254,101,119,46,232,248
42,403,159,113,46,115,164
43,244,94,100,58,210,294
44,371,170,99,43,137,180
45,238,79,104,53,237,289
46,423,172,93,49,120,143
47,247,103,111,55,246,238
48,373,178,105,42,134,168
49,239,102,123,58,237,241
50,372,174,97,53,140,164
51,248,112,107,56,185,292
52,377,153,106,61,122,181
53,242,78,105,58,232,285
54,378,169,94,39,146,174
55,266,102,131,55,206,240
56,355,172,107,65,157,144
57,245,97,117,52,218,271
58,398,157,98,54,119,174
59,231,101,115,58,235,260
60,390,169,113,41,127,160
61,264,110,100,44,222,260
62,376,170,84,46,151,173
63,231,100,119,59,246,245
64,373,159,93,53,146,176
65,246,87,137,49,220,261
66,395,162,79,53,139,172
67,255,107,106,54,211,267
68,392,154,94,40,143,177
69,261,94,113,53,231,248
70,360,191,82,50,149,168
71,262,119,110,56,218,235
72,337,177,98,49,151,188
73,246,102,104,56,217,275
74,363,147,105,46,168,171
75,275,99,118,76,195,237
76,339,162,102,60,153,184
77,259,103,116,63,201,258
78,355,153,85,55,165,187
79,264,96,126,49,228,237
80,340,162,96,45,154,203
81,258,108,107,66,218,243
82,349,159,90,70,165,167
83,241,97,129,52,219,262
84,361,166,104,53,137,179
85,266,103,97,48,216,270
86,367,160,97,49,157,170
87,284,100,102,47,216,251
88,359,166,85,56,154,180
89,227,115,118,57,225,258
90,364,168,83,46,158,181
91,262,103,124,49,220,242
92,369,157,81,63,156,174
93,254,84,109,57,235,261
94,367,168,88,55,146,176
95,270,93,115,49,235,238
96,360,172,83,40,179,166
97,256,120,100,52,211,261
98,360,140,105,60,164,171
99,277,89,109,43,219,263
