,Route0,Route1,Route2,Route3,Route4,Route5
0,87,34,131,36,607,105
1,447,366,59,17,65,46
2,577,86,34,13,112,178
3,538,60,54,60,104,184
4,56,55,50,53,98,688
5,651,149,23,25,45,107
6,523,154,37,43,87,156
7,438,200,64,45,97,156
8,443,173,62,58,108,156
9,423,176,80,58,118,145
10,380,148,69,51,122,230
11,349,149,78,49,112,263
12,295,135,84,49,106,331
13,405,162,88,51,82,212
14,230,101,74,45,114,436
15,529,248,63,30,51,79
16,134,86,46,32,118,584
17,585,257,19,19,52,68
18,355,166,72,26,129,252
19,287,129,158,49,112,265
20,339,115,133,77,108,228
21,290,98,152,75,110,275
22,314,113,161,89,114,209
23,269,106,144,78,135,268
24,356,131,147,64,128,174
25,259,86,119,76,148,312
26,394,144,154,57,91,160
27,249,98,132,62,187,272
28,417,141,116,66,105,155
29,201,87,132,79,218,283
30,434,170,91,55,90,160
31,234,91,104,72,202,297
32,408,166,131,39,108,148
33,222,95,132,60,205,286
34,433,171,101,52,103,140
35,232,96,111,53,217,291
36,402,154,108,53,125,158
37,258,95,110,62,232,243
38,374,170,117,60,116,163
39,230,88,112,64,255,251
40,410,169,101,36,128,156
41,247,98,103,55,230,267
42,408,165,100,43,106,178
43,233,101,97,66,239,264
44,384,174,110,34,128,170
45,232,90,107,61,218,292
46,403,177,95,46,119,160
47,225,98,114,60,246,257
48,368,172,96,45,145,174
49,278,90,118,45,208,261
50,370,151,105,63,126,185
51,268,82,118,72,224,236
52,381,155,127,60,122,155
53,282,81,117,43,206,271
54,365,163,110,55,140,167
55,263,101,96,61,215,264
56,366,172,115,42,144,161
57,240,105,117,58,208,272
58,371,160,88,55,136,190
59,252,96,99,77,228,248
60,371,154,105,49,159,162
61,282,85,95,63,228,247
62,336,176,118,45,138,187
63,259,93,120,68,228,232
64,372,134,109,54,150,181
65,279,102,109,62,212,236
66,355,147,118,57,151,172
67,239,98,132,55,221,255
68,360,167,100,68,134,171
69,256,103,103,63,211,264
70,368,156,109,54,150,163
71,247,106,109,48,225,265
72,368,168,100,42,139,183
73,254,99,115,53,228,251
74,363,166,104,52,148,167
75,269,104,107,67,227,226
76,367,166,109,41,144,173
77,257,97,125,58,222,241
78,342,179,99,55,166,159
79,238,102,116,68,221,255
80,379,162,99,48,135,177
81,232,85,112,59,217,295
82,400,162,102,39,135,162
83,270,93,92,59,235,251
84,378,155,96,42,148,181
85,284,79,107,68,210,252
86,387,159,104,50,140,160
87,265,101,115,56,215,248
88,381,178,98,46,144,153
89,265,96,110,60,217,252
90,341,160,103,50,162,184
91,259,98,96,75,206,266
92,380,134,97,42,160,187
93,281,99,123,61,204,232
94,385,124,124,47,148,172
95,261,73,123,69,209,265
96,344,185,109,57,134,171
97,260,109,106,63,219,243
98,340,176,93,47,173,171
99,264,102,121,59,230,224
