,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,200,73,800,127,73,704,80,96,751,153,96,847
1,847,410,153,437,410,106,410,47,133,820,47,180
2,687,583,313,104,583,131,93,182,142,676,182,324
3,712,576,288,136,576,131,126,157,141,702,157,298
4,369,255,631,114,255,135,115,496,134,370,496,630
5,843,677,157,166,677,64,154,93,76,831,93,169
6,238,136,762,102,136,108,91,654,119,227,654,773
7,856,565,144,291,565,54,288,90,57,853,90,147
8,719,538,281,181,538,98,183,183,96,721,183,279
9,701,452,299,249,452,117,231,182,135,683,182,317
10,545,327,455,218,327,139,194,316,163,521,316,479
11,636,369,364,267,369,117,214,247,170,583,247,417
12,432,248,568,184,248,132,152,436,164,400,436,600
13,829,529,171,300,529,80,252,91,128,781,91,219
14,254,129,746,125,129,113,95,633,143,224,633,776
15,838,573,162,265,573,59,251,103,73,824,103,176
16,699,465,301,234,465,133,218,168,149,683,168,317
17,625,361,375,264,361,145,198,230,211,559,230,441
18,616,347,384,269,347,154,159,230,264,506,230,494
19,593,312,407,281,312,149,185,258,245,497,258,503
20,599,300,401,299,300,156,204,245,251,504,245,496
21,567,303,433,264,303,158,174,275,248,477,275,523
22,588,316,412,272,316,176,201,236,247,517,236,483
23,526,269,474,257,269,168,172,306,253,441,306,559
24,651,368,349,283,368,166,191,183,258,559,183,441
25,500,282,500,218,282,169,153,331,234,435,331,565
26,661,342,339,319,342,153,219,186,253,561,186,439
27,486,261,514,225,261,204,155,310,274,416,310,584
28,679,411,321,268,411,141,183,180,226,594,180,406
29,497,278,503,219,278,185,122,318,282,400,318,600
30,629,347,371,282,347,176,235,195,223,582,195,418
31,459,237,541,222,237,232,140,309,314,377,309,623
32,697,410,303,287,410,147,227,156,207,637,156,363
33,453,229,547,224,229,257,152,290,329,381,290,619
34,669,406,331,263,406,167,212,164,218,618,164,382
35,488,246,512,242,246,257,158,255,341,404,255,596
36,622,362,378,260,362,186,216,192,230,578,192,422
37,467,255,533,212,255,275,159,258,328,414,258,586
38,617,359,383,258,359,191,206,192,243,565,192,435
39,484,263,516,221,263,264,167,252,318,430,252,570
40,621,332,379,289,332,190,201,189,278,533,189,467
41,468,244,532,224,244,257,146,275,335,390,275,610
42,646,410,354,236,410,187,196,167,227,606,167,394
43,464,239,536,225,239,284,174,252,335,413,252,587
44,601,356,399,245,356,214,214,185,245,570,185,430
45,485,245,515,240,245,270,166,245,344,411,245,589
46,623,369,377,254,369,202,206,175,250,575,175,425
47,476,275,524,201,275,285,157,239,329,432,239,568
48,636,376,364,260,376,197,212,167,245,588,167,412
49,427,241,573,186,241,309,159,264,336,400,264,600
50,636,384,364,252,384,183,224,181,211,608,181,392
51,482,278,518,204,278,258,151,260,311,429,260,571
52,636,365,364,271,365,196,229,168,238,594,168,406
53,474,251,526,223,251,281,152,245,352,403,245,597
54,604,357,396,247,357,206,198,190,255,555,190,445
55,448,247,552,201,247,286,168,266,319,415,266,585
56,657,380,343,277,380,189,216,154,250,596,154,404
57,475,245,525,230,245,245,142,280,333,387,280,613
58,585,343,415,242,343,230,217,185,255,560,185,440
59,507,281,493,226,281,248,164,245,310,445,245,555
60,607,340,393,267,340,211,201,182,277,541,182,459
61,457,237,543,220,237,297,174,246,343,411,246,589
62,611,364,389,247,364,214,207,175,254,571,175,429
63,482,255,518,227,255,259,162,259,324,417,259,583
64,652,376,348,276,376,170,201,178,245,577,178,423
65,502,287,498,215,287,253,158,245,310,445,245,555
66,567,307,433,260,307,244,225,189,279,532,189,468
67,484,267,516,217,267,251,151,265,317,418,265,582
68,625,378,375,247,378,208,211,167,244,589,167,411
69,472,252,528,220,252,273,137,255,356,389,255,611
70,596,358,404,238,358,221,208,183,251,566,183,434
71,498,320,502,178,320,285,138,217,325,458,217,542
72,605,334,395,271,334,215,230,180,256,564,180,436
73,460,230,540,230,230,300,177,240,353,407,240,593
74,623,384,377,239,384,212,205,165,246,589,165,411
75,478,267,522,211,267,244,142,278,313,409,278,591
76,615,337,385,278,337,222,243,163,257,580,163,420
77,441,236,559,205,236,298,164,261,339,400,261,600
78,643,385,357,258,385,183,211,174,230,596,174,404
79,486,273,514,213,273,258,158,256,313,431,256,569
80,589,341,411,248,341,238,207,173,279,548,173,452
81,474,263,526,211,263,274,142,252,343,405,252,595
82,632,380,368,252,380,191,213,177,230,593,177,407
83,461,253,539,208,253,289,155,250,342,408,250,592
84,622,338,378,284,338,196,193,182,287,531,182,469
85,491,273,509,218,273,268,160,241,326,433,241,567
86,599,341,401,258,341,224,214,177,268,555,177,445
87,486,273,514,213,273,268,160,246,321,433,246,567
88,589,348,411,241,348,208,202,203,247,550,203,450
89,458,255,542,203,255,289,155,253,337,410,253,590
90,606,357,394,249,357,208,202,186,255,559,186,441
91,487,275,513,212,275,261,140,252,333,415,252,585
92,627,364,373,263,364,210,232,163,241,596,163,404
93,453,245,547,208,245,295,162,252,341,407,252,593
94,644,385,356,259,385,178,209,178,228,594,178,406
95,498,277,502,221,277,270,159,232,332,436,232,564
96,594,336,406,258,336,219,213,187,264,549,187,451
97,466,257,534,209,257,298,161,236,346,418,236,582
98,626,345,374,281,345,202,204,172,279,549,172,451
99,468,287,532,181,287,282,155,250,308,442,250,558
