,Route0,Route1,Route2,Route3,Route4,Route5
0,65,52,102,61,615,105
1,453,374,45,29,54,45
2,601,80,44,37,75,163
3,230,68,61,44,69,528
4,635,153,48,33,45,86
5,305,105,46,39,76,429
6,571,150,66,48,67,98
7,78,81,48,36,98,659
8,579,244,34,24,43,76
9,512,179,49,19,103,138
10,450,194,74,49,90,143
11,340,130,77,33,112,308
12,364,141,87,46,99,263
13,315,122,114,48,99,302
14,335,144,118,44,88,271
15,310,124,111,38,93,324
16,334,120,152,73,83,238
17,286,114,127,59,100,314
18,344,119,148,67,88,234
19,277,107,166,61,98,291
20,334,130,146,71,98,221
21,293,101,139,58,122,287
22,350,111,135,52,113,239
23,291,109,150,62,114,274
24,351,112,135,73,116,213
25,288,106,134,73,131,268
26,292,115,150,73,128,242
27,325,113,145,73,118,226
28,295,110,137,65,151,242
29,324,99,139,79,131,228
30,310,105,153,85,129,218
31,306,110,121,84,132,247
32,293,109,154,64,154,226
33,305,106,149,91,137,212
34,286,113,145,89,157,210
35,324,101,120,85,153,217
36,310,106,115,83,145,241
37,297,111,137,87,166,202
38,293,114,143,83,135,232
39,290,103,149,82,141,235
40,319,118,147,83,152,181
41,292,94,151,74,153,236
42,329,108,137,67,132,227
43,290,113,129,89,158,221
44,319,111,131,87,145,207
45,307,101,129,79,168,216
46,318,101,107,91,180,203
47,271,109,146,83,168,223
48,331,113,136,65,145,210
49,308,93,124,67,174,234
50,306,119,126,89,173,187
51,298,105,134,69,173,221
52,313,130,121,78,148,210
53,298,110,131,81,195,185
54,312,114,128,93,144,209
55,308,108,133,71,150,230
56,328,103,123,82,164,200
57,266,109,139,96,168,222
58,304,113,133,81,148,221
59,299,104,146,72,166,213
60,326,103,123,88,150,210
61,285,103,124,89,165,234
62,328,110,124,66,162,210
63,324,96,116,71,178,215
64,306,99,134,80,172,209
65,308,119,120,81,160,212
66,297,113,143,76,151,220
67,285,94,124,93,174,230
68,319,119,125,81,154,202
69,287,113,154,75,181,190
70,296,111,111,86,167,229
71,315,111,130,88,133,223
72,311,86,144,74,156,229
73,300,117,122,84,178,199
74,330,117,106,91,139,217
75,289,112,139,68,179,213
76,327,95,118,76,168,216
77,300,121,128,84,157,210
78,283,97,132,79,184,225
79,325,130,110,73,173,189
80,317,109,138,70,165,201
81,322,112,110,84,171,201
82,317,101,133,74,166,209
83,289,120,112,83,188,208
84,300,114,125,85,162,214
85,302,106,132,91,165,204
86,310,106,137,64,164,219
87,296,111,142,75,153,223
88,309,116,114,77,169,215
89,295,94,127,80,170,234
90,307,125,115,93,159,201
91,294,115,119,80,170,222
92,313,110,130,88,158,201
93,298,108,136,80,180,198
94,307,100,122,78,177,216
95,325,111,137,71,164,192
96,317,114,109,61,181,218
97,295,116,130,63,166,230
98,304,125,107,67,176,221
99,317,106,115,87,153,222
100,276,107,148,77,175,217
101,322,119,120,90,163,186
102,293,100,158,82,171,196
103,307,107,115,84,157,230
104,317,106,122,78,176,201
105,312,98,117,78,176,219
106,314,109,146,79,144,208
107,320,102,104,84,165,225
108,309,104,150,74,148,215
109,307,97,136,70,167,223
110,306,125,126,84,144,215
111,284,111,117,82,194,212
112,321,102,132,77,169,199
113,283,109,144,79,187,198
114,312,109,109,90,156,224
115,300,102,140,66,177,215
116,308,108,123,80,163,218
117,324,114,125,75,177,185
118,290,103,119,86,172,230
119,293,116,125,72,172,222
120,327,115,132,73,142,211
121,307,100,126,79,171,217
122,308,104,124,79,164,221
123,290,114,134,82,170,210
124,307,115,115,85,156,222
125,305,105,135,83,161,211
126,288,120,141,91,153,207
127,290,99,127,65,198,221
128,337,125,119,63,158,198
129,295,117,113,67,181,227
130,307,115,118,89,158,213
131,312,98,139,77,174,200
132,311,108,121,91,173,196
133,334,116,129,75,137,209
