,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,40,1,960,39,1,833,13,127,859,14,127,986
1,758,383,242,375,383,178,364,64,189,747,64,253
2,858,703,142,155,703,107,146,35,116,849,35,151
3,862,657,138,205,657,75,182,63,98,839,63,161
4,822,143,178,679,143,64,648,114,95,791,114,209
5,739,654,261,85,654,68,63,193,90,717,193,283
6,287,125,713,162,125,79,148,634,93,273,634,727
7,881,691,119,190,691,40,184,79,46,875,79,125
8,773,637,227,136,637,90,123,137,103,760,137,240
9,276,142,724,134,142,99,126,625,107,268,625,732
10,878,700,122,178,700,52,172,70,58,872,70,128
11,648,513,352,135,513,79,117,273,97,630,273,370
12,280,118,720,162,118,91,141,629,112,259,629,741
13,881,689,119,192,689,53,185,66,60,874,66,126
14,752,611,248,141,611,90,127,158,104,738,158,262
15,263,97,737,166,97,95,141,642,120,238,642,762
16,874,679,126,195,679,51,185,75,61,864,75,136
17,776,620,224,156,620,82,144,142,94,764,142,236
18,265,102,735,163,102,91,146,644,108,248,644,752
19,887,673,113,214,673,45,199,68,60,872,68,128
20,714,572,286,142,572,102,129,184,115,701,184,299
21,268,95,732,173,95,114,150,618,137,245,618,755
22,876,667,124,209,667,60,191,64,78,858,64,142
23,749,596,251,153,596,101,139,150,115,735,150,265
24,252,99,748,153,99,108,128,640,133,227,640,773
25,869,667,131,202,667,55,191,76,66,858,76,142
26,772,617,228,155,617,99,140,129,114,757,129,243
27,266,94,734,172,94,113,144,621,141,238,621,762
28,888,672,112,216,672,54,201,58,69,873,58,127
29,775,114,225,661,114,102,157,123,606,271,123,729
30,764,663,236,101,663,149,191,87,59,854,87,146
31,206,91,794,115,91,135,154,659,96,245,659,755
32,859,683,141,176,683,63,196,78,43,879,78,121
33,760,621,240,139,621,113,151,127,101,772,127,228
34,315,163,685,152,163,105,136,580,121,299,580,701
35,889,682,111,207,682,61,186,50,82,868,50,132
36,497,180,503,317,180,97,131,406,283,311,406,689
37,816,661,184,155,661,116,205,68,66,866,68,134
38,313,111,687,202,111,138,148,549,192,259,549,741
39,870,396,130,474,396,71,208,59,337,604,59,396
40,658,438,342,220,438,115,128,227,207,566,227,434
41,523,201,477,322,201,120,165,357,277,366,357,634
42,739,535,261,204,535,141,195,120,150,730,120,270
43,336,119,664,217,119,189,158,475,248,277,475,723
44,877,626,123,251,626,67,187,56,131,813,56,187
45,376,130,624,246,130,444,144,180,546,274,180,726
46,866,692,134,174,692,48,176,86,46,868,86,132
47,264,130,736,134,130,110,134,626,110,264,626,736
48,880,603,120,277,603,53,192,67,138,795,67,205
49,646,138,354,508,138,195,154,159,549,292,159,708
50,664,562,336,102,562,146,208,190,40,770,190,230
51,220,116,780,104,116,185,156,595,133,272,595,728
52,859,699,141,160,699,77,181,64,56,880,64,120
53,358,154,642,204,154,489,141,153,552,295,153,705
54,878,718,122,160,718,52,164,70,48,882,70,118
55,277,143,723,134,143,68,130,655,72,273,655,727
56,865,685,135,180,685,37,180,98,37,865,98,135
57,675,158,325,517,158,168,149,157,536,307,157,693
58,763,654,237,109,654,134,208,103,35,862,103,138
59,233,126,767,107,126,258,153,509,212,279,509,721
60,881,689,119,192,689,59,201,60,50,890,60,110
61,311,133,689,178,133,467,148,222,497,281,222,719
62,877,674,123,203,674,35,193,88,45,867,88,133
63,289,114,711,175,114,111,148,600,138,262,600,738
64,874,567,126,307,567,45,196,81,156,763,81,237
65,484,150,516,334,150,327,134,189,527,284,189,716
66,858,688,142,170,688,63,193,79,40,881,79,119
67,270,139,730,131,139,232,130,498,233,269,498,731
68,870,585,130,285,585,60,213,70,132,798,70,202
69,326,118,674,208,118,456,146,218,518,264,218,736
70,867,673,133,194,673,45,194,88,45,867,88,133
71,301,121,699,180,121,92,146,607,126,267,607,733
72,878,611,122,267,611,31,211,91,87,822,91,178
73,496,137,504,359,137,343,155,161,547,292,161,708
74,844,701,156,143,701,64,166,92,41,867,92,133
75,274,138,726,136,138,179,137,547,178,275,547,725
76,847,588,153,259,588,65,204,88,120,792,88,208
77,365,143,635,222,143,441,144,194,519,287,194,713
78,870,642,130,228,642,34,216,96,46,858,96,142
79,302,126,698,176,126,141,157,557,160,283,557,717
80,874,571,126,303,571,55,225,71,133,796,71,204
81,343,141,657,202,141,405,130,252,477,271,252,729
82,853,653,147,200,653,43,170,104,73,823,104,177
83,343,147,657,196,147,225,138,432,283,285,432,715
84,831,539,169,292,539,57,195,112,154,734,112,266
85,380,154,620,226,154,340,137,280,429,291,280,709
86,824,617,176,207,617,70,178,106,99,795,106,205
87,346,156,654,190,156,285,137,369,338,293,369,707
88,773,488,227,285,488,111,200,116,196,688,116,312
89,344,146,656,198,146,352,142,304,408,288,304,712
90,843,600,157,243,600,54,199,103,98,799,103,201
91,352,138,648,214,138,295,152,353,357,290,353,710
92,791,540,209,251,540,89,208,120,132,748,120,252
93,396,160,604,236,160,310,151,294,395,311,294,689
94,776,505,224,271,505,87,201,137,157,706,137,294
95,385,175,615,210,175,330,143,285,397,318,285,682
96,771,541,229,230,541,86,190,143,126,731,143,269
97,365,176,635,189,176,339,148,296,380,324,296,676
98,753,492,247,261,492,112,211,135,162,703,135,297
99,394,178,606,216,178,285,164,321,337,342,321,658
