,Route0,Route1,Route2,Route3,Route4,Route5
0,128,92,188,103,310,179
1,416,334,52,74,58,66
2,182,97,66,64,194,397
3,384,202,105,67,105,137
4,205,126,111,72,243,243
5,331,205,102,66,124,172
6,215,121,116,75,223,250
7,346,183,88,75,156,152
8,223,116,157,76,194,234
9,328,165,113,102,119,173
10,249,119,138,80,211,203
11,328,165,100,87,146,174
12,215,116,135,70,217,247
13,347,155,126,84,126,162
14,236,109,114,84,221,236
15,332,177,101,81,126,183
16,228,107,136,87,228,214
17,331,209,107,73,128,152
18,224,141,99,76,201,259
19,320,182,114,73,140,171
20,178,132,118,90,225,257
21,335,193,104,86,123,159
22,210,136,122,72,219,241
23,328,190,105,76,131,170
24,217,123,110,86,229,235
25,303,203,105,70,164,155
26,228,128,115,72,203,254
27,312,199,89,63,144,193
28,237,124,136,83,199,221
29,302,175,106,103,134,180
30,209,138,136,96,225,196
31,340,170,106,92,132,160
32,215,108,124,95,212,246
33,321,196,100,75,126,182
34,218,145,122,82,205,228
35,325,168,106,81,146,174
36,205,120,134,75,229,237
37,329,186,101,68,145,171
38,215,121,122,95,208,239
39,339,181,104,79,116,181
40,232,131,116,78,198,245
41,320,177,103,70,142,188
42,215,116,135,73,239,222
43,324,185,109,80,145,157
44,230,125,107,75,204,259
45,286,212,104,71,138,189
46,214,137,129,80,205,235
47,346,160,111,85,130,168
48,231,122,108,76,227,236
49,312,191,101,89,148,159
50,215,111,144,73,229,228
51,323,188,99,67,162,161
52,228,118,125,73,212,244
53,323,208,96,76,144,153
54,231,115,113,77,226,238
55,304,195,100,75,145,181
56,217,128,117,82,226,230
57,310,190,99,76,154,171
58,229,143,130,81,184,233
59,301,180,115,82,142,180
60,211,109,140,86,224,230
61,334,175,110,75,152,154
62,207,135,122,90,206,240
63,326,194,105,69,133,173
64,245,121,110,80,219,225
65,327,170,117,68,151,167
66,220,111,123,76,241,229
67,304,212,84,83,155,162
68,207,128,134,73,230,228
69,326,190,109,76,153,146
70,236,135,131,70,206,222
71,312,204,89,90,129,176
72,215,125,134,79,219,228
73,314,182,98,82,158,166
74,242,109,123,76,221,229
75,337,179,118,78,154,134
76,218,143,115,70,203,251
77,302,188,102,90,138,180
78,221,127,138,81,218,215
79,325,179,104,79,156,157
80,213,129,119,78,208,253
81,300,175,98,82,152,193
82,218,145,124,96,205,212
83,327,182,106,106,121,158
84,233,120,136,77,207,227
85,325,182,104,90,154,145
86,218,124,122,74,213,249
87,347,183,92,80,134,164
88,214,127,116,73,244,226
89,338,172,98,82,147,163
90,224,125,126,73,205,247
91,330,179,101,72,145,173
92,228,128,111,89,211,233
93,292,218,105,69,149,167
94,195,145,116,74,225,245
95,314,195,109,75,144,163
96,201,141,112,81,231,234
97,348,158,104,77,144,169
98,255,124,112,67,217,225
99,306,186,116,70,155,167
