,Route0,Route1,Route2,Route3,Route4,Route5
0,65,41,84,65,627,118
1,422,391,37,33,63,54
2,610,84,31,30,71,174
3,608,94,44,27,59,168
4,79,70,59,35,73,684
5,663,158,35,19,38,87
6,508,179,59,29,74,151
7,464,197,81,35,68,155
8,396,133,73,46,88,264
9,266,119,92,43,94,386
10,488,194,73,56,71,118
11,76,70,71,44,597,142
12,256,572,38,19,43,72
13,547,75,20,10,83,265
14,604,78,50,27,58,183
15,80,68,59,31,72,690
16,675,130,42,19,42,92
17,600,82,52,14,72,180
18,584,92,68,32,62,162
19,496,65,71,28,93,247
20,84,78,67,25,93,653
21,674,132,39,15,46,94
22,104,79,61,23,579,154
23,184,669,28,9,38,72
24,622,84,17,4,79,194
25,610,68,50,15,71,186
26,103,44,49,20,93,691
27,699,114,22,11,45,109
28,613,73,39,15,96,164
29,602,65,65,27,79,162
30,591,52,55,26,86,190
31,78,51,69,21,114,667
32,697,117,37,13,46,90
33,115,75,49,17,600,144
34,180,663,25,11,50,71
35,637,86,9,4,77,187
36,613,71,46,15,89,166
37,110,42,52,21,87,688
38,718,105,29,9,42,97
39,639,61,35,12,72,181
40,614,49,58,19,80,180
41,591,50,48,21,105,185
42,85,52,56,22,98,687
43,712,111,26,8,52,91
44,128,65,45,12,594,156
45,209,630,24,8,48,81
46,639,80,15,3,84,179
47,602,67,43,16,107,165
48,99,56,40,13,117,675
49,702,117,23,7,59,92
50,622,72,33,14,88,171
51,610,57,55,23,95,160
52,599,48,61,22,110,160
53,97,54,49,17,117,666
54,699,123,26,12,61,79
55,115,82,54,14,602,133
56,190,639,30,8,58,75
57,624,67,10,6,98,195
58,621,63,46,11,79,180
59,130,50,42,16,84,678
60,712,126,25,11,42,84
61,618,75,30,14,102,161
62,596,68,57,13,94,172
63,595,62,50,20,106,167
64,78,56,56,20,125,665
65,689,121,27,15,70,78
66,123,71,39,14,600,153
67,203,651,23,5,44,74
68,627,80,8,3,100,182
69,614,59,26,11,104,186
70,107,45,40,11,106,691
71,715,94,17,6,60,108
72,633,64,41,5,102,155
73,616,59,57,11,107,150
74,586,48,44,17,122,183
75,82,64,58,15,112,669
76,721,102,27,6,54,90
77,103,78,45,10,623,141
78,224,614,32,6,53,71
79,643,62,18,3,80,194
80,630,57,35,12,76,190
81,109,54,37,14,96,690
82,735,108,16,4,47,90
83,626,63,24,11,99,177
84,611,77,55,14,89,154
85,596,59,56,15,95,179
86,94,51,62,13,98,682
87,712,120,36,3,44,85
88,119,74,38,9,603,157
89,208,637,19,6,52,78
90,661,65,10,2,85,177
91,613,85,34,13,87,168
92,105,64,37,9,95,690
93,725,92,23,9,45,106
94,621,73,41,6,88,171
