,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,165,35,835,130,35,718,65,117,783,100,117,900
1,841,396,159,445,396,101,409,58,137,805,58,195
2,701,606,299,95,606,121,86,178,130,692,178,308
3,763,600,237,163,600,118,166,119,115,766,119,234
4,705,572,295,133,572,131,135,164,129,707,164,293
5,233,108,767,125,108,115,110,652,130,218,652,782
6,857,635,143,222,635,52,213,91,61,848,91,152
7,733,494,267,239,494,107,235,160,111,729,160,271
8,710,464,290,246,464,118,234,172,130,698,172,302
9,453,276,547,177,276,136,165,411,148,441,411,559
10,771,490,229,281,490,110,251,119,140,741,119,259
11,296,157,704,139,157,139,125,565,153,282,565,718
12,842,548,158,294,548,81,282,77,93,830,77,170
13,655,446,345,209,446,119,199,226,129,645,226,355
14,464,288,536,176,288,131,159,405,148,447,405,553
15,732,434,268,298,434,112,256,156,154,690,156,310
16,349,185,651,164,185,139,145,512,158,330,512,670
17,853,567,147,286,567,64,262,83,88,829,83,171
18,344,190,656,154,190,126,142,530,138,332,530,668
19,846,565,154,281,565,65,256,89,90,821,89,179
20,462,260,538,202,260,118,156,420,164,416,420,584
21,741,425,259,316,425,101,222,158,195,647,158,353
22,427,219,573,208,219,138,137,435,209,356,435,644
23,778,469,222,309,469,95,240,127,164,709,127,291
24,482,247,518,235,247,144,153,374,226,400,374,600
25,704,420,296,284,420,122,207,174,199,627,174,373
26,498,219,502,279,219,160,162,342,277,381,342,619
27,650,384,350,266,384,144,224,206,186,608,206,392
28,489,228,511,261,228,183,164,328,280,392,328,608
29,663,357,337,306,357,162,223,175,245,580,175,420
30,502,236,498,266,236,208,155,290,319,391,290,609
31,642,372,358,270,372,178,231,180,217,603,180,397
32,479,243,521,236,243,232,158,289,310,401,289,599
33,642,362,358,280,362,169,219,189,230,581,189,419
34,499,267,501,232,267,225,159,276,298,426,276,574
35,609,330,391,279,330,196,221,195,254,551,195,449
36,488,260,512,228,260,226,158,286,296,418,286,582
37,599,317,401,282,317,198,218,203,262,535,203,465
38,502,252,498,250,252,250,184,248,316,436,248,564
39,597,336,403,261,336,201,196,202,266,532,202,468
40,491,262,509,229,262,270,165,239,334,427,239,573
41,618,343,382,275,343,181,179,201,277,522,201,478
42,516,292,484,224,292,249,181,235,292,473,235,527
43,584,302,416,282,302,208,213,208,277,515,208,485
44,513,275,487,238,275,260,193,227,305,468,227,532
45,598,317,402,281,317,198,198,204,281,515,204,485
46,491,273,509,218,273,280,186,229,312,459,229,541
47,569,321,431,248,321,215,188,216,275,509,216,491
48,517,274,483,243,274,235,170,248,308,444,248,556
49,581,315,419,266,315,230,206,189,290,521,189,479
50,460,253,540,207,253,277,165,263,319,418,263,582
51,619,354,381,265,354,196,204,185,257,558,185,442
52,508,271,492,237,271,268,174,224,331,445,224,555
53,584,343,416,241,343,208,215,208,234,558,208,442
54,488,267,512,221,267,254,142,258,333,409,258,591
55,606,341,394,265,341,230,224,164,271,565,164,435
56,490,261,510,229,261,245,163,265,311,424,265,576
57,585,319,415,266,319,236,240,179,262,559,179,441
58,511,283,489,228,283,253,161,236,320,444,236,556
59,564,308,436,256,308,254,225,182,285,533,182,467
60,511,282,489,229,282,259,167,230,321,449,230,551
61,563,282,437,281,282,238,212,199,307,494,199,506
62,511,291,489,220,291,263,185,226,298,476,226,524
63,587,328,413,259,328,222,210,191,271,538,191,462
64,496,249,504,247,249,256,170,248,333,419,248,581
65,600,356,400,244,356,220,193,180,271,549,180,451
66,489,268,511,221,268,266,160,245,327,428,245,572
67,582,338,418,244,338,222,193,196,273,531,196,469
68,510,289,490,221,289,246,174,244,293,463,244,537
69,597,339,403,258,339,219,186,184,291,525,184,475
70,481,256,519,225,256,293,192,226,326,448,226,552
71,597,336,403,261,336,227,232,176,256,568,176,432
72,460,232,540,228,232,275,162,265,341,394,265,606
73,619,367,381,252,367,202,224,179,230,591,179,409
74,491,268,509,223,268,262,155,247,330,423,247,577
75,592,351,408,241,351,219,202,189,258,553,189,447
76,478,252,522,226,252,285,177,237,334,429,237,571
77,603,331,397,272,331,223,201,174,294,532,174,468
78,504,279,496,225,279,263,158,233,330,437,233,563
79,601,334,399,267,334,211,242,188,236,576,188,424
80,469,239,531,230,239,266,162,265,334,401,265,599
81,590,349,410,241,349,221,198,189,264,547,189,453
82,494,267,506,227,267,261,161,245,327,428,245,572
83,600,332,400,268,332,241,243,159,266,575,159,425
84,468,274,532,194,274,290,162,242,322,436,242,564
85,574,305,426,269,305,227,206,199,290,511,199,489
86,495,271,505,224,271,264,183,241,305,454,241,546
87,593,320,407,273,320,224,218,183,279,538,183,462
88,476,260,524,216,260,267,164,257,319,424,257,576
89,589,327,411,262,327,204,212,207,254,539,207,461
90,482,250,518,232,250,279,168,239,343,418,239,582
91,593,330,407,263,330,215,222,192,256,552,192,448
92,489,273,511,216,273,281,167,230,330,440,230,560
93,608,348,392,260,348,222,203,170,279,551,170,449
94,496,285,504,211,285,286,167,218,330,452,218,548
95,588,322,412,266,322,230,202,182,294,524,182,476
96,507,288,493,219,288,261,182,232,298,470,232,530
97,559,312,441,247,312,241,174,200,314,486,200,514
98,515,268,485,247,268,273,204,212,316,472,212,528
99,583,317,417,266,317,222,216,195,272,533,195,467
