,Route0,Route1,Route2,Route3,Route4,Route5
0,108,87,77,78,568,82
1,494,332,41,41,34,58
2,88,88,37,27,115,645
3,639,166,32,29,61,73
4,552,121,66,23,97,141
5,506,117,96,43,109,129
6,415,150,104,55,104,172
7,141,84,114,45,111,505
8,540,235,67,41,57,60
9,397,135,130,26,124,188
10,241,90,161,52,123,333
11,511,165,87,65,75,97
12,111,60,160,47,124,498
13,553,220,46,36,71,74
14,317,128,206,30,142,177
15,429,106,104,93,87,181
16,210,78,190,61,152,309
17,512,164,73,72,74,105
18,164,84,152,52,175,373
19,524,177,72,65,71,91
20,187,93,145,59,183,333
21,451,201,79,66,90,113
22,206,105,147,47,206,289
23,405,168,82,89,104,152
24,203,99,141,63,195,299
25,412,177,102,81,97,131
26,211,83,145,65,202,294
27,453,156,93,80,101,117
28,213,73,143,59,214,298
29,451,135,102,65,104,143
30,248,92,144,78,195,243
31,374,125,85,99,121,196
32,281,87,139,78,184,231
33,373,120,104,96,120,187
34,256,89,136,60,207,252
35,352,167,109,68,111,193
36,262,93,134,72,202,237
37,356,144,95,87,124,194
38,289,85,134,61,193,238
39,392,136,94,88,125,165
40,236,79,165,63,204,253
41,367,151,83,97,120,182
42,264,101,131,70,203,231
43,370,135,108,79,114,194
44,235,78,119,76,208,284
45,384,160,113,76,97,170
46,257,92,131,60,208,252
47,366,145,102,68,130,189
48,260,82,127,69,225,237
49,393,152,98,72,123,162
50,277,86,111,74,184,268
51,351,167,108,62,139,173
52,245,84,140,60,196,275
53,366,163,97,66,116,192
54,261,92,130,74,220,223
55,380,127,113,74,137,169
56,278,85,125,68,198,246
57,373,147,108,67,129,176
58,280,96,111,81,177,255
59,354,135,137,70,120,184
60,249,90,125,64,206,266
61,390,144,90,81,122,173
62,270,80,125,61,219,245
63,406,148,102,76,119,149
64,241,91,109,65,214,280
65,364,150,113,76,116,181
66,265,90,117,66,217,245
67,370,150,106,55,129,190
68,247,96,125,76,207,249
69,351,151,113,80,126,179
70,283,86,138,65,190,238
71,349,158,89,68,119,217
72,255,106,135,65,189,250
73,355,147,108,81,133,176
74,256,97,131,68,215,233
75,336,161,99,85,113,206
76,252,84,141,57,203,263
77,375,128,114,79,119,185
78,286,95,109,60,215,235
79,360,161,100,63,149,167
80,252,81,121,58,231,257
81,361,150,99,69,134,187
82,269,106,124,66,186,249
83,372,128,95,80,135,190
84,289,83,142,61,184,241
85,327,164,99,85,139,186
86,283,98,127,76,183,233
87,328,123,119,84,134,212
88,251,83,135,85,219,227
89,357,160,89,60,150,184
90,243,100,138,61,215,243
91,379,147,89,69,127,189
92,273,84,136,66,210,231
93,361,146,94,76,131,192
94,285,89,140,72,186,228
95,351,131,100,79,118,221
96,282,91,136,63,185,243
97,340,140,110,72,137,201
98,277,93,126,64,198,242
99,363,138,101,72,130,196
100,276,75,124,62,208,255
101,337,148,87,70,160,198
102,271,90,138,48,220,233
103,383,125,96,71,132,193
104,305,92,116,76,187,224
105,336,135,108,86,141,194
106,263,88,143,78,199,229
107,356,132,106,84,129,193
108,280,92,131,60,199,238
109,341,150,109,63,133,204
110,287,90,123,71,207,222
111,353,153,98,92,128,176
112,280,83,123,73,205,236
113,379,148,98,70,115,190
114,273,97,103,63,215,249
115,348,170,85,63,150,184
116,263,98,124,61,199,255
117,389,133,101,77,107,193
118,266,81,110,64,242,237
119,354,149,97,65,140,195
120,259,96,132,50,204,259
121,368,137,102,78,123,192
122,278,87,127,54,201,253
123,354,151,98,88,105,204
124,271,96,115,57,222,239
125,387,135,92,68,137,181
126,281,84,128,55,216,236
127,360,161,99,65,134,181
128,265,90,100,71,202,272
129,325,150,104,70,148,203
130,289,95,128,72,178,238
131,327,149,130,79,122,193
132,277,76,140,65,202,240
133,351,155,93,86,134,181
134,275,89,164,58,177,237
135,319,123,102,98,144,214
136,283,79,161,81,184,212
137,358,124,113,95,139,171
