,Route0,Route1,Route2,Route3,Route4,Route5
0,174,143,204,128,186,165
1,205,160,153,131,146,205
2,225,139,158,120,151,207
3,247,132,156,114,141,210
4,241,122,161,116,150,210
5,275,121,138,118,142,206
6,268,111,143,100,151,227
7,297,101,156,96,142,208
8,285,121,144,107,138,205
9,286,123,125,100,157,209
10,286,111,137,109,144,213
11,295,95,148,99,146,217
12,303,90,148,94,138,227
13,294,103,149,97,137,220
14,295,97,143,98,139,228
15,322,91,138,100,138,211
16,310,92,148,90,153,207
17,312,85,143,91,155,214
18,305,97,146,102,138,212
19,300,104,149,85,133,229
20,313,89,139,87,149,223
21,320,104,125,87,144,220
22,316,86,132,93,150,223
23,303,94,145,72,155,231
24,328,93,129,89,155,206
25,350,78,108,105,142,217
26,316,80,127,105,149,223
27,300,97,143,96,148,216
28,325,90,137,84,144,220
29,325,86,152,83,132,222
30,321,80,130,97,144,228
31,325,91,133,93,146,212
32,311,92,150,83,160,204
33,312,94,147,81,143,223
34,322,99,154,78,147,200
35,323,103,116,83,149,226
36,318,105,130,81,158,208
37,306,115,107,90,166,216
38,300,95,113,85,171,236
39,324,83,135,93,153,212
40,326,72,149,81,167,205
41,330,76,128,96,159,211
42,340,87,128,91,134,220
43,317,86,146,91,134,226
44,312,75,150,86,157,220
45,349,64,144,71,144,228
46,336,72,149,76,154,213
47,343,94,128,85,148,202
48,334,82,138,81,148,217
49,318,86,138,92,157,209
50,335,93,129,90,143,210
51,317,84,123,85,167,224
52,331,80,139,85,159,206
53,339,81,137,81,158,204
54,320,89,142,74,161,214
55,343,78,127,88,144,220
56,343,80,127,94,146,210
57,341,82,124,91,159,203
58,336,82,131,80,144,227
59,307,97,140,70,151,235
60,336,82,132,86,154,210
61,315,79,136,98,141,231
62,322,77,144,87,158,212
63,327,93,152,82,152,194
64,333,88,122,99,152,206
65,298,100,149,78,145,230
66,322,89,128,77,158,226
67,325,71,146,82,151,225
68,338,85,117,80,163,217
69,331,92,117,89,175,196
70,323,103,127,86,161,200
71,323,88,119,82,151,237
72,324,88,125,78,159,226
73,335,76,136,96,145,212
74,327,87,125,80,164,217
75,325,90,124,92,172,197
76,331,84,124,86,170,205
77,328,80,146,89,156,201
78,346,78,127,87,158,204
79,332,61,135,91,158,223
80,331,62,143,85,143,236
81,318,82,151,77,134,238
82,337,70,152,84,133,224
83,355,85,135,91,132,202
84,340,73,159,72,154,202
85,330,87,133,68,159,223
86,333,83,141,84,141,218
87,332,82,126,75,148,237
88,337,96,118,70,162,217
89,330,91,132,68,158,221
90,311,89,136,86,145,233
91,319,79,128,91,167,216
92,337,76,124,83,155,225
93,358,74,125,73,138,232
94,335,93,124,85,152,211
95,311,83,145,90,160,211
96,307,79,118,90,180,226
97,336,92,144,92,155,181
98,340,92,130,85,146,207
99,337,75,148,87,151,202
