,Route0,Route1,Route2,Route3,Route4,Route5
0,81,62,98,75,594,90
1,477,347,47,36,45,48
2,586,96,40,28,102,148
3,88,69,71,39,104,629
4,651,178,37,22,47,65
5,504,171,57,30,112,126
6,461,164,78,29,115,153
7,127,92,66,33,122,560
8,562,244,32,20,69,73
9,481,198,50,29,135,107
10,250,126,81,38,131,374
11,474,191,89,56,86,104
12,152,80,114,42,109,503
13,558,247,55,28,51,61
14,266,114,141,30,146,303
15,383,152,102,80,98,185
16,229,102,172,64,113,320
17,389,146,120,71,91,183
18,240,89,177,62,116,316
19,396,141,130,90,82,161
20,210,90,160,70,139,331
21,391,165,127,69,84,164
22,230,97,144,64,157,308
23,391,150,130,70,84,175
24,204,108,177,60,142,309
25,409,126,101,84,87,193
26,254,75,153,62,178,278
27,398,136,99,82,101,184
28,220,96,150,56,188,290
29,387,144,119,71,103,176
30,257,110,136,66,202,229
31,339,143,108,90,126,194
32,271,102,128,59,180,260
33,290,136,132,73,136,233
34,279,124,129,77,167,224
35,287,114,148,74,169,208
36,292,125,122,104,146,211
37,275,112,132,71,182,228
38,307,134,141,76,126,216
39,268,97,115,87,203,230
40,298,145,129,70,147,211
41,268,112,130,82,174,234
42,291,133,137,74,144,221
43,280,119,122,76,180,223
44,310,110,117,86,139,238
45,283,118,148,69,164,218
46,312,115,132,98,143,200
47,281,103,126,68,196,226
48,322,143,102,70,148,215
49,282,111,135,63,175,234
50,301,122,126,88,157,206
51,280,106,132,75,178,229
52,321,128,130,76,146,199
53,267,113,136,75,196,213
54,312,124,115,83,153,213
55,283,106,134,74,178,225
56,301,122,129,87,152,209
57,291,121,133,60,170,225
58,288,109,127,82,181,213
59,302,125,124,84,158,207
60,255,108,148,70,186,233
61,338,116,123,83,147,193
62,260,100,130,76,187,247
63,314,146,119,72,144,205
64,275,109,125,84,179,228
65,321,129,104,81,146,219
66,250,105,132,55,206,252
67,373,144,104,73,132,174
68,245,106,123,71,227,228
69,338,170,105,53,154,180
70,263,123,116,58,201,239
71,312,152,96,80,165,195
72,271,112,118,67,195,237
73,329,134,119,66,158,194
74,288,89,123,69,211,220
75,335,141,103,61,166,194
76,242,119,128,67,211,233
77,340,147,86,70,158,199
78,278,112,129,62,176,243
79,336,126,106,87,152,193
80,262,83,151,67,225,212
81,323,147,109,81,141,199
82,276,104,120,56,198,246
83,327,137,106,75,158,197
84,267,113,109,66,211,234
85,332,124,122,78,152,192
86,294,93,129,65,193,226
87,309,139,108,79,169,196
88,300,100,126,63,156,255
89,321,112,109,76,153,229
90,279,103,140,75,174,229
91,307,114,131,78,158,212
92,281,120,112,67,183,237
93,297,124,129,60,160,230
94,296,122,102,75,176,229
95,312,107,149,68,161,203
96,274,117,122,90,181,216
97,311,120,128,79,160,202
98,286,99,126,70,190,229
99,315,140,100,69,152,224
100,292,109,119,64,205,211
101,289,144,113,76,154,224
102,279,108,128,70,178,237
103,306,137,117,66,170,204
104,276,109,123,66,189,237
105,331,132,105,71,155,206
106,274,97,125,62,203,239
107,318,130,117,73,165,197
108,282,124,121,74,184,215
109,298,125,126,67,167,217
110,310,105,118,70,190,207
