,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,167,78,833,89,78,755,84,78,760,162,78,838
1,882,413,118,469,413,77,469,41,77,882,41,118
2,782,675,218,107,675,87,103,131,91,778,131,222
3,313,212,687,101,212,92,86,595,107,298,595,702
4,874,737,126,137,737,61,129,65,69,866,65,134
5,713,601,287,112,601,82,95,205,99,696,205,304
6,171,64,829,107,64,87,79,742,115,143,742,857
7,882,653,118,229,653,44,216,74,57,869,74,131
8,779,502,221,277,502,88,256,133,109,758,133,242
9,779,515,221,264,515,106,234,115,136,749,115,251
10,746,470,254,276,470,98,230,156,144,700,156,300
11,516,316,484,200,316,117,166,367,151,482,367,518
12,680,428,320,252,428,98,201,222,149,629,222,371
13,436,223,564,213,223,109,153,455,169,376,455,624
14,820,503,180,317,503,94,254,86,157,757,86,243
15,350,161,650,189,161,103,100,547,192,261,547,739
16,873,586,127,287,586,74,241,53,120,827,53,173
17,621,237,379,384,237,110,142,269,352,379,269,621
18,643,418,357,225,418,128,207,229,146,625,229,375
19,488,222,512,266,222,130,126,382,270,348,382,652
20,719,451,281,268,451,116,200,165,184,651,165,349
21,521,228,479,293,228,126,145,353,274,373,353,627
22,686,415,314,271,415,133,186,181,218,601,181,399
23,483,234,517,249,234,146,126,371,269,360,371,640
24,711,415,289,296,415,133,210,156,219,625,156,375
25,499,226,501,273,226,177,155,324,295,381,324,619
26,644,398,356,246,398,147,191,209,202,589,209,411
27,505,237,495,268,237,178,143,317,303,380,317,620
28,623,357,377,266,357,175,204,202,237,561,202,439
29,556,284,444,272,284,200,162,244,310,446,244,554
30,541,311,459,230,311,226,182,233,274,493,233,507
31,552,296,448,256,296,223,163,225,316,459,225,541
32,590,331,410,259,331,188,182,222,265,513,222,487
33,524,271,476,253,271,233,175,243,311,446,243,554
34,556,313,444,243,313,238,202,206,279,515,206,485
35,532,285,468,247,285,231,168,237,310,453,237,547
36,571,318,429,253,318,230,184,199,299,502,199,498
37,519,285,481,234,285,224,176,257,282,461,257,539
38,553,292,447,261,292,226,186,221,301,478,221,522
39,555,315,445,240,315,245,191,200,294,506,200,494
40,526,293,474,233,293,241,188,233,286,481,233,519
41,534,311,466,223,311,234,175,232,282,486,232,514
42,558,306,442,252,306,249,184,193,317,490,193,510
43,518,296,482,222,296,261,169,221,314,465,221,535
44,572,320,428,252,320,232,167,196,317,487,196,513
45,520,286,480,234,286,257,182,223,309,468,223,532
46,532,285,468,247,285,249,210,219,286,495,219,505
47,580,336,420,244,336,208,159,212,293,495,212,505
48,500,278,500,222,278,256,160,244,318,438,244,562
49,590,356,410,234,356,211,190,199,255,546,199,454
50,493,267,507,226,267,282,162,225,346,429,225,571
51,564,326,436,238,326,211,200,225,249,526,225,474
52,507,283,493,224,283,278,170,215,332,453,215,547
53,561,322,439,239,322,224,215,215,248,537,215,463
54,515,273,485,242,273,269,164,216,347,437,216,563
55,580,360,420,220,360,220,203,200,237,563,200,437
56,508,268,492,240,268,248,153,244,335,421,244,579
57,565,322,435,243,322,238,210,197,271,532,197,468
58,534,302,466,232,302,243,171,223,304,473,223,527
59,541,295,459,246,295,263,208,196,301,503,196,497
60,515,281,485,234,281,269,180,216,323,461,216,539
61,553,339,447,214,339,238,187,209,265,526,209,474
62,523,299,477,224,299,252,157,225,319,456,225,544
63,578,306,422,272,306,223,181,199,314,487,199,513
64,535,314,465,221,314,250,169,215,302,483,215,517
65,522,297,478,225,297,255,182,223,298,479,223,521
66,530,305,470,225,305,265,165,205,325,470,205,530
67,547,310,453,237,310,248,200,205,285,510,205,490
68,518,293,482,225,293,246,160,236,311,453,236,547
69,543,288,457,255,288,251,216,206,290,504,206,496
70,545,303,455,242,303,260,183,195,319,486,195,514
71,536,290,464,246,290,252,203,212,295,493,212,507
72,551,281,449,270,281,255,209,194,316,490,194,510
73,527,303,473,224,303,255,182,218,297,485,218,515
74,537,291,463,246,291,250,186,213,310,477,213,523
75,525,297,475,228,297,251,180,224,299,477,224,523
76,549,298,451,251,298,225,196,226,280,494,226,506
77,543,321,457,222,321,264,172,193,314,493,193,507
78,539,304,461,235,304,246,179,215,302,483,215,517
79,516,286,484,230,286,261,191,223,300,477,223,523
80,545,312,455,233,312,240,184,215,289,496,215,504
81,539,295,461,244,295,252,163,209,333,458,209,542
82,575,315,425,260,315,244,185,181,319,500,181,500
83,509,302,491,207,302,256,190,235,273,492,235,508
84,539,305,461,234,305,245,173,216,306,478,216,522
85,558,297,442,261,297,265,187,177,339,484,177,516
86,526,316,474,210,316,256,175,218,291,491,218,509
87,552,301,448,251,301,244,193,204,302,494,204,506
88,529,304,471,225,304,241,153,230,313,457,230,543
89,533,302,467,231,302,243,185,224,289,487,224,513
90,523,296,477,227,296,272,179,205,320,475,205,525
91,548,307,452,241,307,254,189,198,306,496,198,504
92,533,313,467,220,313,248,183,219,285,496,219,504
93,543,308,457,235,308,247,161,210,321,469,210,531
94,540,311,460,229,311,254,185,206,298,496,206,504
95,522,286,478,236,286,253,191,225,298,477,225,523
96,529,317,471,212,317,260,167,211,305,484,211,516
97,543,303,457,240,303,233,168,224,305,471,224,529
98,532,304,468,228,304,258,187,210,299,491,210,509
99,541,301,459,240,301,249,181,210,308,482,210,518
100,536,317,464,219,317,227,182,237,264,499,237,501
101,546,301,454,245,301,229,159,225,315,460,225,540
102,541,318,459,223,318,262,179,197,306,497,197,503
103,550,307,450,243,307,245,193,205,295,500,205,500
104,516,290,484,226,290,265,186,219,305,476,219,524
105,556,314,444,242,314,260,185,184,317,499,184,501
106,520,298,480,222,298,277,197,203,302,495,203,505
107,565,310,435,255,310,236,195,199,296,505,199,495
108,510,288,490,222,288,268,169,222,321,457,222,543
109,550,283,450,267,283,255,206,195,316,489,195,511
110,494,282,506,212,282,269,191,237,290,473,237,527
111,566,316,434,250,316,249,182,185,317,498,185,502
112,529,298,471,231,298,251,187,220,295,485,220,515
113,534,303,466,231,303,243,185,223,289,488,223,512
114,524,285,476,239,285,271,187,205,323,472,205,528
115,531,310,469,221,310,240,183,229,278,493,229,507
