,Route0,Route1,Route2,Route3,Route4,Route5
0,0,0,0,0,1000,0
1,510,490,0,0,0,0
2,1000,0,0,0,0,0
3,0,0,0,0,0,1000
4,243,757,0,0,0,0
5,1000,0,0,0,0,0
6,953,0,0,0,0,47
7,0,0,0,0,0,1000
8,1000,0,0,0,0,0
9,327,673,0,0,0,0
10,1000,0,0,0,0,0
11,0,0,0,0,0,1000
12,1000,0,0,0,0,0
13,348,304,348,0,0,0
14,1000,0,0,0,0,0
15,2,2,711,0,0,285
16,1000,0,0,0,0,0
17,0,0,0,0,0,1000
18,1000,0,0,0,0,0
19,167,768,54,6,0,5
20,1000,0,0,0,0,0
21,0,0,0,0,473,527
22,1000,0,0,0,0,0
23,3,0,39,1,292,665
24,1000,0,0,0,0,0
25,7,2,411,4,470,106
26,1000,0,0,0,0,0
27,9,12,0,34,1,944
28,1000,0,0,0,0,0
29,81,564,1,339,2,13
30,1000,0,0,0,0,0
31,2,0,15,0,127,856
32,1000,0,0,0,0,0
33,11,2,313,6,620,48
34,1000,0,0,0,0,0
35,40,44,0,26,0,890
36,1000,0,0,0,0,0
37,126,509,1,184,2,178
38,1000,0,0,0,0,0
39,3,4,3,17,16,957
40,999,1,0,0,0,0
41,50,270,196,246,177,61
42,1000,0,0,0,0,0
43,3,21,162,49,539,226
44,998,2,0,0,0,0
45,2,60,52,54,44,788
46,997,3,0,0,0,0
47,4,141,275,105,199,276
48,1000,0,0,0,0,0
49,1,36,145,79,280,459
50,985,15,0,0,0,0
51,0,27,163,58,311,441
52,973,27,0,0,0,0
53,0,32,151,64,279,474
54,939,61,0,0,0,0
55,1,37,141,69,316,436
56,897,103,0,0,0,0
57,0,30,148,54,295,473
58,846,154,0,0,0,0
59,1,31,168,56,329,415
60,793,207,0,0,0,0
61,2,31,119,60,282,506
62,748,252,0,0,0,0
63,9,29,131,42,339,450
64,700,300,0,0,0,0
65,12,17,122,42,317,490
66,694,306,0,0,0,0
67,16,13,128,38,344,461
68,670,330,0,0,0,0
69,24,19,94,26,320,517
70,643,357,0,0,0,0
71,44,6,88,29,378,455
72,649,351,0,0,0,0
73,44,9,134,44,316,453
74,688,312,0,0,0,0
75,19,25,177,47,314,418
76,691,309,0,0,0,0
77,23,17,156,48,283,473
78,672,328,0,0,0,0
79,23,20,131,34,331,461
80,638,362,0,0,0,0
81,26,3,70,43,387,471
82,648,352,0,0,0,0
83,31,14,107,36,320,492
84,648,352,0,0,0,0
85,31,8,140,25,349,447
86,651,349,0,0,0,0
87,35,17,120,31,314,483
88,688,312,0,0,0,0
89,31,31,173,44,310,411
90,703,297,0,0,0,0
91,18,27,130,42,347,436
92,655,345,0,0,0,0
93,32,15,116,41,302,494
94,640,360,0,0,0,0
95,48,5,96,26,313,512
96,648,352,0,0,0,0
97,35,11,118,28,333,475
98,667,333,0,0,0,0
99,36,10,125,38,367,424
100,667,333,0,0,0,0
101,26,21,135,43,312,463
102,655,345,0,0,0,0
103,40,17,108,39,337,459
104,666,334,0,0,0,0
105,27,20,137,43,321,452
106,657,343,0,0,0,0
107,20,8,145,23,317,487
108,662,338,0,0,0,0
109,34,15,146,40,327,438
110,662,338,0,0,0,0
111,32,11,136,38,318,465
112,650,350,0,0,0,0
113,33,11,97,34,341,484
114,640,360,0,0,0,0
115,30,9,95,28,363,475
116,643,357,0,0,0,0
117,55,13,108,38,337,449
118,630,370,0,0,0,0
119,47,3,109,29,350,462
120,670,330,0,0,0,0
121,28,23,145,36,321,447
122,681,319,0,0,0,0
123,20,25,152,37,324,442
124,669,331,0,0,0,0
125,27,18,146,30,321,458
126,638,362,0,0,0,0
127,43,9,84,26,372,466
128,661,339,0,0,0,0
129,29,11,122,32,312,494
130,680,320,0,0,0,0
131,30,18,144,42,324,442
132,658,342,0,0,0,0
133,40,20,116,43,310,471
134,673,327,0,0,0,0
135,28,20,147,32,314,459
136,662,338,0,0,0,0
137,35,13,129,40,353,430
138,613,387,0,0,0,0
139,50,1,69,20,329,531
140,680,320,0,0,0,0
141,24,27,165,35,315,434
142,659,341,0,0,0,0
143,25,15,112,41,343,464
144,648,352,0,0,0,0
145,33,13,108,31,350,465
146,672,328,0,0,0,0
147,26,19,127,45,340,443
148,624,376,0,0,0,0
149,48,2,87,21,351,491
150,660,340,0,0,0,0
151,32,23,146,23,342,434
152,652,348,0,0,0,0
153,44,19,120,46,333,438
154,657,343,0,0,0,0
155,37,10,128,25,323,477
156,670,330,0,0,0,0
157,33,19,146,42,310,450
158,675,325,0,0,0,0
159,21,9,139,32,335,464
160,649,351,0,0,0,0
161,34,12,119,33,324,478
162,658,342,0,0,0,0
163,39,12,128,41,316,464
164,659,341,0,0,0,0
165,42,9,107,46,329,467
166,638,362,0,0,0,0
167,50,11,89,29,323,498
168,641,359,0,0,0,0
169,41,5,104,38,373,439
170,681,319,0,0,0,0
171,27,26,192,28,319,408
172,699,301,0,0,0,0
173,21,27,142,49,307,454
174,670,330,0,0,0,0
175,32,19,134,31,289,495
176,663,337,0,0,0,0
177,24,13,131,41,343,448
178,668,332,0,0,0,0
179,24,14,142,34,298,488
180,667,333,0,0,0,0
181,25,14,138,38,317,468
182,652,348,0,0,0,0
183,35,13,101,33,325,493
184,674,326,0,0,0,0
185,31,23,126,60,314,446
186,673,327,0,0,0,0
187,30,23,143,38,345,421
188,620,380,0,0,0,0
189,42,6,70,16,352,514
190,645,355,0,0,0,0
191,31,13,125,38,335,458
192,704,296,0,0,0,0
193,16,24,194,56,296,414
194,700,300,0,0,0,0
195,26,22,142,50,308,452
196,660,340,0,0,0,0
197,23,11,120,37,357,452
198,651,349,0,0,0,0
199,24,11,112,41,351,461
200,619,381,0,0,0,0
201,39,6,56,29,361,509
202,644,356,0,0,0,0
203,41,15,121,30,303,490
204,650,350,0,0,0,0
205,38,9,126,31,367,429
206,628,372,0,0,0,0
207,56,4,115,20,320,485
208,644,356,0,0,0,0
209,37,6,105,31,342,479
210,673,327,0,0,0,0
211,39,15,149,42,306,449
212,676,324,0,0,0,0
213,24,16,150,44,325,441
214,660,340,0,0,0,0
215,30,14,153,43,322,438
216,675,325,0,0,0,0
217,30,19,129,34,298,490
218,653,347,0,0,0,0
219,33,6,119,35,339,468
220,670,330,0,0,0,0
221,27,21,141,34,322,455
222,665,335,0,0,0,0
223,23,18,137,37,319,466
224,655,345,0,0,0,0
225,48,12,111,24,349,456
226,650,350,0,0,0,0
227,39,10,116,30,359,446
228,662,338,0,0,0,0
229,28,21,123,40,326,462
230,660,340,0,0,0,0
231,38,16,110,35,308,493
232,663,337,0,0,0,0
233,37,13,134,37,328,451
234,660,340,0,0,0,0
235,33,9,122,48,332,456
236,670,330,0,0,0,0
237,29,18,133,48,305,467
238,654,346,0,0,0,0
239,35,11,128,43,316,467
240,649,351,0,0,0,0
241,42,9,110,46,362,431
242,667,333,0,0,0,0
243,22,17,121,40,327,473
244,645,355,0,0,0,0
245,42,8,121,26,358,445
246,637,363,0,0,0,0
247,49,5,112,24,326,484
248,668,332,0,0,0,0
249,17,17,123,37,327,479
250,642,358,0,0,0,0
251,40,11,106,25,326,492
252,625,375,0,0,0,0
253,58,4,91,17,361,469
254,662,338,0,0,0,0
255,34,15,129,49,323,450
256,637,363,0,0,0,0
