,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,119,38,881,81,38,738,59,143,760,97,143,903
1,819,419,181,400,419,118,392,63,126,811,63,189
2,272,143,728,129,143,590,115,138,604,258,138,742
3,875,461,125,414,461,42,411,83,45,872,83,128
4,254,132,746,122,132,558,118,188,562,250,188,750
5,872,470,128,402,470,31,405,97,28,875,97,125
6,250,135,750,115,135,547,113,203,549,248,203,752
7,872,455,128,417,455,24,416,104,25,871,104,129
8,244,121,756,123,121,551,108,205,566,229,205,771
9,870,482,130,388,482,24,383,106,29,865,106,135
10,251,138,749,113,138,543,95,206,561,233,206,767
11,873,449,127,424,449,20,415,107,29,864,107,136
12,255,141,745,114,141,548,108,197,554,249,197,751
13,887,519,113,368,519,27,369,86,26,888,86,112
14,229,135,771,94,135,543,83,228,554,218,228,782
15,871,470,129,401,470,21,399,108,23,869,108,131
16,232,156,768,76,156,530,65,238,541,221,238,779
17,860,453,140,407,453,15,403,125,19,856,125,144
18,229,142,771,87,142,544,75,227,556,217,227,783
19,864,482,136,382,482,18,374,118,26,856,118,144
20,249,144,751,105,144,524,94,227,535,238,227,762
21,888,498,112,390,498,7,383,105,14,881,105,119
22,243,135,757,108,135,528,89,229,547,224,229,776
23,873,509,127,364,509,12,353,115,23,862,115,138
24,241,156,759,85,156,533,70,226,548,226,226,774
25,866,474,134,392,474,14,383,120,23,857,120,143
26,240,148,760,92,148,542,84,218,550,232,218,768
27,866,488,134,378,488,19,370,115,27,858,115,142
28,251,153,749,98,153,531,79,218,550,232,218,768
29,892,502,108,390,502,14,380,94,24,882,94,118
30,245,160,755,85,160,532,70,223,547,230,223,770
31,883,492,117,391,492,19,384,98,26,876,98,124
32,228,147,772,81,147,525,65,247,541,212,247,788
33,878,461,122,417,461,12,411,110,18,872,110,128
34,238,142,762,96,142,536,84,226,548,226,226,774
35,876,498,124,378,498,17,373,107,22,871,107,129
36,247,159,753,88,159,531,77,222,542,236,222,764
37,879,494,121,385,494,14,377,107,22,871,107,129
38,242,165,758,77,165,534,65,224,546,230,224,770
39,857,476,143,381,476,18,372,125,27,848,125,152
40,243,164,757,79,164,535,68,222,546,232,222,768
41,874,489,126,385,489,11,379,115,17,868,115,132
42,244,144,756,100,144,534,85,222,549,229,222,771
43,869,491,131,378,491,19,370,112,27,861,112,139
44,252,155,748,97,155,532,85,216,544,240,216,760
45,875,469,125,406,469,15,400,110,21,869,110,131
46,253,155,747,98,155,537,86,210,549,241,210,759
47,875,500,125,375,500,15,374,110,16,874,110,126
48,233,150,767,83,150,543,74,224,552,224,224,776
49,865,478,135,387,478,21,381,114,27,859,114,141
50,224,136,776,88,136,529,73,247,544,209,247,791
51,856,470,144,386,470,19,376,125,29,846,125,154
52,245,151,755,94,151,529,73,226,550,224,226,776
53,869,482,131,387,482,13,373,118,27,855,118,145
54,233,141,767,92,141,523,75,244,540,216,244,784
55,869,504,131,365,504,10,354,121,21,858,121,142
56,228,135,772,93,135,540,76,232,557,211,232,789
57,872,505,128,367,505,13,361,115,19,866,115,134
58,236,161,764,75,161,526,66,238,535,227,238,773
59,883,491,117,392,491,12,386,105,18,877,105,123
60,229,144,771,85,144,529,77,242,537,221,242,779
61,875,495,125,380,495,15,375,110,20,870,110,130
62,239,150,761,89,150,528,74,233,543,224,233,776
63,875,498,125,377,498,13,369,112,21,867,112,133
64,248,142,752,106,142,523,92,229,537,234,229,766
65,877,501,123,376,501,13,367,110,22,868,110,132
66,232,149,768,83,149,524,72,244,535,221,244,779
67,869,505,131,364,505,16,359,115,21,864,115,136
68,250,174,750,76,174,521,60,229,537,234,229,766
69,875,475,125,400,475,11,390,114,21,865,114,135
70,231,144,769,87,144,526,75,243,538,219,243,781
71,868,480,132,388,480,14,380,118,22,860,118,140
72,233,149,767,84,149,524,72,243,536,221,243,779
73,858,464,142,394,464,14,388,128,20,852,128,148
74,258,159,742,99,159,526,81,216,544,240,216,760
75,892,506,108,386,506,8,379,100,15,885,100,115
76,252,164,748,88,164,525,77,223,536,241,223,759
77,874,467,126,407,467,10,401,116,16,868,116,132
78,246,158,754,88,158,535,75,219,548,233,219,767
79,864,465,136,399,465,18,395,118,22,860,118,140
80,243,160,757,83,160,530,77,227,536,237,227,763
81,877,501,123,376,501,13,375,110,14,876,110,124
82,246,150,754,96,150,530,84,224,542,234,224,766
83,883,490,117,393,490,13,388,104,18,878,104,122
84,251,160,749,91,160,529,73,220,547,233,220,767
85,884,480,116,404,480,13,394,103,23,874,103,126
86,242,153,758,89,153,526,80,232,535,233,232,767
87,883,501,117,382,501,12,377,105,17,878,105,122
88,218,132,782,86,132,525,73,257,538,205,257,795
89,852,475,148,377,475,13,370,135,20,845,135,155
90,249,158,751,91,158,526,72,225,545,230,225,770
91,873,483,127,390,483,14,377,113,27,860,113,140
92,234,146,766,88,146,531,74,235,545,220,235,780
93,869,503,131,366,503,13,358,118,21,861,118,139
94,257,169,743,88,169,527,68,216,547,237,216,763
95,896,494,104,402,494,18,396,86,24,890,86,110
96,246,141,754,105,141,521,91,233,535,232,233,768
97,885,497,115,388,497,6,383,109,11,880,109,120
98,257,159,743,98,159,522,78,221,542,237,221,763
99,874,477,126,397,477,11,388,115,20,865,115,135
100,251,159,749,92,159,533,80,216,545,239,216,761
101,880,485,120,395,485,9,389,111,15,874,111,126
102,229,143,771,86,143,539,77,232,548,220,232,780
103,853,502,147,351,502,20,347,127,24,849,127,151
104,236,151,764,85,151,528,68,236,545,219,236,781
105,872,494,128,378,494,15,370,113,23,864,113,136
106,244,156,756,88,156,534,73,222,549,229,222,771
107,874,493,126,381,493,22,371,104,32,864,104,136
108,250,162,750,88,162,522,69,228,541,231,228,769
109,873,474,127,399,474,14,392,113,21,866,113,134
110,236,147,764,89,147,529,71,235,547,218,235,782
111,870,479,130,391,479,19,379,111,31,858,111,142
112,216,125,784,91,125,538,78,246,551,203,246,797
113,856,507,144,349,507,12,342,132,19,849,132,151
114,257,170,743,87,170,522,63,221,546,233,221,767
115,873,502,127,371,502,10,355,117,26,857,117,143
116,236,148,764,88,148,533,71,231,550,219,231,781
117,859,459,141,400,459,14,387,127,27,846,127,154
118,229,139,771,90,139,529,70,242,549,209,242,791
119,845,487,155,358,487,12,350,143,20,837,143,163
120,243,158,757,85,158,523,66,234,542,224,234,776
121,864,484,136,380,484,16,372,120,24,856,120,144
122,235,151,765,84,151,533,70,232,547,221,232,779
123,867,486,133,381,486,18,372,115,27,858,115,142
124,226,152,774,74,152,541,65,233,550,217,233,783
125,867,487,133,380,487,22,374,111,28,861,111,139
126,250,157,750,93,157,522,77,228,538,234,228,766
127,887,513,113,374,513,12,365,101,21,878,101,122
128,239,163,761,76,163,533,65,228,544,228,228,772
129,855,479,145,376,479,17,370,128,23,849,128,151
130,251,163,749,88,163,523,66,226,545,229,226,771
131,869,467,131,402,467,14,390,117,26,857,117,143
132,242,155,758,87,155,538,75,220,550,230,220,770
133,887,493,113,394,493,18,389,95,23,882,95,118
134,224,145,776,79,145,532,73,244,538,218,244,782
135,868,491,132,377,491,13,373,119,17,864,119,136
136,250,149,750,101,149,533,86,217,548,235,217,765
137,872,495,128,377,495,16,367,112,26,862,112,138
138,239,152,761,87,152,534,69,227,552,221,227,779
139,871,472,129,399,472,10,390,119,19,862,119,138
140,232,149,768,83,149,528,69,240,542,218,240,782
141,858,464,142,394,464,14,390,128,18,854,128,146
142,252,168,748,84,168,529,73,219,540,241,219,759
143,883,497,117,386,497,15,381,102,20,878,102,122
144,237,150,763,87,150,533,75,230,545,225,230,775
145,857,483,143,374,483,17,367,126,24,850,126,150
146,247,160,753,87,160,527,68,226,546,228,226,772
147,877,493,123,384,493,14,371,109,27,864,109,136
148,235,138,765,97,138,524,81,241,540,219,241,781
149,885,516,115,369,516,9,357,106,21,873,106,127
150,245,148,755,97,148,521,78,234,540,226,234,774
151,880,494,120,386,494,9,384,111,11,878,111,122
152,241,155,759,86,155,531,76,228,541,231,228,769
153,865,472,135,393,472,18,385,117,26,857,117,143
154,240,156,760,84,156,534,68,226,550,224,226,776
155,879,500,121,379,500,10,369,111,20,869,111,131
156,249,157,751,92,157,530,75,221,547,232,221,768
157,868,485,132,383,485,17,370,115,30,855,115,145
158,229,141,771,88,141,522,68,249,542,209,249,791
159,865,478,135,387,478,14,379,121,22,857,121,143
160,247,159,753,88,159,526,74,227,540,233,227,767
161,878,492,122,386,492,12,380,110,18,872,110,128
162,259,164,741,95,164,524,79,217,540,243,217,757
163,869,488,131,381,488,16,372,115,25,860,115,140
164,227,141,773,86,141,535,66,238,555,207,238,793
165,867,493,133,374,493,12,363,121,23,856,121,144
166,244,157,756,87,157,525,68,231,544,225,231,775
167,878,488,122,390,488,8,380,114,18,868,114,132
168,239,154,761,85,154,530,69,231,546,223,231,777
169,868,463,132,405,463,18,393,114,30,856,114,144
170,215,133,785,82,133,526,58,259,550,191,259,809
171,862,467,138,395,467,9,381,129,23,848,129,152
