,Route0,Route1,Route2,Route3,Route4,Route5
0,115,73,62,81,580,89
1,474,361,40,39,40,46
2,116,84,22,22,125,631
3,675,156,13,12,69,75
4,567,91,56,7,131,148
5,483,131,94,18,126,148
6,393,135,88,20,163,201
7,326,118,88,29,154,285
8,406,166,105,42,137,144
9,188,87,80,23,167,455
10,556,226,44,14,89,71
11,349,148,126,7,162,208
12,290,115,111,46,131,307
13,416,147,140,56,105,136
14,196,81,153,41,152,377
15,552,211,46,33,73,85
16,181,84,143,11,175,406
17,551,226,38,29,85,71
18,234,112,143,15,166,330
19,447,184,65,75,94,135
20,192,79,152,35,184,358
21,483,228,59,43,84,103
22,206,101,139,27,194,333
23,504,188,64,54,87,103
24,191,85,143,34,204,343
25,465,224,63,41,94,113
26,204,102,117,29,199,349
27,437,222,85,29,88,139
28,243,98,123,36,212,288
29,432,184,66,55,106,157
30,222,102,113,46,237,280
31,419,197,83,37,113,151
32,221,84,115,43,262,275
33,443,210,72,40,111,124
34,229,105,94,31,223,318
35,441,205,58,42,111,143
36,212,97,95,42,238,316
37,465,190,74,30,107,134
38,237,102,112,39,211,299
39,385,172,84,49,126,184
40,243,101,129,57,228,242
41,420,166,81,50,121,162
42,234,89,112,57,237,271
43,393,175,69,49,128,186
44,241,104,140,59,208,248
45,404,163,98,56,125,154
46,239,113,96,54,250,248
47,382,171,80,54,137,176
48,264,98,101,44,225,268
49,371,195,80,57,123,174
50,254,104,107,39,235,261
51,378,172,88,51,137,174
52,251,117,102,54,206,270
53,367,160,102,46,148,177
54,242,100,108,48,230,272
55,378,177,89,51,126,179
56,264,84,118,45,226,263
57,405,158,83,60,116,178
58,223,103,119,51,248,256
59,388,169,72,63,139,169
60,258,111,119,49,204,259
61,369,158,95,55,139,184
62,264,83,130,62,206,255
63,379,167,82,54,127,191
64,271,88,115,51,238,237
65,407,162,82,61,135,153
66,261,104,104,48,218,265
67,355,171,74,66,145,189
68,254,94,135,55,218,244
69,353,170,90,59,149,179
70,265,91,113,54,207,270
71,377,163,88,60,131,181
72,277,92,108,57,224,242
73,366,173,93,50,145,173
74,280,94,106,52,220,248
75,313,186,97,63,148,193
76,254,94,133,64,205,250
77,379,160,77,62,156,166
78,262,113,98,46,209,272
79,401,150,79,54,152,164
80,263,78,120,50,231,258
81,363,181,98,61,145,152
82,251,88,121,55,239,246
83,344,159,78,59,167,193
84,262,96,120,67,206,249
85,399,144,89,50,152,166
86,281,95,117,66,191,250
87,377,176,88,51,133,175
88,244,96,104,60,228,268
89,382,181,73,50,137,177
90,228,108,125,49,256,234
91,383,167,89,46,153,162
92,265,94,85,48,223,285
93,382,168,80,47,149,174
94,262,88,123,52,217,258
95,391,180,81,48,139,161
96,257,96,97,59,232,259
97,362,195,85,45,156,157
98,249,119,101,59,210,262
99,368,150,95,51,144,192
