,Route0,Route1,Route2,Route3,Route4,Route5
0,125,80,83,63,555,94
1,463,365,40,34,30,68
2,88,85,50,24,94,659
3,654,167,28,27,46,78
4,581,106,64,29,94,126
5,528,103,92,38,107,132
6,347,88,100,39,118,308
7,471,149,98,56,83,143
8,85,59,115,44,108,589
9,568,241,53,29,51,58
10,476,155,95,27,136,111
11,271,120,306,39,126,138
12,511,80,55,110,68,176
13,164,55,132,68,152,429
14,613,167,53,40,70,57
15,187,92,149,52,211,309
16,509,196,61,70,80,84
17,144,80,128,66,244,338
18,519,223,59,43,80,76
19,210,108,121,55,190,316
20,476,156,91,73,92,112
21,180,81,148,54,257,280
22,490,191,62,67,75,115
23,228,85,96,69,192,330
24,409,191,86,59,108,147
25,202,95,162,61,202,278
26,458,176,66,80,97,123
27,207,76,141,61,208,307
28,423,186,84,82,90,135
29,227,80,109,62,230,292
30,446,174,103,45,95,137
31,229,93,116,54,251,257
32,401,149,89,63,118,180
33,258,106,126,71,199,240
34,377,144,105,80,112,182
35,239,76,140,90,195,260
36,394,143,119,61,105,178
37,249,95,113,63,212,268
38,373,157,116,68,123,163
39,249,86,118,79,221,247
40,389,166,97,57,112,179
41,239,87,144,71,196,263
42,350,141,100,66,134,209
43,297,100,111,75,181,236
44,350,150,119,77,129,175
45,260,77,138,73,198,254
46,379,155,110,70,127,159
47,240,82,125,74,215,264
48,374,151,108,73,114,180
49,253,89,127,80,216,235
50,384,151,103,63,118,181
51,247,78,140,63,208,264
52,404,142,93,73,127,161
53,266,98,117,62,199,258
54,371,149,101,66,129,184
55,273,84,118,53,226,246
56,401,159,90,60,120,170
57,249,92,124,56,220,259
58,355,159,97,70,138,181
59,267,103,114,72,189,255
60,354,124,116,77,134,195
61,298,83,138,62,188,231
62,336,135,115,80,121,213
63,249,91,161,69,197,233
64,378,136,98,94,117,177
65,249,96,121,72,196,266
66,379,164,91,65,128,173
67,258,89,134,64,215,240
68,371,143,92,68,127,199
69,271,87,137,61,189,255
70,322,150,116,79,149,184
71,246,93,149,87,188,237
72,351,157,110,64,118,200
73,269,82,116,57,205,271
74,374,152,95,66,159,154
75,259,96,107,67,220,251
76,385,161,88,65,120,181
77,279,95,109,71,213,233
78,355,154,110,62,151,168
79,269,86,131,50,207,257
80,349,150,95,61,143,202
81,276,108,110,73,215,218
82,339,147,117,72,138,187
83,251,95,114,76,202,262
84,381,132,102,66,130,189
85,278,81,138,67,202,234
86,353,136,101,80,138,192
87,277,90,148,54,198,233
88,362,128,115,87,122,186
89,259,88,137,72,203,241
90,366,134,113,71,135,181
91,264,90,114,68,226,238
92,356,151,115,75,111,192
93,248,89,116,83,182,282
94,365,172,101,69,111,182
95,267,76,106,77,226,248
96,369,146,92,55,143,195
97,274,75,134,54,195,268
98,358,145,101,68,132,196
99,281,86,129,54,187,263
100,363,134,112,82,142,167
101,261,87,116,63,213,260
102,393,150,100,60,127,170
103,294,85,124,68,219,210
104,362,140,92,61,155,190
105,291,78,141,59,193,238
106,340,128,113,84,145,190
107,281,80,126,66,201,246
108,348,144,98,70,122,218
109,277,86,125,67,216,229
110,347,145,113,65,144,186
111,283,90,119,62,201,245
112,334,138,107,76,144,201
113,292,89,130,66,184,239
114,340,132,104,80,144,200
115,297,89,123,70,198,223
116,367,129,93,89,150,172
117,256,99,154,68,200,223
118,358,130,96,105,126,185
119,279,77,159,63,191,231
120,329,140,121,93,124,193
121,260,104,122,80,199,235
122,352,141,105,57,139,206
123,289,86,120,57,197,251
124,349,146,93,68,137,207
125,267,89,146,69,209,220
126,318,150,109,79,140,204
127,259,93,128,79,193,248
128,350,153,103,60,145,189
129,274,89,110,72,201,254
130,342,157,87,63,125,226
131,280,89,118,66,216,231
132,372,148,107,62,140,171
133,257,85,127,62,209,260
134,379,162,96,57,118,188
135,239,91,102,59,244,265
136,382,154,81,50,150,183
137,266,91,123,61,202,257
138,356,155,113,73,132,171
139,264,95,135,63,217,226
140,367,162,85,65,146,175
141,274,85,132,65,183,261
142,359,151,98,69,138,185
143,283,92,100,67,208,250
144,379,127,100,72,140,182
145,301,84,129,56,176,254
146,319,130,107,95,136,213
147,287,72,161,74,184,222
148,353,129,124,96,115,183
149,273,58,119,81,230,239
150,372,133,103,61,134,197
151,279,97,129,70,188,237
152,364,131,90,60,140,215
153,316,72,141,66,192,213
154,320,131,115,83,148,203
155,291,84,130,84,189,222
156,355,148,117,64,125,191
157,267,88,122,57,217,249
158,358,148,87,67,144,196
159,260,98,132,72,202,236
160,349,139,106,63,152,191
161,269,86,127,67,188,263
162,375,147,91,77,137,173
163,257,91,144,67,198,243
164,357,144,106,69,138,186
165,272,91,114,61,213,249
166,327,156,104,82,139,192
167,283,84,131,72,193,237
168,370,150,107,65,149,159
169,273,84,122,62,202,257
170,376,146,104,63,129,182
171,277,82,128,72,205,236
172,366,161,105,61,116,191
173,265,103,104,71,221,236
174,355,145,97,70,147,186
175,273,93,137,61,207,229
176,326,148,103,68,145,210
177,280,86,133,74,190,237
178,364,144,94,63,144,191
179,250,78,134,67,223,248
180,358,137,98,66,148,193
181,262,92,128,70,218,230
182,392,138,98,78,127,167
183,286,92,98,60,201,263
184,350,143,96,71,150,190
185,251,93,134,67,209,246
186,390,138,92,58,141,181
187,275,89,125,59,220,232
188,379,140,91,66,138,186
189,276,85,123,61,193,262
190,351,131,90,69,149,210
191,282,105,149,56,184,224
192,377,124,109,94,122,174
193,255,78,132,88,205,242
194,374,137,95,59,147,188
195,313,80,124,66,179,238
196,336,121,97,100,147,199
197,272,69,189,71,180,219
198,377,139,113,98,110,163
199,268,82,110,80,199,261
200,344,141,98,78,139,200
201,260,83,152,62,186,257
202,364,146,113,77,130,170
203,292,86,107,83,184,248
204,340,142,115,68,132,203
205,253,98,147,71,201,230
206,351,137,96,79,132,205
207,286,85,138,60,199,232
208,338,132,106,78,132,214
209,274,79,126,74,226,221
210,342,151,101,70,139,197
211,274,96,121,67,207,235
212,347,152,104,70,128,199
213,276,81,124,73,188,258
214,366,133,116,72,131,182
215,268,96,128,70,200,238
216,329,166,101,63,136,205
217,266,105,101,71,205,252
218,375,159,106,61,112,187
219,273,96,119,51,222,239
220,383,120,82,76,144,195
221,259,76,145,88,194,238
222,353,162,88,70,123,204
223,271,87,125,66,232,219
224,341,167,88,63,166,175
225,283,104,126,53,189,245
226,346,142,106,72,149,185
227,283,86,131,77,184,239
228,360,134,96,75,135,200
229,274,84,135,69,198,240
230,329,153,101,71,134,212
231,285,99,129,56,215,216
232,353,135,98,77,142,195
233,256,83,133,67,228,233
234,358,136,88,78,141,199
235,292,101,146,59,185,217
236,353,122,92,105,135,193
237,261,75,151,72,189,252
238,343,140,129,83,103,202
239,278,83,123,74,206,236
240,352,141,98,72,132,205
241,263,108,120,63,192,254
242,341,136,93,58,137,235
243,280,82,140,75,203,220
244,373,142,98,62,132,193
245,288,81,98,80,220,233
246,348,143,100,71,162,176
247,270,81,125,69,201,254
248,334,153,99,62,127,225
249,294,79,129,52,203,243
250,348,150,97,72,144,189
251,278,87,131,54,181,269
252,380,138,94,78,120,190
253,267,87,134,56,220,236
254,374,126,110,67,145,178
255,266,77,116,73,206,262
256,357,148,100,68,137,190
257,279,89,116,64,207,245
258,358,158,104,68,122,190
259,282,80,123,59,200,256
260,344,157,117,70,137,175
261,286,92,112,68,185,257
262,380,118,108,73,134,187
263,297,89,105,66,212,231
264,349,133,114,56,132,216
265,272,97,133,81,202,215
266,363,137,111,77,144,168
267,296,72,137,50,213,232
268,345,140,97,60,146,212
269,291,96,130,59,196,228
270,346,142,82,87,132,211
271,289,98,140,73,202,198
272,323,124,121,91,135,206
273,268,93,130,78,183,248
274,342,145,108,80,121,204
275,271,95,115,56,226,237
276,344,159,91,70,135,201
277,274,97,107,78,218,226
278,355,142,90,67,153,193
279,251,98,126,61,198,266
280,363,164,89,70,123,191
281,267,88,105,64,230,246
282,368,158,93,51,146,184
283,273,106,128,40,221,232
284,354,143,89,68,156,190
285,290,92,133,55,201,229
286,344,123,113,85,126,209
287,278,90,132,87,189,224
288,337,127,112,75,134,215
289,272,89,141,70,185,243
290,360,136,116,77,135,176
291,273,91,142,48,199,247
292,348,129,104,86,133,200
293,270,77,144,61,189,259
294,338,143,89,77,142,211
295,283,79,118,73,209,238
296,346,132,101,73,127,221
297,278,84,135,68,204,231
298,370,133,114,66,129,188
299,277,92,119,79,177,256
300,355,139,99,79,137,191
301,298,74,137,67,195,229
302,356,133,104,79,135,193
303,262,110,125,81,197,225
304,355,143,92,72,139,199
305,286,97,123,60,201,233
306,339,140,113,86,145,177
307,256,86,147,69,196,246
308,364,135,79,79,142,201
309,298,82,141,51,183,245
310,318,128,109,97,154,194
311,293,76,168,57,166,240
312,347,122,91,99,124,217
313,262,95,153,84,187,219
314,357,113,114,95,127,194
315,279,68,127,73,214,239
316,346,154,100,65,144,191
317,272,82,124,71,206,245
318,356,144,109,57,143,191
319,292,83,112,69,213,231
320,360,156,103,49,145,187
321,268,88,110,57,213,264
322,368,156,95,59,145,177
323,290,95,126,65,198,226
324,348,133,101,70,151,197
325,280,95,125,64,189,247
326,353,141,96,84,129,197
327,289,80,118,58,217,238
328,342,133,96,71,181,177
329,282,101,138,71,158,250
330,334,121,110,94,127,214
331,253,75,170,82,187,233
332,374,134,112,74,126,180
333,305,71,114,73,184,253
334,339,136,105,82,134,204
335,285,91,132,60,200,232
336,332,130,111,86,145,196
337,283,85,110,71,211,240
338,352,152,94,68,133,201
339,270,85,127,67,218,233
340,351,138,98,66,142,205
341,292,91,121,78,196,222
342,359,139,98,75,142,187
343,290,96,122,55,206,231
344,351,141,96,71,146,195
345,287,91,147,58,186,231
346,344,131,104,103,145,173
347,268,86,136,82,188,240
348,340,120,111,68,136,225
349,272,79,138,81,204,226
350,344,160,97,75,135,189
351,297,95,107,67,223,211
352,337,156,102,56,158,191
353,286,77,109,74,206,248
354,364,151,79,61,139,206
355,259,96,140,59,209,237
356,351,139,111,65,140,194
357,311,84,112,59,195,239
358,341,154,103,72,123,207
359,268,77,124,55,229,247
360,335,164,103,76,147,175
361,288,85,131,67,179,250
362,348,142,108,70,138,194
363,265,99,118,72,199,247
364,339,163,112,78,133,175
365,272,97,113,59,213,246
366,378,131,108,51,129,203
367,262,91,118,70,228,231
368,367,158,90,71,139,175
369,299,97,123,56,182,243
370,346,130,85,97,138,204
371,262,74,147,70,181,266
372,345,137,109,73,133,203
373,271,93,119,60,205,252
374,355,149,102,81,125,188
375,274,101,124,62,213,226
376,366,128,103,82,145,176
377,259,89,144,67,196,245
378,370,138,105,78,136,173
379,287,87,117,70,185,254
380,318,144,123,75,145,195
381,285,100,100,68,192,255
382,329,169,113,63,149,177
383,270,108,109,65,195,253
384,341,149,114,68,129,199
385,281,86,100,67,207,259
386,362,145,89,50,157,197
387,303,87,129,52,214,215
388,351,147,94,76,136,196
389,256,82,148,69,192,253
390,359,137,113,72,144,175
391,290,75,118,61,223,233
392,326,182,106,68,142,176
393,278,105,118,58,198,243
394,336,129,98,75,147,215
395,293,103,148,65,176,215
396,327,113,120,108,139,193
397,265,78,158,71,188,240
398,356,129,125,77,140,173
399,259,93,118,75,213,242
400,371,141,109,66,131,182
401,283,78,100,66,233,240
402,353,155,96,60,160,176
403,285,97,111,71,210,226
404,363,128,101,79,132,197
405,279,93,124,69,204,231
406,354,149,100,75,139,183
407,269,78,111,60,237,245
408,361,151,84,56,161,187
409,258,81,131,58,204,268
410,361,126,108,70,128,207
411,288,86,136,74,196,220
412,376,148,116,61,116,183
413,274,112,116,68,205,225
414,333,140,106,80,141,200
415,292,97,144,64,175,228
416,318,129,98,87,160,208
417,287,93,151,75,175,219
418,368,147,92,92,118,183
419,261,73,132,66,220,248
420,368,150,99,60,149,174
421,279,85,131,61,192,252
422,351,149,82,86,139,193
423,278,103,129,60,213,217
424,376,133,97,77,138,179
425,274,83,119,68,196,260
426,343,151,106,69,136,195
427,281,98,123,67,206,225
428,340,151,97,69,144,199
429,275,90,135,69,200,231
430,352,140,95,79,133,201
431,288,92,114,71,208,227
432,371,128,94,66,155,186
433,275,82,115,70,207,251
434,329,154,94,67,146,210
435,271,99,144,61,200,225
436,316,153,120,78,127,206
437,268,85,130,64,212,241
438,364,148,97,58,138,195
439,269,96,131,57,215,232
440,352,125,106,59,145,213
441,246,93,128,78,210,245
442,351,158,98,56,136,201
443,283,87,118,62,217,233
444,350,153,89,61,171,176
445,284,112,128,61,170,245
446,338,131,126,82,128,195
447,263,77,133,84,204,239
448,349,154,95,66,122,214
449,256,90,145,65,207,237
450,353,144,90,70,139,204
451,295,108,107,57,201,232
452,337,152,95,75,152,189
453,284,100,129,65,188,234
454,354,138,96,78,141,193
455,267,84,139,70,189,251
456,338,160,111,79,118,194
457,275,92,113,75,210,235
458,360,139,90,66,153,192
459,294,100,131,57,182,236
460,345,130,119,91,140,175
461,257,87,140,66,196,254
462,364,128,91,66,144,207
463,279,79,157,61,203,221
464,355,115,111,78,143,198
465,290,78,135,65,192,240
466,349,128,105,75,147,196
467,279,83,146,63,196,233
468,328,139,90,92,158,193
469,264,80,158,81,183,234
470,392,117,96,66,118,211
471,263,86,121,54,230,246
472,369,152,99,56,164,160
473,294,101,94,58,194,259
474,346,146,115,56,131,206
475,302,104,100,76,179,239
476,345,127,119,75,142,192
477,265,94,133,67,214,227
478,343,146,102,69,128,212
479,282,88,139,54,214,223
480,345,132,91,80,144,208
481,310,87,140,62,164,237
482,333,130,106,103,137,191
483,274,82,124,79,201,240
484,370,147,114,62,130,177
485,261,101,106,72,211,249
486,362,157,87,70,128,196
487,252,80,130,64,239,235
488,345,144,98,60,157,196
489,288,84,122,61,207,238
490,332,159,112,64,130,203
491,278,92,103,59,197,271
492,352,149,100,64,136,199
493,281,84,133,69,194,239
494,375,124,102,85,116,198
495,287,91,133,59,193,237
496,339,142,124,80,127,188
497,283,84,118,70,193,252
498,321,163,103,90,126,197
499,236,93,152,66,208,245
