,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,537,220,463,317,220,312,271,151,358,491,151,509
1,427,183,573,244,183,317,207,256,354,390,256,610
2,655,347,345,308,347,177,270,168,215,617,168,383
3,399,204,601,195,204,336,136,265,395,340,265,660
4,725,450,275,275,450,153,285,122,143,735,122,265
5,425,238,575,187,238,247,123,328,311,361,328,639
6,720,450,280,270,450,151,260,129,161,710,129,290
7,430,235,570,195,235,280,112,290,363,347,290,653
8,717,467,283,250,467,137,247,146,140,714,146,286
9,434,237,566,197,237,279,123,287,353,360,287,640
10,703,457,297,246,457,146,234,151,158,691,151,309
11,416,238,584,178,238,269,107,315,340,345,315,655
12,751,491,249,260,491,125,246,124,139,737,124,263
13,422,248,578,174,248,279,105,299,348,353,299,647
14,714,477,286,237,477,140,223,146,154,700,146,300
15,432,250,568,182,250,271,106,297,347,356,297,644
16,720,463,280,257,463,140,236,140,161,699,140,301
17,412,237,588,175,237,274,116,314,333,353,314,647
18,721,478,279,243,478,148,231,131,160,709,131,291
19,448,247,552,201,247,281,110,271,372,357,271,643
20,721,488,279,233,488,152,222,127,163,710,127,290
21,414,253,586,161,253,278,98,308,341,351,308,649
22,738,508,262,230,508,136,215,126,151,723,126,277
23,426,253,574,173,253,250,103,324,320,356,324,644
24,725,484,275,241,484,136,219,139,158,703,139,297
25,424,239,576,185,239,296,97,280,384,336,280,664
26,721,481,279,240,481,156,231,123,165,712,123,288
27,413,248,587,165,248,269,97,318,337,345,318,655
28,744,500,256,244,500,121,234,135,131,734,135,266
29,418,240,582,178,240,282,113,300,347,353,300,647
30,709,499,291,210,499,149,199,142,160,698,142,302
31,448,263,552,185,263,260,98,292,347,361,292,639
32,725,485,275,240,485,138,224,137,154,709,137,291
33,425,250,575,175,250,279,104,296,350,354,296,646
34,720,482,280,238,482,146,222,134,162,704,134,296
35,414,229,586,185,229,266,110,320,341,339,320,661
36,740,506,260,234,506,136,213,124,157,719,124,281
37,438,259,562,179,259,271,105,291,345,364,291,636
38,707,464,293,243,464,152,225,141,170,689,141,311
39,425,256,575,169,256,296,101,279,364,357,279,643
40,714,474,286,240,474,147,216,139,171,690,139,310
41,438,274,562,164,274,241,114,321,291,388,321,612
42,725,464,275,261,464,132,227,143,166,691,143,309
43,424,232,576,192,232,288,115,288,365,347,288,653
44,734,496,266,238,496,132,207,134,163,703,134,297
45,421,250,579,171,250,283,102,296,352,352,296,648
46,701,472,299,229,472,155,198,144,186,670,144,330
47,444,274,556,170,274,260,101,296,329,375,296,625
48,720,487,280,233,487,135,206,145,162,693,145,307
49,447,271,553,176,271,269,103,284,342,374,284,626
50,737,504,263,233,504,123,208,140,148,712,140,288
51,431,249,569,182,249,283,107,286,358,356,286,644
52,700,464,300,236,464,143,206,157,173,670,157,330
53,436,258,564,178,258,270,115,294,333,373,294,627
54,690,465,310,225,465,148,207,162,166,672,162,328
55,425,254,575,171,254,264,100,311,335,354,311,646
56,726,460,274,266,460,134,228,140,172,688,140,312
57,422,242,578,180,242,287,116,291,351,358,291,642
58,718,472,282,246,472,144,210,138,180,682,138,318
59,448,261,552,187,261,272,120,280,339,381,280,619
60,707,465,293,242,465,135,204,158,173,669,158,331
61,436,257,564,179,257,285,99,279,365,356,279,644
62,693,461,307,232,461,146,202,161,176,663,161,337
63,417,246,583,171,246,273,109,310,335,355,310,645
64,728,474,272,254,474,134,220,138,168,694,138,306
65,403,252,597,151,252,298,101,299,348,353,299,647
66,735,486,265,249,486,134,216,131,167,702,131,298
67,430,261,570,169,261,277,101,293,345,362,293,638
68,729,493,271,236,493,112,204,159,144,697,159,303
69,416,239,584,177,239,278,110,306,345,349,306,651
70,739,500,261,239,500,120,203,141,156,703,141,297
71,427,256,573,171,256,276,115,297,332,371,297,629
72,706,466,294,240,466,138,216,156,162,682,156,318
73,420,235,580,185,235,274,107,306,352,342,306,658
74,739,501,261,238,501,123,199,138,162,700,138,300
75,428,248,572,180,248,286,104,286,362,352,286,648
76,731,517,269,214,517,130,192,139,152,709,139,291
77,426,274,574,152,274,273,91,301,334,365,301,635
78,713,465,287,248,465,130,212,157,166,677,157,323
79,439,269,561,170,269,277,108,284,339,377,284,623
80,702,463,298,239,463,128,197,170,170,660,170,340
81,441,271,559,170,271,282,98,277,354,369,277,631
82,720,476,280,244,476,140,203,140,181,679,140,321
83,452,266,548,186,266,228,108,320,306,374,320,626
84,721,483,279,238,483,128,205,151,161,688,151,312
85,422,262,578,160,262,283,101,295,342,363,295,637
86,719,462,281,257,462,123,220,158,160,682,158,318
87,409,228,591,181,228,307,110,284,378,338,284,662
88,718,502,282,216,502,146,188,136,174,690,136,310
89,457,280,543,177,280,267,118,276,326,398,276,602
90,695,448,305,247,448,145,215,160,177,663,160,337
91,402,239,598,163,239,293,105,305,351,344,305,656
92,740,497,260,243,497,117,217,143,143,714,143,286
93,423,261,577,162,261,263,116,314,309,377,314,623
94,709,466,291,243,466,134,189,157,188,655,157,345
95,436,271,564,165,271,284,100,280,349,371,280,629
96,704,456,296,248,456,145,208,151,185,664,151,336
97,441,278,559,163,278,256,100,303,319,378,303,622
98,707,445,293,262,445,143,215,150,190,660,150,340
99,441,263,559,178,263,282,112,277,348,375,277,625
