,Route0,Route1,Route2,Route3,Route4,Route5
0,4,2,50,11,857,76
1,396,353,26,7,183,35
2,706,130,19,26,97,22
3,525,294,36,19,45,81
4,610,167,25,21,53,124
5,474,311,28,30,43,114
6,135,127,20,18,54,646
7,672,203,14,7,23,81
8,270,158,19,12,48,493
9,517,288,40,14,38,103
10,142,126,28,17,55,632
11,614,278,17,8,21,62
12,186,131,16,12,70,585
13,618,242,34,8,37,61
14,189,122,22,6,66,595
15,561,307,24,3,36,69
16,188,130,22,10,56,594
17,554,273,42,5,32,94
18,311,141,24,7,70,447
19,446,213,62,8,51,220
20,227,138,40,17,59,519
21,522,228,51,12,51,136
22,210,119,33,11,61,566
23,574,217,44,7,38,120
24,240,163,24,8,69,496
25,452,211,63,10,46,218
26,270,161,39,14,61,455
27,412,194,60,18,56,260
28,271,151,49,20,56,453
29,379,217,54,14,63,273
30,270,149,50,18,64,449
31,387,189,52,17,64,291
32,283,163,64,23,59,408
33,347,184,80,25,58,306
34,294,147,75,17,61,406
35,356,167,110,19,46,302
36,300,139,87,21,54,399
37,307,184,99,28,53,329
38,288,141,111,25,53,382
39,358,147,97,27,62,309
40,279,137,121,23,59,381
41,322,172,131,23,67,285
42,279,128,123,29,54,387
43,296,165,137,26,58,318
44,322,138,147,25,57,311
45,266,142,141,30,67,354
46,335,144,140,35,54,292
47,274,145,152,32,53,344
48,324,134,145,34,57,306
49,261,123,140,31,80,365
50,329,151,142,33,73,272
51,271,146,133,28,91,331
52,297,160,151,39,88,265
53,285,110,127,34,99,345
54,315,148,136,38,93,270
55,275,132,143,42,89,319
56,286,149,136,34,112,283
57,283,147,132,38,110,290
58,286,132,131,52,124,275
59,278,137,134,42,140,269
60,305,135,137,38,131,254
61,277,124,124,47,143,285
62,280,151,127,31,167,244
63,274,145,124,39,166,252
64,296,140,96,43,170,255
65,254,152,136,47,164,247
66,308,136,106,51,166,233
67,296,120,115,48,163,258
68,293,133,110,44,176,244
69,295,130,118,47,188,222
70,311,130,108,41,186,224
71,295,121,111,43,197,233
72,290,128,113,49,166,254
73,287,133,110,59,195,216
74,291,131,92,55,201,230
75,299,135,108,46,201,211
76,302,134,101,36,192,235
77,298,122,103,48,186,243
78,289,128,119,51,193,220
79,288,147,101,41,209,214
80,297,142,100,47,193,221
81,301,135,113,47,196,208
82,295,134,106,48,198,219
83,334,120,111,35,197,203
84,298,106,111,39,193,253
85,293,143,97,46,212,209
86,282,137,90,53,198,240
87,303,137,115,39,198,208
88,243,155,102,42,215,243
89,302,164,105,37,202,190
90,283,122,94,37,225,239
91,309,145,107,41,195,203
92,270,148,105,50,193,234
93,303,149,85,53,196,214
94,309,127,110,40,212,202
95,273,129,90,65,214,229
96,263,171,100,40,229,197
97,273,151,110,46,186,234
98,285,149,109,58,186,213
99,301,134,87,46,209,223
