,Route0,Route1,Route2,Route3,Route4,Route5
0,137,90,91,71,549,62
1,517,352,39,31,28,33
2,99,84,22,17,148,630
3,710,129,12,9,77,63
4,544,133,52,6,143,122
5,308,135,82,22,157,296
6,442,213,78,37,111,119
7,82,46,76,22,153,621
8,544,263,35,12,74,72
9,475,176,39,8,167,135
10,452,146,104,25,160,113
11,375,163,120,36,175,131
12,416,98,139,55,144,148
13,339,119,163,64,146,169
14,376,112,121,74,143,174
15,296,86,167,61,163,227
16,444,149,99,75,105,128
17,191,65,168,54,182,340
18,507,229,49,47,85,83
19,195,91,104,30,202,378
20,514,220,52,33,89,92
21,205,95,128,33,261,278
22,513,232,28,34,102,91
23,209,96,109,24,233,329
24,464,215,74,35,105,107
25,190,111,94,36,246,323
26,485,232,52,30,98,103
27,206,109,79,32,261,313
28,449,230,69,35,91,126
29,199,101,109,25,268,298
30,434,214,73,38,114,127
31,227,99,98,28,240,308
32,444,198,63,48,102,145
33,226,96,107,37,240,294
34,460,178,64,35,123,140
35,264,90,93,32,242,279
36,418,176,75,44,124,163
37,243,113,101,52,222,269
38,446,179,65,45,110,155
39,244,79,90,31,288,268
40,416,193,74,27,130,160
41,265,98,101,31,236,269
42,404,178,79,61,117,161
43,270,96,118,40,225,251
44,366,180,81,60,131,182
45,251,98,102,58,233,258
46,405,179,83,30,131,172
47,236,93,88,42,254,287
48,406,194,69,43,125,163
49,253,107,102,41,229,268
50,378,191,70,51,125,185
51,283,91,102,37,220,267
52,392,197,76,50,120,165
53,245,117,100,49,231,258
54,378,173,98,53,109,189
55,248,107,99,54,203,289
56,393,173,77,54,136,167
57,248,109,117,36,238,252
58,399,159,84,53,137,168
59,242,101,102,50,249,256
60,403,165,75,50,113,194
61,253,94,97,42,239,275
62,405,188,74,52,127,154
63,244,107,85,48,242,274
64,392,194,91,36,134,153
65,281,106,96,38,217,262
66,354,197,80,53,137,179
67,245,103,111,29,244,268
68,392,165,77,46,134,186
69,277,88,103,46,240,246
70,400,171,88,35,132,174
71,264,103,111,41,216,265
72,365,179,86,61,133,176
73,253,100,122,49,241,235
74,391,173,102,44,113,177
75,267,105,114,38,239,237
76,392,161,63,41,142,201
77,264,98,102,41,239,256
78,387,180,82,46,131,174
79,245,89,103,51,243,269
80,428,157,64,48,141,162
81,274,100,89,40,262,235
82,425,168,73,44,138,152
83,246,104,100,39,257,254
84,388,174,72,40,150,176
85,274,105,106,35,219,261
86,381,180,87,46,145,161
87,259,93,97,46,225,280
88,384,169,75,40,130,202
89,279,105,114,37,226,239
90,370,164,91,59,142,174
91,261,84,101,42,242,270
92,387,173,91,51,136,162
93,256,98,107,48,239,252
94,366,199,63,50,139,183
95,264,108,99,45,241,243
96,393,178,71,45,138,175
97,276,104,100,39,244,237
98,391,161,98,41,135,174
99,292,100,87,50,204,267
