,Route0,Route1,Route2,Route3,Route4,Route5
0,5,1,65,23,881,25
1,360,392,34,13,187,14
2,710,120,23,34,102,11
3,654,162,32,30,48,74
4,499,237,24,29,41,170
5,500,201,20,30,39,210
6,129,137,17,27,37,653
7,589,301,9,12,12,77
8,297,157,9,11,45,481
9,545,250,33,17,30,125
10,153,118,22,21,41,645
11,593,288,16,11,15,77
12,224,124,16,10,45,581
13,556,284,27,6,25,102
14,244,135,17,13,43,548
15,580,231,44,6,22,117
16,206,127,28,12,40,587
17,587,266,33,5,21,88
18,178,119,21,16,43,623
19,568,283,23,10,24,92
20,296,170,21,15,39,459
21,462,211,45,18,36,228
22,203,150,36,23,42,546
23,522,240,42,14,33,149
24,211,139,28,15,48,559
25,548,237,48,10,23,134
26,257,154,33,14,38,504
27,474,216,43,20,35,212
28,244,154,29,18,45,510
29,481,194,54,15,39,217
30,272,138,39,15,42,494
31,422,213,45,13,45,262
32,289,161,51,21,46,432
33,394,205,50,24,42,285
34,265,124,43,21,52,495
35,406,217,59,21,38,259
36,276,144,61,29,37,453
37,374,195,76,28,33,294
38,286,156,58,27,51,422
39,369,144,90,21,36,340
40,300,142,89,25,42,402
41,358,180,95,32,39,296
42,301,125,109,26,47,392
43,345,170,127,25,41,292
44,275,133,117,25,48,402
45,321,186,126,31,46,290
46,279,138,140,19,46,378
47,321,155,131,35,43,315
48,297,124,141,32,45,361
49,334,136,142,35,46,307
50,292,111,155,37,42,363
51,328,149,155,27,54,287
52,266,117,151,32,56,378
53,338,158,162,33,40,269
54,236,130,155,34,40,405
55,345,145,169,39,45,257
56,280,121,147,39,49,364
57,330,142,174,31,47,276
58,287,120,142,26,62,363
59,318,144,157,44,60,277
60,261,106,166,37,69,361
61,335,135,149,48,65,268
62,291,117,138,37,77,340
63,316,147,150,50,98,239
64,260,121,155,38,106,320
65,314,139,149,45,101,252
66,273,112,141,49,108,317
67,340,140,149,43,112,216
68,273,107,157,36,132,295
69,313,131,156,40,132,228
70,269,112,127,43,155,294
71,324,140,135,44,148,209
72,264,122,131,41,157,285
73,307,136,125,43,166,223
74,260,110,122,60,171,277
75,304,149,135,42,154,216
76,275,124,117,52,160,272
77,296,134,131,50,171,218
78,288,107,118,50,179,258
79,302,152,123,59,157,207
80,267,109,94,50,207,273
81,332,159,124,29,179,177
82,253,126,127,42,188,264
83,309,163,102,49,195,182
84,262,123,104,45,205,261
85,293,175,128,35,166,203
86,245,139,111,40,201,264
87,335,141,98,37,186,203
88,275,117,94,37,195,282
89,315,155,115,41,183,191
90,276,120,109,38,219,238
91,325,150,94,44,212,175
92,260,130,94,53,218,245
93,336,156,98,41,197,172
94,274,116,94,31,232,253
95,282,172,98,41,206,201
96,276,133,91,38,211,251
97,325,159,83,37,196,200
98,244,129,102,41,203,281
99,331,161,107,32,179,190
