,Route0,Route1,Route2,Route3,Route4,Route5
0,1,4,35,9,824,127
1,383,357,18,7,171,64
2,703,137,18,9,98,35
3,657,168,37,14,61,63
4,143,628,51,20,44,114
5,654,59,26,4,64,193
6,125,134,28,14,65,634
7,691,178,12,6,34,79
8,637,113,23,10,80,137
9,142,107,27,19,80,625
10,700,160,18,12,40,70
11,513,109,26,8,71,273
12,118,124,38,17,74,629
13,689,176,16,9,44,66
14,611,118,23,9,81,158
15,97,129,37,12,83,642
16,679,178,17,7,44,75
17,620,135,21,9,73,142
18,102,132,31,14,77,644
19,673,191,23,8,37,68
20,572,121,21,8,94,184
21,95,132,41,18,96,618
22,667,181,28,10,50,64
23,596,129,24,10,91,150
24,99,119,34,9,99,640
25,667,184,18,7,48,76
26,617,136,19,4,95,129
27,94,129,43,15,98,621
28,672,194,22,7,47,58
29,114,148,513,9,93,123
30,663,93,8,98,51,87
31,91,105,10,49,86,659
32,683,171,5,25,38,78
33,621,132,7,19,94,127
34,163,119,33,17,88,580
35,682,175,32,11,50,50
36,180,118,199,13,84,406
37,661,131,24,74,42,68
38,111,106,96,42,96,549
39,396,187,287,21,50,59
40,438,101,119,27,88,227
41,201,114,208,51,69,357
42,535,118,86,77,64,120
43,119,118,99,40,149,475
44,626,158,93,29,38,56
45,130,126,120,18,426,180
46,692,166,8,10,38,86
47,130,124,10,10,100,626
48,603,186,91,6,47,67
49,138,148,360,6,189,159
50,562,100,2,108,38,190
51,116,96,8,60,125,595
52,699,156,4,25,52,64
53,154,125,79,16,473,153
54,718,157,3,7,45,70
55,143,122,12,8,60,655
56,685,174,6,6,31,98
57,158,142,375,7,161,157
58,654,107,2,101,33,103
59,126,98,9,55,203,509
60,689,180,12,21,38,60
61,133,136,42,12,455,222
62,674,188,15,5,30,88
63,114,142,33,6,105,600
64,567,193,114,3,42,81
65,150,126,208,8,319,189
66,688,164,6,29,34,79
67,139,110,21,20,212,498
68,585,204,81,9,51,70
69,118,138,70,8,448,218
70,673,191,3,3,42,88
71,121,140,40,6,86,607
72,611,207,60,4,27,91
73,137,145,214,10,333,161
74,701,139,4,27,37,92
75,138,121,15,16,163,547
76,588,196,63,8,57,88
77,143,137,85,7,434,194
78,642,213,15,3,31,96
79,126,153,23,4,137,557
80,571,223,80,2,53,71
81,141,127,75,3,402,252
82,653,168,32,2,41,104
83,147,134,62,4,221,432
84,539,192,100,3,54,112
85,154,124,102,13,327,280
86,617,170,37,8,62,106
87,156,127,63,10,275,369
88,488,192,93,8,103,116
89,146,131,67,11,341,304
90,600,193,50,6,48,103
91,138,143,71,9,286,353
92,540,201,50,7,82,120
93,160,137,99,14,296,294
94,505,194,77,7,80,137
95,175,131,79,12,318,285
96,541,181,49,9,77,143
97,176,133,56,15,324,296
98,492,198,63,13,99,135
99,178,150,66,14,271,321
