,Route0,Route1,Route2,Route3,Route4,Route5
0,130,105,199,127,265,174
1,270,239,95,130,87,179
2,204,146,142,124,181,203
3,231,146,149,124,137,213
4,241,170,161,118,118,192
5,204,143,146,135,173,199
6,235,168,145,102,144,206
7,226,139,153,125,134,223
8,237,130,169,114,145,205
9,227,142,145,136,144,206
10,207,119,178,116,180,200
11,251,154,141,106,136,212
12,232,137,138,116,158,219
13,243,141,154,121,152,189
14,214,145,163,114,152,212
15,252,146,145,120,140,197
16,229,127,161,116,136,231
17,224,159,142,145,134,196
18,236,129,181,121,150,183
19,221,136,165,124,142,212
20,253,117,169,126,150,185
21,236,129,147,139,143,206
22,261,125,173,122,135,184
23,228,128,149,123,159,213
24,246,143,153,122,144,192
25,222,145,152,116,157,208
26,234,139,142,136,153,196
27,274,122,168,124,131,181
28,234,116,169,119,149,213
29,263,128,145,127,152,185
30,233,126,149,114,156,222
31,264,148,143,121,125,199
32,225,117,157,137,173,191
33,245,126,153,102,153,221
34,258,141,154,99,157,191
35,209,140,152,135,155,209
36,237,160,151,103,130,219
37,242,132,136,142,150,198
38,229,128,163,99,169,212
39,260,149,148,126,131,186
40,232,130,156,109,174,199
41,237,139,148,126,148,202
42,221,117,177,131,136,218
43,258,153,142,128,145,174
44,218,131,164,127,166,194
45,240,149,154,111,137,209
46,236,118,150,136,146,214
47,252,149,143,120,134,202
48,213,132,173,113,160,209
49,262,145,148,136,138,171
50,220,130,171,128,158,193
51,246,137,138,109,176,194
52,245,128,153,104,175,195
53,268,134,153,129,124,192
54,226,118,164,121,171,200
55,250,146,156,130,126,192
56,219,130,163,117,171,200
57,261,154,125,116,150,194
58,237,130,149,112,143,229
59,238,122,164,127,155,194
60,281,135,142,118,137,187
61,220,121,173,109,185,192
62,266,150,125,128,139,192
63,205,125,163,114,172,221
64,261,149,147,125,131,187
65,223,124,171,109,158,215
66,259,131,149,144,126,191
67,248,115,159,115,158,205
68,257,154,146,128,117,198
69,224,129,161,111,161,214
70,235,143,138,139,149,196
71,232,150,158,116,147,197
72,235,122,137,138,154,214
73,234,134,174,122,155,181
74,254,137,129,132,144,204
75,239,103,209,121,136,192
76,259,114,136,141,147,203
77,241,126,177,118,136,202
78,234,149,165,113,138,201
79,241,116,148,142,158,195
80,257,140,147,121,134,201
81,220,122,183,120,159,196
82,248,135,153,120,144,200
83,222,122,161,117,158,220
84,256,155,157,124,114,194
85,190,120,156,142,192,200
86,256,163,128,123,146,184
87,219,132,166,127,160,196
88,250,148,160,126,134,182
89,232,133,170,116,143,206
90,261,130,148,129,142,190
91,246,111,157,122,139,225
92,251,123,151,136,136,203
93,244,128,172,129,146,181
94,219,121,166,128,150,216
95,264,151,149,120,139,177
96,229,113,157,139,165,197
97,241,148,155,119,138,199
98,261,112,151,108,160,208
99,241,131,144,129,153,202
100,237,142,186,106,145,184
101,227,133,139,130,164,207
102,242,148,164,124,127,195
103,247,118,164,118,147,206
104,254,132,150,127,129,208
105,237,142,170,104,158,189
106,262,132,165,119,132,190
107,239,126,143,137,167,188
108,257,125,144,133,134,207
109,238,101,196,128,160,177
110,221,130,173,136,149,191
111,262,139,132,125,123,219
112,231,121,169,100,158,221
113,267,142,141,147,132,171
114,196,136,178,121,163,206
115,241,151,156,138,132,182
116,197,126,143,135,182,217
117,262,148,148,99,133,210
118,231,109,165,124,151,220
119,255,159,148,121,131,186
120,234,125,153,117,151,220
121,242,162,160,110,145,181
122,235,123,156,104,176,206
123,245,154,146,120,133,202
124,249,109,147,110,174,211
125,241,168,153,119,135,184
126,234,127,147,124,154,214
127,258,128,158,117,136,203
128,227,134,164,117,169,189
129,256,142,160,133,137,172
130,226,126,139,126,171,212
131,260,131,143,120,155,191
132,223,141,169,129,144,194
133,245,120,161,116,151,207
134,222,147,169,126,144,192
135,249,133,141,119,145,213
136,243,114,174,119,144,206
137,254,126,160,119,146,195
138,223,135,154,132,143,213
139,255,128,153,131,137,196
140,240,120,153,122,152,213
141,252,142,166,125,129,186
142,227,112,156,140,161,204
143,254,152,166,118,130,180
144,202,131,169,116,169,213
145,244,158,133,141,144,180
146,225,126,167,102,175,205
147,262,145,150,111,118,214
148,233,112,168,115,178,194
149,271,137,149,112,149,182
150,234,124,168,127,154,193
151,246,136,163,119,140,196
152,228,106,161,129,166,210
153,247,143,157,129,137,187
154,258,123,154,103,171,191
155,231,141,140,135,126,227
156,246,138,150,124,154,188
157,251,139,162,117,133,198
158,224,114,176,111,166,209
159,259,132,141,140,144,184
160,237,132,160,122,164,185
161,252,135,146,121,132,214
162,245,112,153,126,147,217
163,244,122,167,111,148,208
164,248,117,160,131,163,181
165,249,141,156,120,137,197
166,221,139,152,125,141,222
167,252,122,172,108,137,209
168,247,147,142,118,151,195
169,213,122,166,127,148,224
170,268,149,160,113,133,177
171,256,111,159,113,169,192
172,245,138,136,126,160,195
173,245,141,176,118,133,187
174,242,136,143,132,153,194
175,248,121,179,116,135,201
176,270,115,138,121,149,207
177,243,117,160,124,159,197
178,244,124,138,111,164,219
179,265,147,174,114,131,169
180,215,122,157,136,170,200
181,237,146,155,133,132,197
182,218,127,164,116,166,209
183,253,139,143,138,134,193
184,239,134,159,119,140,209
185,234,137,150,111,164,204
186,246,136,152,124,161,181
187,281,113,145,114,130,217
188,226,115,176,109,173,201
189,238,181,152,124,128,177
190,231,110,158,128,175,198
191,263,151,150,112,129,195
192,234,136,170,104,154,202
193,239,137,134,132,163,195
194,227,135,174,109,146,209
195,261,127,160,131,155,166
196,248,132,146,121,137,216
197,253,105,171,113,156,202
198,262,156,130,122,127,203
199,217,113,184,116,178,192
200,263,153,132,121,135,196
