,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,252,87,748,165,87,643,70,105,738,157,105,843
1,872,447,128,425,447,82,383,46,124,830,46,170
2,697,577,303,120,577,125,99,178,146,676,178,324
3,652,538,348,114,538,164,120,184,158,658,184,342
4,161,56,839,105,56,151,108,688,148,164,688,836
5,823,651,177,172,651,70,174,107,68,825,107,175
6,714,523,286,191,523,130,197,156,124,720,156,280
7,702,438,298,264,438,142,245,156,161,683,156,317
8,678,443,322,235,443,166,231,156,170,674,156,326
9,679,423,321,256,423,176,234,145,198,657,145,343
10,597,380,403,217,380,173,199,230,191,579,230,421
11,576,349,424,227,349,161,198,263,190,547,263,453
12,514,295,486,219,295,155,184,331,190,479,331,521
13,655,405,345,250,405,133,213,212,170,618,212,382
14,405,230,595,175,230,159,146,436,188,376,436,624
15,840,529,160,311,529,81,278,79,114,807,79,193
16,266,134,734,132,134,150,118,584,164,252,584,748
17,861,585,139,276,585,71,276,68,71,861,68,139
18,593,355,407,238,355,155,192,252,201,547,252,453
19,574,287,426,287,287,161,178,265,270,465,265,535
20,587,339,413,248,339,185,192,228,241,531,228,469
21,540,290,460,250,290,185,173,275,262,463,275,537
22,588,314,412,274,314,203,202,209,275,516,209,484
23,519,269,481,250,269,213,184,268,279,453,268,547
24,634,356,366,278,356,192,195,174,275,551,174,449
25,464,259,536,205,259,224,162,312,267,421,312,579
26,692,394,308,298,394,148,201,160,245,595,160,405
27,479,249,521,230,249,249,160,272,319,409,272,591
28,674,417,326,257,417,171,207,155,221,624,155,376
29,420,201,580,219,201,297,166,283,350,367,283,633
30,695,434,305,261,434,145,225,160,181,659,160,341
31,429,234,571,195,234,274,163,297,306,397,297,603
32,705,408,295,297,408,147,205,148,239,613,148,387
33,449,222,551,227,222,265,155,286,337,377,286,623
34,705,433,295,272,433,155,223,140,204,656,140,344
35,439,232,561,207,232,270,149,291,328,381,291,619
36,664,402,336,262,402,178,207,158,233,609,158,391
37,463,258,537,205,258,294,157,243,342,415,243,585
38,661,374,339,287,374,176,230,163,233,604,163,396
39,430,230,570,200,230,319,152,251,367,382,251,618
40,680,410,320,270,410,164,205,156,229,615,156,385
41,448,247,552,201,247,285,153,267,333,400,267,600
42,673,408,327,265,408,149,208,178,206,616,178,384
43,431,233,569,198,233,305,167,264,336,400,264,600
44,668,384,332,284,384,162,208,170,238,592,170,408
45,429,232,571,197,232,279,151,292,325,383,292,617
46,675,403,325,272,403,165,223,160,214,626,160,374
47,437,225,563,212,225,306,158,257,360,383,257,617
48,636,368,364,268,368,190,217,174,241,585,174,415
49,486,278,514,208,278,253,135,261,326,413,261,587
50,626,370,374,256,370,189,214,185,231,584,185,416
51,468,268,532,200,268,296,154,236,342,422,236,578
52,663,381,337,282,381,182,215,155,249,596,155,404
53,480,282,520,198,282,249,124,271,323,406,271,594
54,638,365,362,273,365,195,218,167,250,583,167,417
55,460,263,540,197,263,276,162,264,311,425,264,575
56,653,366,347,287,366,186,214,161,259,580,161,420
57,462,240,538,222,240,266,163,272,325,403,272,597
58,619,371,381,248,371,191,215,190,224,586,190,414
59,447,252,553,195,252,305,173,248,327,425,248,575
60,630,371,370,259,371,208,203,162,264,574,162,426
61,462,282,538,180,282,291,148,247,323,430,247,570
62,630,336,370,294,336,183,221,187,256,557,187,443
63,472,259,528,213,259,296,161,232,348,420,232,580
64,615,372,385,243,372,204,188,181,259,560,181,440
65,490,279,510,211,279,274,164,236,321,443,236,557
66,620,355,380,265,355,208,204,172,269,559,172,441
67,469,239,531,230,239,276,153,255,353,392,255,608
68,627,360,373,267,360,202,235,171,234,595,171,405
69,462,256,538,206,256,274,166,264,314,422,264,578
70,633,368,367,265,368,204,210,163,259,578,163,422
71,462,247,538,215,247,273,154,265,334,401,265,599
72,636,368,364,268,368,181,210,183,239,578,183,422
73,468,254,532,214,254,281,152,251,343,406,251,594
74,633,363,367,270,363,200,218,167,252,581,167,419
75,480,269,520,211,269,294,171,226,334,440,226,560
76,642,367,358,275,367,185,207,173,253,574,173,426
77,479,257,521,222,257,280,155,241,347,412,241,588
78,620,342,380,278,342,221,234,159,265,576,159,424
79,456,238,544,218,238,289,170,255,337,408,255,592
80,640,379,360,261,379,183,210,177,234,589,177,411
81,429,232,571,197,232,276,144,295,329,376,295,624
82,664,400,336,264,400,174,201,162,237,601,162,399
83,455,270,545,185,270,294,152,251,327,422,251,578
84,629,378,371,251,378,190,197,181,244,575,181,425
85,470,284,530,186,284,278,147,252,317,431,252,569
86,650,387,350,263,387,190,209,160,244,596,160,404
87,481,265,519,216,265,271,157,248,330,422,248,578
88,657,381,343,276,381,190,224,153,242,605,153,395
89,471,265,529,206,265,277,156,252,327,421,252,579
90,604,341,396,263,341,212,210,184,265,551,184,449
91,453,259,547,194,259,281,173,266,302,432,266,568
92,611,380,389,231,380,202,176,187,257,556,187,444
93,503,281,497,222,281,265,160,232,327,441,232,559
94,633,385,367,248,385,195,171,172,272,556,172,444
95,457,261,543,196,261,278,142,265,332,403,265,597
96,638,344,362,294,344,191,242,171,243,586,171,414
97,475,260,525,215,260,282,172,243,325,432,243,568
98,609,340,391,269,340,220,223,171,266,563,171,437
99,487,264,513,223,264,289,161,224,351,425,224,575
