,Route0,Route1,Route2,Route3,Route4,Route5
0,88,51,102,58,591,110
1,465,343,45,27,52,68
2,601,95,58,26,67,153
3,85,75,75,41,73,651
4,657,163,39,24,36,81
5,468,210,57,30,76,159
6,476,174,67,38,91,154
7,256,122,84,37,88,413
8,491,215,73,45,61,115
9,145,64,71,50,104,566
10,526,274,49,31,53,67
11,500,141,55,19,120,165
12,281,109,104,34,103,369
13,459,176,111,41,61,152
14,182,75,151,38,125,429
15,534,221,64,41,61,79
16,186,93,162,35,143,381
17,477,222,88,54,62,97
18,177,91,147,41,183,361
19,497,197,77,57,76,96
20,175,77,168,59,228,293
21,498,178,63,67,70,124
22,194,86,116,66,206,332
23,465,176,94,48,86,131
24,222,106,120,76,195,281
25,411,160,131,67,98,133
26,203,87,113,87,216,294
27,427,171,103,58,92,149
28,201,92,138,54,245,270
29,461,176,75,69,78,141
30,227,91,115,52,224,291
31,417,158,92,64,108,161
32,259,82,116,60,211,272
33,418,142,107,64,105,164
34,224,88,140,69,216,263
35,421,164,103,72,96,144
36,264,87,110,59,222,258
37,369,161,97,66,121,186
38,242,93,136,69,202,258
39,365,158,104,71,133,169
40,247,91,123,61,216,262
41,393,162,95,63,129,158
42,254,92,126,63,201,264
43,379,141,112,60,126,182
44,253,86,147,63,184,267
45,360,149,92,81,147,171
46,260,88,149,77,180,246
47,372,125,119,84,124,176
48,264,83,139,85,189,240
49,344,158,110,85,146,157
50,267,85,136,67,207,238
51,365,147,94,75,132,187
52,251,88,132,61,213,255
53,378,145,106,68,116,187
54,279,82,114,67,213,245
55,347,160,103,81,138,171
56,279,96,128,65,192,240
57,339,130,100,89,138,204
58,242,84,161,69,201,243
59,390,140,98,80,107,185
60,257,102,123,61,211,246
61,348,148,109,70,147,178
62,273,97,116,69,198,247
63,345,164,105,62,135,189
64,252,92,135,66,222,233
65,382,131,99,68,131,189
66,283,79,127,73,210,228
67,367,149,99,66,134,185
68,274,86,144,75,187,234
69,348,148,114,80,125,185
70,284,70,113,84,183,266
71,335,149,115,68,164,169
72,277,85,121,76,178,263
73,351,128,108,75,148,190
74,292,83,130,79,193,223
75,345,147,123,83,135,167
76,256,91,128,81,218,226
77,366,142,121,61,141,169
78,247,92,114,76,223,248
79,392,144,88,71,133,172
80,259,94,124,61,219,243
81,380,133,102,72,127,186
82,254,98,138,58,205,247
83,361,135,95,68,153,188
84,268,101,112,80,207,232
85,375,127,95,73,143,187
86,264,85,148,64,171,268
87,361,126,115,92,139,167
88,269,93,121,73,196,248
89,374,140,117,71,139,159
90,258,96,130,64,192,260
91,386,123,99,71,138,183
92,265,87,119,77,203,249
93,360,146,115,70,151,158
94,264,77,116,69,202,272
95,354,144,119,66,129,188
96,266,95,127,60,198,254
97,384,131,101,80,138,166
98,274,84,121,68,204,249
99,359,139,103,68,144,187
100,291,85,132,59,214,219
101,353,144,97,70,150,186
102,285,92,147,63,182,231
103,332,142,107,84,128,207
104,269,105,148,54,195,229
105,350,121,105,83,140,201
106,285,82,141,66,209,217
107,336,129,110,104,152,169
108,260,90,143,59,192,256
109,316,151,107,82,134,210
110,301,80,125,75,190,229
111,357,141,126,82,127,167
112,257,73,124,75,230,241
113,371,151,96,64,147,171
114,275,82,134,58,198,253
115,355,134,96,72,144,199
116,272,88,135,70,188,247
117,372,156,106,78,115,173
118,283,84,113,69,207,244
119,374,154,103,61,132,176
120,262,99,107,54,213,265
121,368,146,112,63,149,162
122,259,101,124,62,215,239
123,340,156,107,62,147,188
124,275,83,116,71,203,252
125,349,129,129,72,141,180
126,274,106,113,62,186,259
127,359,136,106,71,136,192
128,274,73,129,59,221,244
129,378,125,124,75,141,157
130,284,74,135,77,200,230
131,360,135,105,86,142,172
132,288,80,109,73,187,263
133,374,129,108,74,141,174
134,269,102,119,77,217,216
135,349,139,102,64,162,184
136,266,99,118,76,202,239
137,368,147,122,61,131,171
138,286,92,104,67,201,250
139,346,145,125,68,151,165
140,254,98,124,56,195,273
141,360,131,116,72,132,189
142,275,83,153,65,200,224
