,Route0,Route1,Route2,Route3,Route4,Route5
0,84,52,108,59,598,99
1,485,347,48,26,47,47
2,576,83,29,12,109,191
3,64,66,59,36,99,676
4,678,159,29,15,41,78
5,540,139,32,16,122,151
6,415,237,79,24,113,132
7,494,94,62,40,131,179
8,431,164,69,50,143,143
9,308,101,69,41,130,351
10,471,164,101,41,111,112
11,128,68,80,43,124,557
12,565,258,40,25,49,63
13,512,159,28,19,134,148
14,360,153,84,38,135,230
15,280,105,110,46,133,326
16,461,169,83,47,121,119
17,150,61,122,39,152,476
18,525,277,32,25,78,63
19,372,125,154,26,135,188
20,298,98,155,76,126,247
21,368,98,140,72,106,216
22,252,91,193,79,124,261
23,441,112,83,104,101,159
24,168,61,204,63,136,368
25,610,155,47,64,57,67
26,125,74,157,40,186,418
27,579,214,36,24,67,80
28,194,92,176,31,205,302
29,560,184,29,55,80,92
30,152,79,112,40,273,344
31,557,249,28,17,76,73
32,176,105,123,30,218,348
33,502,229,41,39,80,109
34,148,106,98,36,275,337
35,565,202,36,16,80,101
36,187,94,143,31,242,303
37,525,196,51,44,74,110
38,206,103,107,34,230,320
39,464,213,60,38,93,132
40,161,109,102,45,286,297
41,522,217,51,27,80,103
42,198,107,113,40,246,296
43,457,201,67,40,93,142
44,204,102,119,41,222,312
45,473,182,63,50,92,140
46,192,106,131,44,244,283
47,454,191,57,49,105,144
48,199,104,110,42,245,300
49,454,216,65,42,96,127
50,219,101,80,40,266,294
51,463,188,70,37,99,143
52,210,108,101,35,228,318
53,447,195,82,37,96,143
54,222,94,99,48,255,282
55,411,194,95,39,111,150
56,210,107,101,45,252,285
57,459,182,80,26,108,145
58,238,95,108,42,239,278
59,434,183,88,36,109,150
60,230,90,104,56,255,265
61,454,175,79,40,107,145
62,222,96,107,40,242,293
63,422,174,80,37,124,163
64,234,88,95,45,257,281
65,456,189,64,32,122,137
66,226,101,127,52,228,266
67,436,159,72,53,121,159
68,246,90,116,55,232,261
69,394,173,97,55,125,156
70,236,99,88,39,248,290
71,406,190,69,45,122,168
72,210,101,114,48,249,278
73,433,195,82,41,107,142
74,255,104,101,45,227,268
75,405,168,93,44,132,158
76,237,85,123,34,241,280
77,421,180,76,48,116,159
78,251,93,93,53,248,262
79,414,185,74,51,113,163
80,235,98,107,59,238,263
81,422,176,82,33,131,156
82,253,105,110,55,238,239
83,384,148,86,49,173,160
84,237,83,128,54,235,263
85,409,168,92,32,118,181
86,251,88,95,54,224,288
87,396,174,102,44,117,167
88,273,91,90,51,234,261
89,395,174,99,37,132,163
90,244,90,108,47,239,272
91,444,168,68,45,117,158
92,253,92,113,46,246,250
93,415,153,84,48,133,167
94,255,87,104,45,242,267
95,397,178,104,44,130,147
96,252,98,95,33,246,276
97,417,176,84,33,138,152
98,257,105,102,43,257,236
99,396,164,96,37,152,155
