,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,204,61,796,143,61,706,83,90,766,144,90,856
1,851,433,149,418,433,108,392,41,134,825,41,175
2,693,583,307,110,583,116,97,191,129,680,191,320
3,694,573,306,121,573,140,130,166,131,703,166,297
4,444,320,556,124,320,144,138,412,130,458,412,542
5,792,585,208,207,585,106,175,102,138,760,102,240
6,203,91,797,112,91,138,107,659,143,198,659,802
7,831,573,169,258,573,77,259,92,76,832,92,168
8,709,469,291,240,469,112,230,179,122,699,179,301
9,709,477,291,232,477,137,203,154,166,680,154,320
10,651,427,349,224,427,138,184,211,178,611,211,389
11,521,306,479,215,306,155,190,324,180,496,324,504
12,635,389,365,246,389,149,206,216,189,595,216,405
13,417,256,583,161,256,167,148,416,180,404,416,596
14,769,452,231,317,452,108,272,123,153,724,123,276
15,425,246,575,179,246,126,144,449,161,390,449,610
16,774,499,226,275,499,95,237,131,133,736,131,264
17,379,226,621,153,226,150,129,471,174,355,471,645
18,809,551,191,258,551,83,233,108,108,784,108,216
19,442,264,558,178,264,125,153,433,150,417,433,583
20,728,435,272,293,435,113,230,159,176,665,159,335
21,450,235,550,215,235,131,151,419,195,386,419,614
22,725,444,275,281,444,111,229,164,163,673,164,327
23,460,250,540,210,250,146,131,394,225,381,394,619
24,724,419,276,305,419,105,243,171,167,662,171,338
25,497,241,503,256,241,157,182,346,231,423,346,577
26,642,340,358,302,340,148,217,210,233,557,210,443
27,500,247,500,253,247,175,157,325,271,404,325,596
28,632,379,368,253,379,163,210,205,206,589,205,411
29,503,251,497,252,251,203,161,294,294,412,294,588
30,640,385,360,255,385,175,211,185,219,596,185,404
31,506,254,494,252,254,207,147,287,312,401,287,599
32,591,313,409,278,313,187,220,222,245,533,222,467
33,529,276,471,253,276,219,201,252,271,477,252,523
34,563,290,437,273,290,205,185,232,293,475,232,525
35,546,298,454,248,298,230,198,224,280,496,224,504
36,560,267,440,293,267,221,201,219,313,468,219,532
37,528,273,472,255,273,234,212,238,277,485,238,515
38,589,335,411,254,335,219,184,192,289,519,192,481
39,519,292,481,227,292,245,166,236,306,458,236,542
40,609,309,391,300,309,190,218,201,272,527,201,473
41,499,264,501,235,264,238,164,263,309,428,263,572
42,598,363,402,235,363,202,207,200,230,570,200,430
43,514,271,486,243,271,238,161,248,320,432,248,568
44,572,331,428,241,331,211,208,217,244,539,217,461
45,499,272,501,227,272,256,160,245,323,432,245,568
46,611,362,389,249,362,205,203,184,251,565,184,435
47,523,284,477,239,284,257,160,220,336,444,220,556
48,582,326,418,256,326,212,211,206,257,537,206,463
49,486,245,514,241,245,258,190,256,309,435,256,565
50,600,313,400,287,313,201,213,199,275,526,199,474
51,479,257,521,222,257,269,182,252,309,439,252,561
52,604,330,396,274,330,194,212,202,256,542,202,458
53,498,269,502,229,269,262,167,240,324,436,240,564
54,593,328,407,265,328,210,201,197,274,529,197,471
55,483,255,517,228,255,272,196,245,304,451,245,549
56,591,305,409,286,305,214,200,195,300,505,195,495
57,529,308,471,221,308,233,178,238,276,486,238,514
58,542,280,458,262,280,242,187,216,317,467,216,533
59,545,320,455,225,320,236,181,219,280,501,219,499
60,533,293,467,240,293,248,182,219,306,475,219,525
61,576,337,424,239,337,240,201,184,278,538,184,462
62,468,269,532,199,269,289,152,243,336,421,243,579
63,601,337,399,264,337,209,216,190,257,553,190,447
64,466,248,534,218,248,264,157,270,325,405,270,595
65,606,349,394,257,349,197,211,197,243,560,197,440
66,512,293,488,219,293,244,158,244,305,451,244,549
67,588,332,412,256,332,221,198,191,279,530,191,470
68,499,260,501,239,260,272,180,229,331,440,229,560
69,598,343,402,255,343,212,198,190,269,541,190,459
70,509,298,491,211,298,267,152,224,326,450,224,550
71,595,337,405,258,337,230,216,175,272,553,175,447
72,463,261,537,202,261,283,153,254,332,414,254,586
73,600,355,400,245,355,209,200,191,254,555,191,445
74,499,282,501,217,282,248,161,253,304,443,253,557
75,584,337,416,247,337,225,201,191,271,538,191,462
76,493,267,507,226,267,271,178,236,319,445,236,555
77,585,353,415,232,353,233,194,182,271,547,182,453
78,507,279,493,228,279,254,160,239,322,439,239,561
79,587,341,413,246,341,226,226,187,246,567,187,433
80,502,255,498,247,255,262,158,236,351,413,236,587
81,590,341,410,249,341,219,214,191,254,555,191,445
82,510,278,490,232,278,231,150,259,313,428,259,572
83,553,301,447,252,301,250,221,197,281,522,197,478
84,517,304,483,213,304,264,165,219,312,469,219,531
85,576,322,424,254,322,216,192,208,278,514,208,486
86,489,271,511,218,271,289,172,222,335,443,222,557
87,598,339,402,259,339,226,205,176,280,544,176,456
88,466,261,534,205,261,262,164,272,303,425,272,575
89,617,366,383,251,366,212,199,171,264,565,171,435
90,510,266,490,244,266,259,143,231,360,409,231,591
91,558,317,442,241,317,253,225,189,269,542,189,458
92,498,262,502,236,262,264,172,238,328,434,238,566
93,610,338,390,272,338,210,228,180,254,566,180,434
94,486,262,514,224,262,294,182,220,336,444,220,556
95,601,324,399,277,324,214,225,185,266,549,185,451
96,478,255,522,223,255,262,158,260,327,413,260,587
97,588,339,412,249,339,201,202,211,248,541,211,459
98,500,276,500,224,276,270,164,230,330,440,230,560
99,560,318,440,242,318,235,209,205,268,527,205,473
