,Route0,Route1,Route2,Route3,Route4,Route5
0,61,31,112,52,654,90
1,433,362,56,30,78,41
2,583,77,33,20,96,191
3,573,73,48,57,83,166
4,320,83,41,55,89,412
5,585,133,74,42,64,102
6,91,67,45,40,98,659
7,573,233,25,26,51,92
8,469,206,34,24,88,179
9,477,166,66,37,100,154
10,427,149,75,35,103,211
11,306,146,69,44,111,324
12,389,155,91,51,98,216
13,256,93,68,55,112,416
14,452,236,81,36,72,123
15,246,113,66,31,95,449
16,499,208,67,29,66,131
17,226,99,54,30,120,471
18,551,217,41,16,67,108
19,264,132,46,21,104,433
20,435,199,94,31,82,159
21,235,115,100,36,95,419
22,444,180,101,49,62,164
23,250,100,110,31,115,394
24,419,202,103,41,64,171
25,241,130,126,52,105,346
26,340,151,151,66,82,210
27,247,92,161,65,110,325
28,379,141,112,69,94,205
29,251,90,162,71,132,294
30,385,127,128,84,91,185
31,254,83,169,64,143,287
32,313,136,142,84,103,222
33,276,105,148,96,123,252
34,290,108,165,77,128,232
35,298,112,136,86,144,224
36,267,119,174,82,139,219
37,273,106,149,106,128,238
38,335,105,149,79,140,192
39,292,86,141,80,165,236
40,309,145,155,73,117,201
41,264,90,145,74,164,263
42,363,129,106,78,124,200
43,271,90,153,71,167,248
44,331,122,119,86,125,217
45,272,93,134,67,189,245
46,362,133,116,70,135,184
47,284,96,143,64,193,220
48,326,132,124,79,133,206
49,245,117,124,73,185,256
50,313,143,144,70,131,199
51,257,107,115,75,194,252
52,330,156,118,56,138,202
53,269,101,128,66,196,240
54,328,135,130,66,144,197
55,255,111,117,85,187,245
56,305,142,144,58,156,195
57,308,109,112,69,164,238
58,280,119,143,68,174,216
59,320,100,125,81,155,219
60,293,100,140,82,166,219
61,337,113,126,88,152,184
62,269,68,131,84,205,243
63,337,150,114,66,143,190
64,248,106,112,51,213,270
65,349,163,94,48,149,197
66,293,105,114,53,191,244
67,332,139,117,59,162,191
68,260,111,128,69,203,229
69,343,131,124,67,145,190
70,298,84,127,68,199,224
71,337,150,108,66,164,175
72,261,89,113,64,219,254
73,355,147,98,53,156,191
74,282,102,115,59,189,253
75,337,138,109,63,162,191
76,267,108,118,70,201,236
77,353,133,99,61,172,182
78,279,95,133,65,189,239
79,341,136,110,90,136,187
80,255,100,147,58,204,236
81,341,150,99,64,155,191
82,278,106,126,44,187,259
83,301,149,103,72,178,197
84,304,99,114,66,198,219
85,322,121,133,71,145,208
86,271,94,124,78,211,222
87,339,141,118,64,162,176
88,261,102,103,62,200,272
89,366,145,106,54,158,171
90,266,89,155,54,205,231
91,317,146,95,79,174,189
92,262,105,131,67,197,238
93,338,158,114,70,140,180
94,262,114,110,68,226,220
95,324,173,104,52,162,185
96,255,121,102,37,225,260
97,339,154,95,48,153,211
98,276,107,117,57,213,230
99,318,142,100,67,168,205
