,Route0,Route1,Route2,Route3,Route4,Route5
0,181,153,73,62,529,2
1,558,198,45,42,14,143
2,77,69,61,38,129,626
3,485,288,56,31,74,66
4,558,87,56,33,139,127
5,451,152,79,55,134,129
6,235,100,141,47,133,344
7,509,180,70,57,98,86
8,117,41,161,33,158,490
9,537,238,42,30,86,67
10,477,154,73,29,157,110
11,244,123,221,45,160,207
12,466,133,62,129,84,126
13,165,63,133,65,175,399
14,554,183,58,46,91,68
15,261,84,179,40,199,237
16,453,158,59,106,95,129
17,182,81,134,68,219,316
18,488,208,80,51,80,93
19,191,101,144,38,209,317
20,474,165,66,67,90,138
21,199,105,135,57,203,301
22,453,165,80,67,108,127
23,196,93,139,63,236,273
24,458,193,65,69,88,127
25,208,100,111,56,216,309
26,455,179,86,64,89,127
27,223,71,131,52,227,296
28,449,187,65,77,88,134
29,202,96,114,62,231,295
30,480,184,93,53,77,113
31,87,70,65,34,614,130
32,603,224,22,12,78,61
33,102,109,32,12,112,633
34,558,263,22,12,58,87
35,477,184,45,18,113,163
36,473,174,72,26,102,153
37,351,138,95,27,120,269
38,452,166,79,37,111,155
39,81,59,83,37,117,623
40,563,234,48,19,67,69
41,497,172,63,20,120,128
42,408,171,126,23,119,153
43,428,172,78,33,129,160
44,193,98,122,45,133,409
45,531,190,58,50,70,101
46,290,119,168,43,129,251
47,436,158,97,77,103,129
48,156,77,170,73,148,376
49,514,219,66,53,68,80
50,174,103,185,38,172,328
51,515,193,45,63,76,108
52,173,90,120,39,212,366
53,507,225,49,29,81,109
54,174,110,162,41,221,292
55,518,195,55,60,76,96
56,175,91,108,43,231,352
57,485,261,57,46,72,79
58,161,105,114,36,250,334
59,515,228,46,29,80,102
60,168,71,102,38,263,358
61,526,244,41,26,77,86
62,113,92,31,13,639,112
63,571,224,40,21,74,70
64,116,102,33,8,131,610
65,522,244,53,25,60,96
66,391,171,92,31,105,210
67,448,157,113,38,84,160
68,340,120,137,43,126,234
69,460,126,79,59,93,183
70,109,86,49,29,124,603
71,511,225,60,46,53,105
72,400,141,98,25,127,209
73,398,132,146,41,114,169
74,429,134,114,56,98,169
75,174,98,118,38,162,410
76,585,191,50,39,58,77
77,259,127,135,42,163,274
78,457,163,93,65,82,140
79,142,88,121,41,214,394
80,557,212,63,41,49,78
81,166,114,148,27,191,354
82,535,211,51,49,60,94
83,146,86,111,29,227,401
84,528,236,55,30,54,97
85,164,120,167,35,239,275
86,537,212,40,63,54,94
87,127,96,118,39,261,359
88,565,239,41,34,46,75
89,131,94,130,38,246,361
90,567,235,39,29,49,81
91,116,90,92,30,256,416
92,536,249,39,35,62,79
93,100,81,31,14,609,165
94,513,258,56,23,63,87
95,119,110,50,17,276,428
96,518,230,49,33,60,110
97,384,151,105,50,104,206
98,425,170,121,58,69,157
99,314,132,156,57,115,226
100,432,149,100,56,86,177
101,107,90,67,33,103,600
102,528,224,53,57,42,96
103,352,117,96,49,125,261
104,393,165,132,54,107,149
105,352,144,125,58,115,206
106,186,86,106,57,218,347
107,558,223,57,30,45,87
108,239,116,126,34,182,303
109,524,171,66,57,59,123
110,133,93,90,32,211,441
111,579,197,56,32,52,84
112,183,102,133,35,238,309
113,544,231,45,29,69,82
114,141,95,91,28,239,406
115,545,237,46,21,59,92
116,155,107,193,25,228,292
117,572,194,34,46,56,98
118,122,87,104,33,290,364
119,592,235,25,28,42,78
120,155,92,117,31,249,356
121,591,239,35,20,42,73
122,116,82,93,13,257,439
123,539,253,35,23,51,99
124,101,104,37,9,602,147
125,498,252,53,41,69,87
126,130,103,66,16,281,404
127,511,259,54,36,50,90
128,301,142,97,60,118,282
129,457,181,100,55,58,149
130,274,122,142,52,168,242
131,417,186,94,71,77,155
132,116,80,70,34,135,565
133,566,206,48,36,54,90
134,302,126,104,49,120,299
135,443,175,120,57,76,129
136,315,133,117,52,130,253
137,186,121,114,59,186,334
138,524,221,73,56,47,79
139,185,101,119,50,196,349
140,547,211,66,43,57,76
141,122,87,69,35,228,459
142,553,243,44,28,48,84
143,173,100,127,33,256,311
144,586,221,33,29,57,74
145,128,100,97,28,211,436
146,589,219,30,36,50,76
147,159,100,192,16,252,281
148,590,215,36,27,54,78
149,109,80,81,23,307,400
150,571,233,24,26,55,91
151,176,96,142,31,237,318
152,563,234,33,19,64,87
153,138,96,74,21,230,441
154,575,239,33,18,58,77
155,102,108,35,7,591,157
156,525,256,37,34,59,89
157,115,98,97,20,305,365
158,535,256,48,27,54,80
159,302,142,117,43,127,269
160,472,203,82,59,68,116
161,221,105,142,62,171,299
162,485,207,76,68,50,114
163,100,88,51,34,180,547
164,526,258,39,23,67,87
165,303,131,99,41,162,264
166,476,164,109,41,93,117
167,281,141,141,45,159,233
168,277,125,109,65,167,257
169,453,183,80,64,85,135
170,178,89,118,54,198,363
171,557,217,50,34,51,91
172,118,96,69,29,208,480
173,555,252,32,28,49,84
174,175,98,143,33,241,310
175,580,214,31,36,69,70
176,159,86,93,31,229,402
177,580,230,39,21,60,70
178,164,93,186,22,250,285
179,608,201,25,23,65,78
180,116,86,83,23,286,406
181,543,262,23,22,62,88
182,138,103,128,29,265,337
183,570,212,36,22,67,93
184,130,92,87,27,221,443
185,537,247,30,26,77,83
186,84,103,42,9,617,145
187,568,250,21,13,75,73
188,190,107,76,25,137,465
189,559,248,34,11,52,96
190,374,189,87,24,112,214
191,429,209,79,38,78,167
192,239,114,143,41,129,334
193,493,196,74,53,80,104
194,85,71,78,33,137,596
195,534,258,40,25,50,93
196,374,181,109,34,134,168
197,443,160,109,51,97,140
198,321,140,146,72,135,186
199,292,108,140,61,159,240
200,419,179,82,67,109,144
201,161,105,134,53,211,336
202,563,218,47,37,60,75
203,117,105,75,32,181,490
204,565,236,37,40,47,75
205,167,95,123,22,253,340
206,532,254,36,38,55,85
207,145,102,91,30,228,404
208,577,230,29,32,59,73
209,147,105,154,24,285,285
210,579,235,25,20,51,90
211,126,98,65,17,266,428
212,555,217,41,29,79,79
213,143,93,141,32,278,313
214,568,224,36,11,68,93
215,124,94,74,23,206,479
216,553,238,28,23,57,101
217,99,89,43,7,623,139
218,572,234,33,15,66,80
219,199,120,83,35,120,443
220,562,249,32,25,33,99
221,378,163,76,45,101,237
222,420,175,117,49,76,163
223,247,119,140,49,121,324
224,511,193,68,52,64,112
225,92,76,66,28,126,612
226,510,264,51,38,50,87
227,399,157,95,30,118,201
228,425,149,126,45,93,162
229,338,146,141,55,115,205
230,297,118,149,61,135,240
231,426,161,108,62,96,147
232,158,87,144,42,264,305
233,539,231,34,54,55,87
234,136,100,66,24,170,504
235,571,237,29,29,47,87
236,162,120,104,30,244,340
237,548,251,46,20,46,89
238,154,101,68,23,276,378
239,550,251,39,26,55,79
240,140,104,127,20,318,291
241,573,240,27,22,58,80
242,119,107,78,21,218,457
243,535,250,39,27,51,98
244,120,111,126,17,314,312
245,566,238,31,19,52,94
246,136,103,55,19,203,484
247,582,221,35,23,53,86
248,107,95,29,11,603,155
249,492,223,87,29,85,84
250,157,107,128,19,286,303
251,563,233,37,23,49,95
252,394,164,90,33,107,212
253,445,148,93,39,83,192
254,282,105,151,47,140,275
255,487,184,68,62,67,132
256,86,92,61,17,137,607
257,551,227,43,32,46,101
258,379,154,93,53,109,212
259,408,191,114,38,90,159
260,334,135,135,46,139,211
261,348,145,138,55,120,194
262,382,151,106,78,109,174
263,130,95,167,43,286,279
264,598,195,41,48,50,68
265,139,69,52,30,151,559
266,542,279,28,27,46,78
267,203,145,109,33,195,315
268,557,226,37,39,50,91
269,140,86,83,29,298,364
270,556,247,26,22,61,88
271,113,116,154,29,301,287
272,606,206,28,27,50,83
273,129,82,63,18,210,498
274,541,277,29,26,55,72
275,135,114,133,21,345,252
276,578,236,32,18,52,84
277,135,93,53,22,159,538
278,567,231,20,35,61,86
279,104,102,39,11,607,137
280,552,269,20,16,58,85
281,131,96,106,25,239,403
282,561,242,35,17,56,89
283,430,167,81,32,93,197
284,426,163,104,35,71,201
285,339,107,134,44,141,235
286,459,160,83,46,83,169
287,100,81,81,28,131,579
288,564,247,50,23,50,66
289,366,148,93,45,122,226
290,414,169,103,43,122,149
291,312,145,115,44,144,240
292,365,154,105,53,128,195
293,379,169,122,55,127,148
294,141,68,192,30,310,259
295,562,253,36,36,54,59
296,120,94,29,21,145,591
297,561,274,22,15,51,77
298,309,126,81,46,139,299
299,498,202,85,49,66,100
300,116,74,92,36,251,431
301,553,240,31,35,55,86
302,161,113,168,28,298,232
303,611,186,31,39,58,75
304,140,68,57,29,183,523
305,556,254,33,27,52,78
306,152,111,146,43,340,208
307,560,251,30,28,59,72
308,122,91,33,17,158,579
309,605,221,15,18,56,85
