,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,0,0,1000,0,0,1000,0,0,1000,0,0,1000
1,1000,510,0,490,510,0,490,0,0,1000,0,0
2,1000,1000,0,0,1000,0,0,0,0,1000,0,0
3,0,0,1000,0,0,0,0,1000,0,0,1000,1000
4,1000,243,0,757,243,0,757,0,0,1000,0,0
5,1000,1000,0,0,1000,0,0,0,0,1000,0,0
6,953,953,47,0,953,0,0,47,0,953,47,47
7,0,0,1000,0,0,0,0,1000,0,0,1000,1000
8,1000,1000,0,0,1000,0,0,0,0,1000,0,0
9,1000,327,0,673,327,0,673,0,0,1000,0,0
10,1000,1000,0,0,1000,0,0,0,0,1000,0,0
11,0,0,1000,0,0,0,0,1000,0,0,1000,1000
12,1000,1000,0,0,1000,0,0,0,0,1000,0,0
13,1000,348,0,652,348,0,304,0,348,652,0,348
14,1000,1000,0,0,1000,0,0,0,0,1000,0,0
15,715,2,285,713,2,0,2,285,711,4,285,996
16,1000,1000,0,0,1000,0,0,0,0,1000,0,0
17,0,0,1000,0,0,0,0,1000,0,0,1000,1000
18,1000,1000,0,0,1000,0,0,0,0,1000,0,0
19,989,167,11,822,167,6,774,5,54,941,5,59
20,1000,1000,0,0,1000,0,0,0,0,1000,0,0
21,0,0,1000,0,0,473,0,527,473,0,527,1000
22,1000,1000,0,0,1000,0,0,0,0,1000,0,0
23,42,3,958,39,3,293,1,665,331,4,665,996
24,1000,1000,0,0,1000,0,0,0,0,1000,0,0
25,420,7,580,413,7,474,6,106,881,13,106,987
26,1000,1000,0,0,1000,0,0,0,0,1000,0,0
27,21,9,979,12,9,35,46,944,1,55,944,945
28,1000,1000,0,0,1000,0,0,0,0,1000,0,0
29,646,81,354,565,81,341,903,13,3,984,13,16
30,1000,1000,0,0,1000,0,0,0,0,1000,0,0
31,17,2,983,15,2,127,0,856,142,2,856,998
32,1000,1000,0,0,1000,0,0,0,0,1000,0,0
33,326,11,674,315,11,626,8,48,933,19,48,981
34,1000,1000,0,0,1000,0,0,0,0,1000,0,0
35,84,40,916,44,40,26,70,890,0,110,890,890
36,1000,1000,0,0,1000,0,0,0,0,1000,0,0
37,636,126,364,510,126,186,693,178,3,819,178,181
38,1000,1000,0,0,1000,0,0,0,0,1000,0,0
39,10,3,990,7,3,33,21,957,19,24,957,976
40,1000,999,0,1,999,0,1,0,0,1000,0,0
41,516,50,484,466,50,423,516,61,373,566,61,434
42,1000,1000,0,0,1000,0,0,0,0,1000,0,0
43,186,3,814,183,3,588,70,226,701,73,226,927
44,1000,998,0,2,998,0,2,0,0,1000,0,0
45,114,2,886,112,2,98,114,788,96,116,788,884
46,1000,997,0,3,997,0,3,0,0,1000,0,0
47,420,4,580,416,4,304,246,276,474,250,276,750
48,1000,1000,0,0,1000,0,0,0,0,1000,0,0
49,182,1,818,181,1,359,115,459,425,116,459,884
50,1000,985,0,15,985,0,15,0,0,1000,0,0
51,190,0,810,190,0,369,85,441,474,85,441,915
52,1000,973,0,27,973,0,27,0,0,1000,0,0
53,183,0,817,183,0,343,96,474,430,96,474,904
54,1000,939,0,61,939,0,61,0,0,1000,0,0
55,179,1,821,178,1,385,106,436,457,107,436,893
56,1000,897,0,103,897,0,103,0,0,1000,0,0
57,178,0,822,178,0,349,84,473,443,84,473,916
58,1000,846,0,154,846,0,154,0,0,1000,0,0
59,200,1,800,199,1,385,87,415,497,88,415,912
60,1000,793,0,207,793,0,207,0,0,1000,0,0
61,152,2,848,150,2,342,91,506,401,93,506,907
62,1000,748,0,252,748,0,252,0,0,1000,0,0
63,169,9,831,160,9,381,71,450,470,80,450,920
64,1000,700,0,300,700,0,300,0,0,1000,0,0
65,151,12,849,139,12,359,59,490,439,71,490,929
66,1000,694,0,306,694,0,306,0,0,1000,0,0
67,157,16,843,141,16,382,51,461,472,67,461,933
68,1000,670,0,330,670,0,330,0,0,1000,0,0
69,137,24,863,113,24,346,45,517,414,69,517,931
70,1000,643,0,357,643,0,357,0,0,1000,0,0
71,138,44,862,94,44,407,35,455,466,79,455,921
72,1000,649,0,351,649,0,351,0,0,1000,0,0
73,187,44,813,143,44,360,53,453,450,97,453,903
74,1000,688,0,312,688,0,312,0,0,1000,0,0
75,221,19,779,202,19,361,72,418,491,91,418,909
76,1000,691,0,309,691,0,309,0,0,1000,0,0
77,196,23,804,173,23,331,65,473,439,88,473,912
78,1000,672,0,328,672,0,328,0,0,1000,0,0
79,174,23,826,151,23,365,54,461,462,77,461,923
80,1000,638,0,362,638,0,362,0,0,1000,0,0
81,99,26,901,73,26,430,46,471,457,72,471,928
82,1000,648,0,352,648,0,352,0,0,1000,0,0
83,152,31,848,121,31,356,50,492,427,81,492,919
84,1000,648,0,352,648,0,352,0,0,1000,0,0
85,179,31,821,148,31,374,33,447,489,64,447,936
86,1000,651,0,349,651,0,349,0,0,1000,0,0
87,172,35,828,137,35,345,48,483,434,83,483,917
88,1000,688,0,312,688,0,312,0,0,1000,0,0
89,235,31,765,204,31,354,75,411,483,106,411,894
90,1000,703,0,297,703,0,297,0,0,1000,0,0
91,175,18,825,157,18,389,69,436,477,87,436,913
92,1000,655,0,345,655,0,345,0,0,1000,0,0
93,163,32,837,131,32,343,56,494,418,88,494,912
94,1000,640,0,360,640,0,360,0,0,1000,0,0
95,149,48,851,101,48,339,31,512,409,79,512,921
96,1000,648,0,352,648,0,352,0,0,1000,0,0
97,164,35,836,129,35,361,39,475,451,74,475,926
98,1000,667,0,333,667,0,333,0,0,1000,0,0
99,171,36,829,135,36,405,48,424,492,84,424,916
100,1000,667,0,333,667,0,333,0,0,1000,0,0
101,182,26,818,156,26,355,64,463,447,90,463,910
102,1000,655,0,345,655,0,345,0,0,1000,0,0
103,165,40,835,125,40,376,56,459,445,96,459,904
104,1000,666,0,334,666,0,334,0,0,1000,0,0
105,184,27,816,157,27,364,63,452,458,90,452,910
106,1000,657,0,343,657,0,343,0,0,1000,0,0
107,173,20,827,153,20,340,31,487,462,51,487,949
108,1000,662,0,338,662,0,338,0,0,1000,0,0
109,195,34,805,161,34,367,55,438,473,89,438,911
110,1000,662,0,338,662,0,338,0,0,1000,0,0
111,179,32,821,147,32,356,49,465,454,81,465,919
112,1000,650,0,350,650,0,350,0,0,1000,0,0
113,141,33,859,108,33,375,45,484,438,78,484,922
114,1000,640,0,360,640,0,360,0,0,1000,0,0
115,134,30,866,104,30,391,37,475,458,67,475,933
116,1000,643,0,357,643,0,357,0,0,1000,0,0
117,176,55,824,121,55,375,51,449,445,106,449,894
118,1000,630,0,370,630,0,370,0,0,1000,0,0
119,159,47,841,112,47,379,32,462,459,79,462,921
120,1000,670,0,330,670,0,330,0,0,1000,0,0
121,196,28,804,168,28,357,59,447,466,87,447,913
122,1000,681,0,319,681,0,319,0,0,1000,0,0
123,197,20,803,177,20,361,62,442,476,82,442,918
124,1000,669,0,331,669,0,331,0,0,1000,0,0
125,191,27,809,164,27,351,48,458,467,75,458,925
126,1000,638,0,362,638,0,362,0,0,1000,0,0
127,136,43,864,93,43,398,35,466,456,78,466,922
128,1000,661,0,339,661,0,339,0,0,1000,0,0
129,162,29,838,133,29,344,43,494,434,72,494,928
130,1000,680,0,320,680,0,320,0,0,1000,0,0
131,192,30,808,162,30,366,60,442,468,90,442,910
132,1000,658,0,342,658,0,342,0,0,1000,0,0
133,176,40,824,136,40,353,63,471,426,103,471,897
134,1000,673,0,327,673,0,327,0,0,1000,0,0
135,195,28,805,167,28,346,52,459,461,80,459,920
136,1000,662,0,338,662,0,338,0,0,1000,0,0
137,177,35,823,142,35,393,53,430,482,88,430,912
138,1000,613,0,387,613,0,387,0,0,1000,0,0
139,120,50,880,70,50,349,21,531,398,71,531,929
140,1000,680,0,320,680,0,320,0,0,1000,0,0
141,216,24,784,192,24,350,62,434,480,86,434,914
142,1000,659,0,341,659,0,341,0,0,1000,0,0
143,152,25,848,127,25,384,56,464,455,81,464,919
144,1000,648,0,352,648,0,352,0,0,1000,0,0
145,154,33,846,121,33,381,44,465,458,77,465,923
146,1000,672,0,328,672,0,328,0,0,1000,0,0
147,172,26,828,146,26,385,64,443,467,90,443,910
148,1000,624,0,376,624,0,376,0,0,1000,0,0
149,137,48,863,89,48,372,23,491,438,71,491,929
150,1000,660,0,340,660,0,340,0,0,1000,0,0
151,201,32,799,169,32,365,46,434,488,78,434,922
152,1000,652,0,348,652,0,348,0,0,1000,0,0
153,183,44,817,139,44,379,65,438,453,109,438,891
154,1000,657,0,343,657,0,343,0,0,1000,0,0
155,175,37,825,138,37,348,35,477,451,72,477,928
156,1000,670,0,330,670,0,330,0,0,1000,0,0
157,198,33,802,165,33,352,61,450,456,94,450,906
158,1000,675,0,325,675,0,325,0,0,1000,0,0
159,169,21,831,148,21,367,41,464,474,62,464,938
160,1000,649,0,351,649,0,351,0,0,1000,0,0
161,165,34,835,131,34,357,45,478,443,79,478,921
162,1000,658,0,342,658,0,342,0,0,1000,0,0
163,179,39,821,140,39,357,53,464,444,92,464,908
164,1000,659,0,341,659,0,341,0,0,1000,0,0
165,158,42,842,116,42,375,55,467,436,97,467,903
166,1000,638,0,362,638,0,362,0,0,1000,0,0
167,150,50,850,100,50,352,40,498,412,90,498,910
168,1000,641,0,359,641,0,359,0,0,1000,0,0
169,150,41,850,109,41,411,43,439,477,84,439,916
170,1000,681,0,319,681,0,319,0,0,1000,0,0
171,245,27,755,218,27,347,54,408,511,81,408,919
172,1000,699,0,301,699,0,301,0,0,1000,0,0
173,190,21,810,169,21,356,76,454,449,97,454,903
174,1000,670,0,330,670,0,330,0,0,1000,0,0
175,185,32,815,153,32,320,50,495,423,82,495,918
176,1000,663,0,337,663,0,337,0,0,1000,0,0
177,168,24,832,144,24,384,54,448,474,78,448,922
178,1000,668,0,332,668,0,332,0,0,1000,0,0
179,180,24,820,156,24,332,48,488,440,72,488,928
180,1000,667,0,333,667,0,333,0,0,1000,0,0
181,177,25,823,152,25,355,52,468,455,77,468,923
182,1000,652,0,348,652,0,348,0,0,1000,0,0
183,149,35,851,114,35,358,46,493,426,81,493,919
184,1000,674,0,326,674,0,326,0,0,1000,0,0
185,180,31,820,149,31,374,83,446,440,114,446,886
186,1000,673,0,327,673,0,327,0,0,1000,0,0
187,196,30,804,166,30,383,61,421,488,91,421,909
188,1000,620,0,380,620,0,380,0,0,1000,0,0
189,118,42,882,76,42,368,22,514,422,64,514,936
190,1000,645,0,355,645,0,355,0,0,1000,0,0
191,169,31,831,138,31,373,51,458,460,82,458,918
192,1000,704,0,296,704,0,296,0,0,1000,0,0
193,234,16,766,218,16,352,80,414,490,96,414,904
194,1000,700,0,300,700,0,300,0,0,1000,0,0
195,190,26,810,164,26,358,72,452,450,98,452,902
196,1000,660,0,340,660,0,340,0,0,1000,0,0
197,154,23,846,131,23,394,48,452,477,71,452,929
198,1000,651,0,349,651,0,349,0,0,1000,0,0
199,147,24,853,123,24,392,52,461,463,76,461,924
200,1000,619,0,381,619,0,381,0,0,1000,0,0
201,101,39,899,62,39,390,35,509,417,74,509,926
202,1000,644,0,356,644,0,356,0,0,1000,0,0
203,177,41,823,136,41,333,45,490,424,86,490,914
204,1000,650,0,350,650,0,350,0,0,1000,0,0
205,173,38,827,135,38,398,40,429,493,78,429,922
206,1000,628,0,372,628,0,372,0,0,1000,0,0
207,175,56,825,119,56,340,24,485,435,80,485,920
208,1000,644,0,356,644,0,356,0,0,1000,0,0
209,148,37,852,111,37,373,37,479,447,74,479,926
210,1000,673,0,327,673,0,327,0,0,1000,0,0
211,203,39,797,164,39,348,57,449,455,96,449,904
212,1000,676,0,324,676,0,324,0,0,1000,0,0
213,190,24,810,166,24,369,60,441,475,84,441,916
214,1000,660,0,340,660,0,340,0,0,1000,0,0
215,197,30,803,167,30,365,57,438,475,87,438,913
216,1000,675,0,325,675,0,325,0,0,1000,0,0
217,178,30,822,148,30,332,53,490,427,83,490,917
218,1000,653,0,347,653,0,347,0,0,1000,0,0
219,158,33,842,125,33,374,41,468,458,74,468,926
220,1000,670,0,330,670,0,330,0,0,1000,0,0
221,189,27,811,162,27,356,55,455,463,82,455,918
222,1000,665,0,335,665,0,335,0,0,1000,0,0
223,178,23,822,155,23,356,55,466,456,78,466,922
224,1000,655,0,345,655,0,345,0,0,1000,0,0
225,171,48,829,123,48,373,36,456,460,84,456,916
226,1000,650,0,350,650,0,350,0,0,1000,0,0
227,165,39,835,126,39,389,40,446,475,79,446,921
228,1000,662,0,338,662,0,338,0,0,1000,0,0
229,172,28,828,144,28,366,61,462,449,89,462,911
230,1000,660,0,340,660,0,340,0,0,1000,0,0
231,164,38,836,126,38,343,51,493,418,89,493,911
232,1000,663,0,337,663,0,337,0,0,1000,0,0
233,184,37,816,147,37,365,50,451,462,87,451,913
234,1000,660,0,340,660,0,340,0,0,1000,0,0
235,164,33,836,131,33,380,57,456,454,90,456,910
236,1000,670,0,330,670,0,330,0,0,1000,0,0
237,180,29,820,151,29,353,66,467,438,95,467,905
238,1000,654,0,346,654,0,346,0,0,1000,0,0
239,174,35,826,139,35,359,54,467,444,89,467,911
240,1000,649,0,351,649,0,351,0,0,1000,0,0
241,161,42,839,119,42,408,55,431,472,97,431,903
242,1000,667,0,333,667,0,333,0,0,1000,0,0
243,160,22,840,138,22,367,57,473,448,79,473,921
244,1000,645,0,355,645,0,355,0,0,1000,0,0
245,171,42,829,129,42,384,34,445,479,76,445,924
246,1000,637,0,363,637,0,363,0,0,1000,0,0
247,166,49,834,117,49,350,29,484,438,78,484,922
248,1000,668,0,332,668,0,332,0,0,1000,0,0
249,157,17,843,140,17,364,54,479,450,71,479,929
250,1000,642,0,358,642,0,358,0,0,1000,0,0
251,157,40,843,117,40,351,36,492,432,76,492,924
252,1000,625,0,375,625,0,375,0,0,1000,0,0
253,153,58,847,95,58,378,21,469,452,79,469,921
254,1000,662,0,338,662,0,338,0,0,1000,0,0
255,178,34,822,144,34,372,64,450,452,98,450,902
256,1000,637,0,363,637,0,363,0,0,1000,0,0
257,168,53,832,115,53,394,37,438,472,90,438,910
258,1000,670,0,330,670,0,330,0,0,1000,0,0
259,186,30,814,156,30,356,50,458,462,80,458,920
260,1000,661,0,339,661,0,339,0,0,1000,0,0
261,179,41,821,138,41,373,50,448,461,91,448,909
262,1000,669,0,331,669,0,331,0,0,1000,0,0
263,169,24,831,145,24,383,50,448,478,74,448,926
264,1000,662,0,338,662,0,338,0,0,1000,0,0
265,156,24,844,132,24,369,43,475,458,67,475,933
266,1000,655,0,345,655,0,345,0,0,1000,0,0
267,154,36,846,118,36,383,48,463,453,84,463,916
268,1000,649,0,351,649,0,351,0,0,1000,0,0
269,159,36,841,123,36,349,43,492,429,79,492,921
270,1000,652,0,348,652,0,348,0,0,1000,0,0
271,170,37,830,133,37,364,43,466,454,80,466,920
272,1000,664,0,336,664,0,336,0,0,1000,0,0
273,202,43,798,159,43,385,49,413,495,92,413,908
274,1000,663,0,337,663,0,337,0,0,1000,0,0
275,177,32,823,145,32,371,53,452,463,85,452,915
276,1000,681,0,319,681,0,319,0,0,1000,0,0
277,186,23,814,163,23,335,51,479,447,74,479,926
278,1000,650,0,350,650,0,350,0,0,1000,0,0
279,162,39,838,123,39,337,39,501,421,78,501,922
280,1000,635,0,365,635,0,365,0,0,1000,0,0
281,171,49,829,122,49,362,34,467,450,83,467,917
282,1000,648,0,352,648,0,352,0,0,1000,0,0
283,159,36,841,123,36,392,51,449,464,87,449,913
284,1000,645,0,355,645,0,355,0,0,1000,0,0
285,176,48,824,128,48,350,43,474,435,91,474,909
286,1000,643,0,357,643,0,357,0,0,1000,0,0
287,171,47,829,124,47,386,38,443,472,85,443,915
288,1000,647,0,353,647,0,353,0,0,1000,0,0
289,187,42,813,145,42,347,48,466,444,90,466,910
290,1000,673,0,327,673,0,327,0,0,1000,0,0
291,198,26,802,172,26,344,68,458,448,94,458,906
292,1000,673,0,327,673,0,327,0,0,1000,0,0
293,189,22,811,167,22,361,50,450,478,72,450,928
294,1000,667,0,333,667,0,333,0,0,1000,0,0
295,182,26,818,156,26,356,55,462,457,81,462,919
296,1000,667,0,333,667,0,333,0,0,1000,0,0
297,164,32,836,132,32,374,62,462,444,94,462,906
298,1000,675,0,325,675,0,325,0,0,1000,0,0
299,177,30,823,147,30,363,57,460,453,87,460,913
300,1000,659,0,341,659,0,341,0,0,1000,0,0
301,179,36,821,143,36,355,40,466,458,76,466,924
302,1000,629,0,371,629,0,371,0,0,1000,0,0
303,139,57,861,82,57,391,23,470,450,80,470,920
304,1000,637,0,363,637,0,363,0,0,1000,0,0
305,146,44,854,102,44,378,39,476,441,83,476,917
306,1000,651,0,349,651,0,349,0,0,1000,0,0
307,189,42,811,147,42,371,48,440,470,90,440,910
308,1000,669,0,331,669,0,331,0,0,1000,0,0
309,191,28,809,163,28,338,44,471,457,72,471,928
310,1000,660,0,340,660,0,340,0,0,1000,0,0
311,186,38,814,148,38,375,52,439,471,90,439,910
312,1000,658,0,342,658,0,342,0,0,1000,0,0
313,194,38,806,156,38,356,46,450,466,84,450,916
314,1000,641,0,359,641,0,359,0,0,1000,0,0
315,143,44,857,99,44,367,31,490,435,75,490,925
316,1000,650,0,350,650,0,350,0,0,1000,0,0
317,164,41,836,123,41,367,33,469,457,74,469,926
318,1000,697,0,303,697,0,303,0,0,1000,0,0
319,217,16,783,201,16,361,88,422,474,104,422,896
