,Route0,Route1,Route2,Route3,Route4,Route5
0,21,9,89,16,741,124
1,404,414,38,4,83,57
2,645,69,23,25,61,177
3,621,159,31,57,38,94
4,575,87,32,40,54,212
5,524,147,42,38,57,192
6,103,82,44,51,55,665
7,657,227,10,19,19,68
8,436,214,22,22,83,223
9,420,222,55,47,73,183
10,138,91,50,39,75,607
11,610,289,10,14,22,55
12,314,152,14,18,82,420
13,467,223,85,29,47,149
14,153,90,40,31,94,592
15,590,298,15,8,32,57
16,358,134,10,13,96,389
17,493,181,92,32,45,157
18,174,78,57,40,84,567
19,600,253,36,12,31,68
20,311,130,20,18,89,432
21,475,216,85,28,58,138
22,188,98,60,38,91,525
23,540,277,65,12,33,73
24,244,108,71,18,92,467
25,510,200,118,20,41,111
26,210,86,122,30,91,461
27,515,188,124,29,39,105
28,234,83,149,34,98,402
29,431,166,139,60,57,147
30,257,79,196,50,87,331
31,391,136,131,95,81,166
32,265,74,179,53,97,332
33,359,145,149,97,85,165
34,244,79,164,66,125,322
35,379,149,167,71,83,151
36,248,75,156,65,149,307
37,372,154,129,84,99,162
38,213,95,172,55,173,292
39,421,142,147,78,90,122
40,233,70,124,63,168,342
41,406,176,145,38,100,135
42,219,92,104,61,227,297
43,423,192,122,33,107,123
44,205,85,119,51,222,318
45,441,191,113,25,103,127
46,233,100,113,52,215,287
47,402,177,103,47,133,138
48,232,93,119,62,239,255
49,394,187,111,47,116,145
50,223,78,114,54,259,272
51,418,196,89,30,126,141
52,239,86,108,50,226,291
53,410,199,112,36,109,134
54,207,76,100,45,250,322
55,444,206,74,34,97,145
56,259,86,99,41,233,282
57,441,179,98,35,112,135
58,257,82,78,54,243,286
59,413,189,88,41,139,130
60,240,86,126,38,239,271
61,394,183,91,42,136,154
62,225,84,101,49,244,297
63,406,205,96,44,111,138
64,242,97,98,46,241,276
65,411,200,82,38,128,141
66,234,83,110,47,235,291
67,421,181,76,43,143,136
68,245,81,105,54,252,263
69,366,218,101,36,161,118
70,240,92,108,44,235,281
71,407,181,95,35,145,137
72,255,79,91,55,249,271
73,405,203,64,29,163,136
74,222,80,106,47,260,285
75,434,176,87,29,126,148
76,257,88,108,47,241,259
77,389,176,104,51,149,131
78,245,89,109,61,208,288
79,419,186,78,43,141,133
80,231,107,105,49,230,278
81,420,164,93,31,164,128
82,253,92,101,59,237,258
83,396,174,110,44,142,134
84,217,95,86,51,256,295
85,380,195,102,41,139,143
86,257,100,86,36,251,270
87,379,194,100,38,151,138
88,234,78,104,46,259,279
89,395,177,92,27,156,153
90,238,112,120,48,212,270
91,416,179,96,31,150,128
92,265,99,88,40,222,286
93,385,195,99,34,146,141
94,252,82,89,47,243,287
95,417,170,91,39,159,124
96,254,85,111,50,242,258
97,388,193,100,41,151,127
98,232,93,92,54,236,293
99,380,204,74,34,151,157
