,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,293,85,707,208,85,509,147,198,570,232,198,768
1,768,398,232,370,398,177,351,55,196,749,55,251
2,572,343,428,229,343,130,218,298,141,561,298,439
3,687,418,313,269,418,107,274,206,102,692,206,308
4,528,313,472,215,313,108,196,364,127,509,364,491
5,630,360,370,270,360,98,247,272,121,607,272,393
6,528,315,472,213,315,116,185,356,144,500,356,500
7,607,347,393,260,347,117,229,276,148,576,276,424
8,515,282,485,233,282,144,195,341,182,477,341,523
9,611,330,389,281,330,111,222,278,170,552,278,448
10,515,279,485,236,279,126,180,359,182,459,359,541
11,589,334,411,255,334,141,194,270,202,528,270,472
12,510,284,490,226,284,166,161,324,231,445,324,555
13,590,340,410,250,340,164,207,246,207,547,246,453
14,498,267,502,231,267,198,175,304,254,442,304,558
15,593,341,407,252,341,186,196,221,242,537,221,463
16,490,277,510,213,277,224,157,286,280,434,286,566
17,606,340,394,266,340,189,202,205,253,542,205,458
18,480,270,520,210,270,258,156,262,312,426,262,574
19,608,336,392,272,336,203,235,189,240,571,189,429
20,458,245,542,213,245,266,156,276,323,401,276,599
21,643,372,357,271,372,179,200,178,250,572,178,428
22,442,228,558,214,228,279,157,279,336,385,279,615
23,634,368,366,266,368,187,210,179,243,578,179,422
24,469,253,531,216,253,254,138,277,332,391,277,609
25,633,384,367,249,384,186,201,181,234,585,181,415
26,456,255,544,201,255,291,146,253,346,401,253,599
27,643,387,357,256,387,198,216,159,238,603,159,397
28,441,254,559,187,254,305,156,254,336,410,254,590
29,637,370,363,267,370,200,215,163,252,585,163,415
30,450,241,550,209,241,282,152,268,339,393,268,607
31,623,370,377,253,370,188,193,189,248,563,189,437
32,481,272,519,209,272,283,144,236,348,416,236,584
33,633,385,367,248,385,202,186,165,264,571,165,429
34,455,273,545,182,273,287,140,258,329,413,258,587
35,644,384,356,260,384,189,192,167,257,576,167,424
36,449,245,551,204,245,282,140,269,346,385,269,615
37,637,402,363,235,402,195,198,168,232,600,168,400
38,442,258,558,184,258,295,121,263,358,379,263,621
39,649,396,351,253,396,185,189,166,249,585,166,415
40,447,263,553,184,263,287,136,266,335,399,266,601
41,667,417,333,250,417,185,193,148,242,610,148,390
42,462,270,538,192,270,295,139,243,348,409,243,591
43,645,390,355,255,390,195,198,160,252,588,160,412
44,451,260,549,191,260,304,137,245,358,397,245,603
45,640,405,360,235,405,176,175,184,236,580,184,420
46,481,284,519,197,284,256,145,263,308,429,263,571
47,643,390,357,253,390,193,193,164,253,583,164,417
48,463,261,537,202,261,285,135,252,352,396,252,604
49,654,404,346,250,404,184,195,162,239,599,162,401
50,439,254,561,185,254,289,134,272,340,388,272,612
51,631,391,369,240,391,198,194,171,244,585,171,415
52,452,263,548,189,263,308,128,240,369,391,240,609
53,675,422,325,253,422,163,200,162,216,622,162,378
54,448,263,552,185,263,290,131,262,344,394,262,606
55,667,429,333,238,429,174,187,159,225,616,159,384
56,476,283,524,193,283,280,129,244,344,412,244,588
57,650,403,350,247,403,197,195,153,249,598,153,402
58,455,269,545,186,269,288,131,257,343,400,257,600
59,654,389,346,265,389,190,202,156,253,591,156,409
60,445,254,555,191,254,287,129,268,349,383,268,617
61,639,401,361,238,401,189,185,172,242,586,172,414
62,479,290,521,189,290,277,130,244,336,420,244,580
63,663,422,337,241,422,194,185,143,250,607,143,393
64,439,241,561,198,241,315,145,246,368,386,246,614
65,645,402,355,243,402,185,191,170,237,593,170,407
66,445,269,555,176,269,286,126,269,336,395,269,605
67,653,422,347,231,422,185,178,162,238,600,162,400
68,482,284,518,198,284,293,136,225,355,420,225,580
69,641,393,359,248,393,198,206,161,240,599,161,401
70,453,272,547,181,272,297,142,250,336,414,250,586
71,631,378,369,253,378,210,208,159,255,586,159,414
72,460,275,540,185,275,298,140,242,343,415,242,585
73,639,401,361,238,401,188,177,173,249,578,173,422
74,445,275,555,170,275,292,127,263,335,402,263,598
75,662,418,338,244,418,178,191,160,231,609,160,391
76,462,267,538,195,267,300,132,238,363,399,238,601
77,679,429,321,250,429,178,189,143,239,618,143,382
78,433,255,567,178,255,284,108,283,354,363,283,637
79,679,427,321,252,427,172,193,149,231,620,149,380
80,432,258,568,174,258,312,121,256,365,379,256,621
81,690,466,310,224,466,161,168,149,217,634,149,366
82,447,278,553,169,278,292,104,261,357,382,261,618
83,656,423,344,233,423,176,185,168,224,608,168,392
84,469,272,531,197,272,274,141,257,330,413,257,587
85,635,405,365,230,405,202,185,163,247,590,163,410
86,485,287,515,198,287,271,136,244,333,423,244,577
87,641,400,359,241,400,203,193,156,251,593,156,407
88,461,284,539,177,284,280,135,259,322,419,259,581
89,637,400,363,237,400,192,180,171,249,580,171,420
90,449,277,551,172,277,295,112,256,355,389,256,611
91,630,385,370,245,385,198,181,172,262,566,172,434
92,487,294,513,193,294,280,149,233,324,443,233,557
93,614,380,386,234,380,228,194,158,268,574,158,426
94,478,271,522,207,271,291,143,231,355,414,231,586
95,664,432,336,232,432,178,167,158,243,599,158,401
96,432,254,568,178,254,284,112,284,350,366,284,634
97,692,456,308,236,456,161,185,147,212,641,147,359
98,461,277,539,184,277,280,114,259,350,391,259,609
99,656,413,344,243,413,182,189,162,236,602,162,398
