,Route0,Route1,Route2,Route3,Route4,Route5
0,81,58,178,65,481,137
1,430,364,41,36,63,66
2,416,142,46,34,107,255
3,324,128,64,49,71,364
4,383,158,60,73,68,258
5,258,133,78,82,87,362
6,307,162,85,91,76,279
7,279,153,91,96,84,297
8,265,153,106,100,85,291
9,270,148,112,103,101,266
10,268,141,116,85,92,298
11,296,122,145,90,107,240
12,266,136,125,112,114,247
13,267,154,133,89,115,242
14,270,134,136,110,125,225
15,248,133,155,94,137,233
16,282,114,129,121,116,238
17,257,119,159,106,122,237
18,278,121,152,94,132,223
19,290,120,130,101,131,228
20,249,127,142,105,132,245
21,240,138,159,105,132,226
22,261,142,138,120,127,212
23,240,124,136,119,140,241
24,257,128,164,87,135,229
25,272,131,136,115,143,203
26,265,108,159,89,158,221
27,273,146,134,110,116,221
28,247,116,125,111,164,237
29,305,126,139,90,125,215
30,252,115,163,102,133,235
31,285,105,143,117,127,223
32,254,114,177,114,149,192
33,253,148,147,97,139,216
34,258,128,150,117,130,217
35,270,132,151,107,123,217
36,257,103,148,120,154,218
37,303,119,139,100,135,204
38,257,105,145,118,157,218
39,256,126,154,103,148,213
40,268,126,137,96,159,214
41,248,148,142,119,141,202
42,265,116,144,106,153,216
43,263,124,143,109,146,215
44,253,127,145,102,135,238
45,252,114,163,118,134,219
46,275,120,137,113,151,204
47,254,101,133,108,161,243
48,291,129,158,98,135,189
49,243,118,134,106,156,243
50,269,135,149,102,129,216
51,245,127,175,119,143,191
52,272,111,157,103,131,226
53,277,123,127,103,151,219
54,276,119,163,95,155,192
55,290,110,143,118,125,214
56,251,124,144,86,161,234
57,279,138,142,110,138,193
58,256,117,154,108,155,210
59,270,133,155,111,119,212
60,263,113,150,120,169,185
61,236,119,171,120,141,213
62,259,113,133,109,156,230
63,291,135,137,106,128,203
64,250,132,142,99,154,223
65,278,119,147,106,146,204
66,247,132,139,104,169,209
67,275,133,144,99,136,213
68,267,112,139,113,142,227
69,271,115,139,94,159,222
70,276,121,140,106,149,208
71,269,123,142,107,151,208
72,252,122,149,112,146,219
73,256,133,165,101,154,191
74,277,135,137,99,134,218
75,225,124,146,102,186,217
76,271,154,138,97,141,199
77,260,109,145,102,165,219
78,272,137,161,100,137,193
79,227,125,158,120,143,227
80,270,133,151,103,144,199
81,273,114,145,93,172,203
82,268,128,142,116,138,208
83,261,131,131,94,147,236
84,275,110,144,97,168,206
85,273,115,152,103,133,224
86,288,111,154,117,140,190
87,260,105,150,104,164,217
88,279,135,131,112,130,213
89,267,112,147,106,169,199
90,257,141,157,90,146,209
91,270,117,138,111,152,212
92,272,125,146,110,139,208
93,249,130,146,117,157,201
94,276,137,153,101,146,187
95,252,126,131,101,154,236
96,264,133,154,104,151,194
97,248,128,160,112,146,206
98,255,126,140,126,138,215
99,274,116,155,113,124,218
100,246,101,165,123,160,205
101,275,136,141,101,135,212
102,252,134,155,106,166,187
103,274,124,131,115,117,239
104,280,119,133,101,157,210
105,276,126,152,114,145,187
106,253,131,159,95,143,219
107,258,110,138,100,150,244
108,268,151,143,107,137,194
109,242,129,144,99,168,218
110,277,127,139,99,157,201
111,267,128,129,102,161,213
112,278,131,140,85,158,208
113,236,136,162,93,171,202
114,287,139,126,114,134,200
115,240,131,152,97,164,216
116,282,133,133,99,144,209
117,247,116,143,114,165,215
118,279,130,134,100,142,215
119,235,123,157,116,157,212
120,266,126,140,118,163,187
121,287,120,148,110,132,203
122,232,125,149,123,152,219
123,263,139,144,103,143,208
124,255,117,167,98,161,202
125,282,120,125,119,156,198
126,265,116,139,114,158,208
127,281,124,144,107,145,199
128,260,123,156,102,146,213
129,249,115,144,124,167,201
130,265,131,151,96,135,222
131,260,114,147,122,146,211
132,266,115,159,99,158,203
133,264,129,161,102,144,200
134,272,109,153,107,149,210
135,271,129,129,115,143,213
136,285,115,169,91,149,191
137,269,120,138,118,151,204
138,261,113,133,102,163,228
139,272,128,139,95,146,220
140,250,117,156,107,169,201
141,291,121,139,108,152,189
142,230,128,132,107,178,225
143,290,136,157,113,140,164
144,251,115,141,100,172,221
145,269,139,140,97,142,213
146,271,111,152,116,143,207
147,256,125,152,97,152,218
148,265,114,141,112,139,229
149,278,115,147,115,149,196
150,257,105,154,105,156,223
151,267,135,132,115,133,218
152,273,113,167,94,163,190
153,300,119,122,112,152,195
154,251,115,156,105,156,217
155,276,122,134,109,139,220
