,Route0,Route1,Route2,Route3,Route4,Route5
0,22,14,73,41,757,93
1,389,367,40,25,128,51
2,644,94,53,21,86,102
3,613,137,45,37,56,112
4,555,151,45,35,59,155
5,327,165,51,30,61,366
6,439,194,65,33,45,224
7,130,103,54,25,56,632
8,586,253,33,17,30,81
9,461,205,31,21,67,215
10,206,129,44,30,77,514
11,537,271,52,21,38,81
12,133,106,33,16,70,642
13,594,258,19,8,30,91
14,486,217,20,13,68,196
15,247,144,38,22,74,475
16,502,220,57,22,62,137
17,233,93,49,22,79,524
18,523,262,60,18,48,89
19,219,122,40,20,85,514
20,553,235,59,9,48,96
21,221,112,51,8,80,528
22,535,251,56,15,43,100
23,234,127,47,17,88,487
24,484,243,73,16,49,135
25,252,115,56,19,89,469
26,440,198,97,28,57,180
27,269,113,107,22,92,397
28,391,164,139,44,65,197
29,295,121,127,31,86,340
30,310,165,140,50,75,260
31,300,105,166,45,71,313
32,301,137,147,59,75,281
33,309,118,133,54,93,293
34,297,121,163,67,84,268
35,278,120,157,56,87,302
36,303,118,150,60,83,286
37,315,105,151,52,88,289
38,311,103,169,54,97,266
39,280,126,151,70,110,263
40,300,115,123,65,112,285
41,294,116,178,68,105,239
42,276,120,150,61,127,266
43,309,118,142,59,131,241
44,302,100,142,72,117,267
45,305,121,147,68,128,231
46,282,113,143,56,147,259
47,309,123,152,64,132,220
48,283,114,121,75,136,271
49,292,117,162,65,138,226
50,315,115,135,82,127,226
51,240,121,136,67,179,257
52,293,143,112,67,156,229
53,288,118,139,55,149,251
54,326,127,129,56,146,216
55,273,127,125,60,171,244
56,298,139,118,70,157,218
57,272,124,135,75,164,230
58,315,108,116,65,181,215
59,306,116,116,52,180,230
60,302,121,123,66,169,219
61,275,119,122,59,211,214
62,307,151,118,62,173,189
63,281,118,117,50,193,241
64,324,132,112,53,176,203
65,295,113,122,62,168,240
66,309,124,129,59,179,200
67,257,130,111,66,198,238
68,303,144,103,57,175,218
69,284,133,126,62,165,230
70,302,116,118,72,177,215
71,281,117,124,63,160,255
72,315,112,121,73,180,199
73,285,102,121,72,186,234
74,318,140,109,53,168,212
75,287,104,131,57,193,228
76,291,138,108,68,193,202
77,295,134,124,64,171,212
78,315,119,109,73,175,209
79,294,110,135,66,175,220
80,260,115,118,66,191,250
81,327,142,116,51,170,194
82,281,104,124,62,195,234
83,319,144,113,56,168,200
84,291,113,105,59,192,240
85,309,136,127,45,183,200
86,299,122,104,62,200,213
87,290,124,107,55,200,224
88,332,133,100,56,178,201
89,277,121,104,59,213,226
90,317,132,104,62,183,202
91,290,127,115,46,189,233
92,295,146,108,73,169,209
93,261,121,136,62,199,221
94,314,139,96,61,181,209
95,293,137,121,49,196,204
96,281,121,127,64,173,234
97,312,129,113,65,187,194
98,285,117,115,65,190,228
99,300,147,97,62,186,208
