,Route0,Route1,Route2,Route3,Route4,Route5
0,0,0,0,0,1000,0
1,507,493,0,0,0,0
2,1000,0,0,0,0,0
3,113,476,0,0,0,411
4,53,0,0,0,0,947
5,999,1,0,0,0,0
6,130,870,0,0,0,0
7,1000,0,0,0,0,0
8,904,0,0,0,0,96
9,1,0,0,0,0,999
10,1000,0,0,0,0,0
11,1000,0,0,0,0,0
12,1000,0,0,0,0,0
13,671,0,0,0,0,329
14,159,0,0,0,0,841
15,1000,0,0,0,0,0
16,992,0,3,0,0,5
17,49,0,6,0,0,945
18,992,6,2,0,0,0
19,651,44,305,0,0,0
20,335,47,618,0,0,0
21,991,2,0,0,0,7
22,332,14,53,0,0,601
23,749,50,117,0,0,84
24,181,20,262,0,0,537
25,718,67,137,0,0,78
26,199,28,298,1,4,470
27,593,92,167,0,3,145
28,238,54,230,1,14,463
29,504,96,176,8,15,201
30,285,57,236,14,27,381
31,355,73,204,20,35,313
32,335,60,209,22,59,315
33,349,62,184,29,97,279
34,312,63,196,52,106,271
35,324,69,159,57,136,255
36,297,62,179,39,159,264
37,353,54,137,66,162,228
38,312,59,154,72,153,250
39,308,64,138,82,202,206
40,311,82,149,90,149,219
41,286,73,155,81,180,225
42,334,81,145,87,165,188
43,279,64,160,75,190,232
44,294,69,160,84,163,230
45,302,91,145,100,171,191
46,323,80,153,87,155,202
47,273,74,160,84,211,198
48,308,77,143,90,176,206
49,289,87,149,90,170,215
50,282,79,144,101,181,213
51,289,85,160,95,161,210
52,275,76,139,108,186,216
53,312,83,147,92,171,195
54,311,77,156,85,172,199
55,286,77,155,70,177,235
56,287,77,150,97,193,196
57,317,85,134,91,160,213
58,281,77,159,91,173,219
59,290,102,159,102,162,185
60,302,70,143,94,198,193
61,275,79,155,93,164,234
62,283,75,163,82,184,213
63,289,79,140,94,184,214
64,294,81,147,98,167,213
65,298,81,148,96,157,220
66,248,83,167,96,192,214
67,320,92,147,93,160,188
68,294,75,151,83,188,209
69,279,89,146,90,186,210
70,288,84,150,101,180,197
71,312,70,132,98,196,192
72,318,97,147,90,169,179
73,269,84,154,89,199,205
74,295,80,156,94,168,207
75,293,83,165,78,153,228
76,301,78,137,102,158,224
77,289,87,155,84,193,192
78,277,87,144,83,198,211
79,303,85,155,95,148,214
80,274,93,169,72,168,224
81,282,77,151,91,177,222
82,327,76,130,106,171,190
83,292,70,151,98,189,200
84,288,86,153,88,178,207
85,279,74,153,98,192,204
86,293,95,156,85,163,208
87,286,88,164,88,171,203
88,283,94,132,102,164,225
89,266,87,166,97,180,204
90,274,72,153,97,180,224
91,307,83,118,95,191,206
92,300,75,157,97,155,216
93,283,70,169,94,184,200
94,309,96,149,80,172,194
95,292,80,149,77,189,213
96,270,74,163,101,157,235
97,281,95,143,97,166,218
98,285,95,159,97,182,182
99,276,83,145,95,165,236
100,280,99,127,87,190,217
101,282,72,156,95,174,221
102,283,85,162,100,153,217
103,309,83,162,95,180,171
104,290,78,166,86,172,208
105,283,78,160,106,173,200
106,282,88,161,87,178,204
107,273,83,161,77,191,215
108,295,90,142,76,168,229
109,290,79,129,111,178,213
110,322,79,142,80,168,209
111,288,74,172,84,179,203
112,299,86,138,82,187,208
113,296,101,134,100,177,192
114,264,84,178,89,181,204
115,325,73,151,104,160,187
116,287,69,146,102,185,211
117,285,98,156,96,158,207
118,262,85,152,115,173,213
119,294,91,145,81,172,217
120,290,76,146,94,183,211
121,300,79,147,93,184,197
122,258,83,163,87,192,217
123,300,72,168,92,169,199
124,286,77,151,106,178,202
125,281,100,156,93,150,220
126,292,81,154,91,158,224
127,299,88,159,89,156,209
128,293,65,151,88,192,211
129,305,76,128,114,179,198
130,303,91,152,85,176,193
131,293,84,139,111,185,188
132,269,88,155,94,185,209
133,304,80,151,92,171,202
134,277,77,165,83,182,216
135,284,92,150,90,172,212
136,286,95,130,89,189,211
137,312,67,158,80,167,216
138,300,86,137,97,163,217
139,277,74,173,92,195,189
140,286,84,143,95,175,217
141,320,75,145,82,164,214
142,274,79,155,91,189,212
143,284,75,146,99,178,218
144,300,77,151,89,191,192
145,290,83,159,89,156,223
146,292,75,149,85,181,218
147,279,76,186,87,164,208
148,294,98,140,93,169,206
149,291,94,131,94,162,228
150,267,88,156,102,177,210
151,290,89,173,86,163,199
152,301,73,155,92,183,196
153,293,72,138,109,179,209
154,283,80,166,103,177,191
155,284,80,140,110,187,199
156,283,78,153,96,171,219
157,303,91,159,90,153,204
158,279,75,153,104,166,223
159,295,79,157,110,174,185
160,282,79,138,88,196,217
161,285,77,165,83,177,213
162,267,90,163,74,178,228
163,295,90,150,98,159,208
164,311,79,141,90,168,211
165,270,90,163,89,181,207
166,289,86,141,109,166,209
167,293,76,148,98,172,213
168,271,94,181,96,162,196
169,284,82,150,80,180,224
170,265,90,156,106,171,212
171,311,74,141,80,176,218
172,314,91,164,100,141,190
173,303,75,146,100,177,199
174,268,85,157,93,192,205
175,288,87,150,104,170,201
176,266,84,156,106,179,209
177,280,77,159,94,170,220
178,282,88,163,101,160,206
179,295,78,149,97,178,203
180,298,75,143,89,197,198
181,273,85,164,105,156,217
182,305,81,146,86,172,210
183,279,79,159,97,163,223
184,307,79,152,77,163,222
185,258,80,168,101,164,229
186,284,70,166,84,156,240
187,303,84,152,102,175,184
188,328,83,128,81,174,206
189,285,78,157,95,191,194
190,280,85,141,89,173,232
191,306,94,153,92,153,202
192,278,83,169,80,174,216
193,307,66,150,95,186,196
194,257,87,166,90,189,211
195,286,81,150,111,181,191
196,284,97,138,85,189,207
197,279,68,153,131,177,192
198,308,80,158,83,152,219
199,289,79,162,105,164,201
200,293,88,152,90,179,198
201,269,75,168,96,178,214
202,300,77,165,92,147,219
