,Route0,Route1,Route2,Route3,Route4,Route5
0,121,75,75,70,572,87
1,466,366,41,37,29,61
2,94,99,40,28,98,641
3,669,143,32,40,45,71
4,582,91,56,30,98,143
5,542,93,92,40,90,143
6,130,65,90,30,119,566
7,542,240,59,29,64,66
8,491,159,64,24,135,127
9,348,138,182,33,123,176
10,313,116,142,56,116,257
11,360,112,140,63,117,208
12,313,79,136,67,118,287
13,379,127,146,62,110,176
14,233,85,170,54,126,332
15,470,154,89,78,91,118
16,196,71,171,51,131,380
17,534,171,80,60,64,91
18,208,73,137,44,189,349
19,503,186,82,62,76,91
20,171,81,164,41,215,328
21,497,192,77,71,65,98
22,191,82,124,44,233,326
23,474,206,73,58,91,98
24,201,83,130,60,221,305
25,470,185,81,59,88,117
26,221,91,130,69,209,280
27,379,170,110,64,117,160
28,259,99,142,75,184,241
29,354,141,87,91,122,205
30,239,105,133,72,199,252
31,400,125,112,88,94,181
32,247,58,138,70,218,269
33,423,153,112,74,100,138
34,240,85,116,60,218,281
35,404,160,104,68,110,154
36,251,95,138,52,186,278
37,366,160,98,83,112,181
38,252,101,115,66,208,258
39,377,140,106,61,125,191
40,258,96,139,66,216,225
41,350,147,91,86,132,194
42,237,90,130,66,203,274
43,391,145,119,70,110,165
44,244,75,129,69,225,258
45,392,158,84,63,110,193
46,253,92,125,45,219,266
47,389,148,93,65,124,181
48,264,78,136,77,185,260
49,392,139,102,70,129,168
50,283,89,107,73,204,244
51,381,159,111,62,127,160
52,246,83,119,74,212,266
53,379,161,101,74,120,165
54,258,92,134,65,197,254
55,356,141,91,78,141,193
56,225,90,156,72,206,251
57,394,146,107,65,112,176
58,257,93,99,55,248,248
59,381,158,95,68,143,155
60,281,121,121,53,185,239
61,346,140,114,80,126,194
62,237,74,157,80,201,251
63,369,146,105,74,108,198
64,260,95,125,78,199,243
65,359,133,116,75,125,192
66,255,82,134,75,204,250
67,384,127,103,67,146,173
68,283,76,125,67,195,254
69,339,178,102,78,122,181
70,250,94,112,61,227,256
71,359,156,86,71,151,177
72,275,93,135,75,176,246
73,367,114,107,83,139,190
74,276,88,124,76,200,236
75,349,149,119,71,116,196
76,260,91,130,49,216,254
77,329,139,98,76,170,188
78,295,93,124,76,176,236
79,346,135,122,69,130,198
80,267,78,124,70,198,263
81,357,175,107,69,115,177
82,227,112,120,61,223,257
83,363,151,97,79,132,178
84,272,96,141,54,199,238
85,354,137,90,89,146,184
86,263,85,143,66,190,253
87,350,129,122,78,129,192
88,302,86,114,76,194,228
89,354,127,104,69,153,193
90,271,85,134,69,207,234
91,329,142,106,86,137,200
92,287,102,144,80,168,219
93,321,119,142,89,140,189
94,272,92,153,68,198,217
95,347,127,95,109,114,208
96,230,87,149,67,212,255
97,357,156,106,78,134,169
98,266,97,125,66,220,226
99,338,140,98,62,144,218
100,290,93,116,61,208,232
101,381,128,78,86,134,193
102,272,89,144,70,196,229
103,338,149,103,75,135,200
104,275,103,125,77,197,223
105,344,139,118,72,135,192
106,286,82,124,79,190,239
107,337,139,84,80,153,207
108,266,97,158,60,173,246
109,363,118,106,106,113,194
110,266,82,155,77,191,229
111,323,137,105,80,151,204
112,256,101,133,73,186,251
113,360,131,106,90,119,194
114,274,80,136,57,187,266
115,344,144,99,85,126,202
116,267,93,136,65,204,235
117,344,131,115,76,135,199
118,261,92,117,77,211,242
119,363,142,95,65,137,198
120,258,89,129,61,222,241
121,377,143,84,65,149,182
122,281,93,110,70,212,234
123,332,142,124,81,129,192
124,271,88,124,64,194,259
125,340,149,99,78,134,200
126,297,104,120,62,210,207
127,343,138,123,76,120,200
128,275,85,138,72,193,237
129,342,122,111,88,141,196
130,265,87,145,83,186,234
131,333,128,122,68,155,194
132,289,90,138,62,190,231
133,339,119,93,79,144,226
134,293,88,151,72,163,233
135,308,99,113,101,153,226
136,307,97,157,77,156,206
137,309,112,133,90,135,221
138,278,77,123,94,186,242
139,353,131,114,86,121,195
140,291,74,134,70,212,219
141,368,157,103,69,123,180
142,251,98,121,59,231,240
143,368,142,97,70,142,181
144,291,93,127,51,211,227
145,346,132,113,68,143,198
146,292,87,116,75,177,253
147,310,132,129,67,148,214
148,275,99,132,85,182,227
149,307,130,118,82,158,205
150,283,93,130,84,169,241
151,355,124,99,65,148,209
152,282,83,127,71,214,223
153,355,135,109,55,142,204
154,287,104,121,66,184,238
155,337,129,100,67,158,209
156,288,90,148,60,178,236
157,314,121,128,93,140,204
158,308,81,133,75,168,235
159,349,110,120,103,137,181
160,272,70,145,83,184,246
161,357,129,115,76,135,188
162,271,102,118,62,213,234
163,341,143,98,69,153,196
164,299,93,118,53,211,226
165,344,129,122,63,139,203
166,276,86,129,73,214,222
167,330,150,93,77,138,212
168,265,103,141,52,213,226
169,354,138,114,70,147,177
170,247,93,116,74,204,266
171,381,135,87,67,138,192
172,256,72,137,61,216,258
173,363,151,90,73,169,154
174,266,100,114,81,195,244
175,360,147,109,81,118,185
176,277,82,137,61,186,257
177,325,153,90,79,168,185
178,291,99,130,75,193,212
179,351,138,95,80,146,190
180,266,78,139,76,201,240
181,358,128,105,68,141,200
182,275,91,117,57,204,256
183,342,146,92,86,146,188
184,310,89,161,60,163,217
185,319,111,110,116,134,210
186,292,73,168,80,173,214
187,328,115,107,110,137,203
188,274,83,172,82,168,221
189,321,124,121,112,133,189
190,280,85,121,82,180,252
191,351,121,134,71,118,205
192,273,77,119,85,212,234
193,372,137,94,68,150,179
194,256,99,143,67,193,242
195,370,119,124,77,138,172
196,257,83,130,75,192,263
197,356,169,102,88,125,160
198,285,94,107,56,219,239
199,353,137,112,59,146,193
200,295,95,116,68,200,226
201,338,140,96,76,145,205
202,272,99,137,66,193,233
203,317,134,128,83,135,203
204,276,98,129,71,191,235
205,321,126,113,91,146,203
206,277,91,140,72,190,230
207,361,119,102,80,144,194
208,269,77,154,57,205,238
209,359,126,105,89,127,194
210,260,91,133,78,193,245
211,333,139,115,82,140,191
212,287,90,109,77,200,237
213,353,135,119,77,136,180
214,247,94,137,69,207,246
215,353,153,104,68,134,188
216,293,106,113,47,209,232
217,329,118,92,98,158,205
218,310,87,152,59,157,235
219,347,103,125,105,121,199
220,277,82,125,93,191,232
221,378,143,98,68,130,183
222,266,93,124,66,205,246
223,341,150,110,75,135,189
224,298,90,110,63,179,260
225,316,133,116,81,161,193
226,300,84,156,72,172,216
227,343,111,121,96,132,197
228,280,86,147,81,184,222
229,344,129,126,89,132,180
230,267,72,129,88,208,236
231,354,153,112,71,130,180
232,260,96,110,54,234,246
233,332,154,92,63,150,209
234,277,98,139,69,181,236
235,351,122,111,85,155,176
236,260,81,155,65,193,246
237,360,136,80,94,141,189
238,271,92,123,67,190,257
239,327,150,112,86,136,189
240,236,94,147,70,204,249
241,353,133,116,56,144,198
242,305,82,119,78,200,216
243,361,134,100,71,139,195
244,286,91,134,50,226,213
245,346,156,97,85,139,177
246,290,89,107,66,195,253
247,338,153,120,75,123,191
248,282,90,101,58,219,250
249,341,156,98,63,154,188
250,282,84,129,63,209,233
251,275,127,131,65,237,165
252,296,130,109,82,196,187
253,244,97,135,85,211,228
254,320,141,108,90,140,201
255,281,91,133,61,213,221
256,357,146,109,78,142,168
257,214,72,108,58,279,269
258,363,162,66,69,148,192
259,266,104,114,67,202,247
260,383,142,111,66,134,164
261,302,90,104,64,187,253
262,356,135,127,71,132,179
263,273,95,130,70,196,236
264,360,134,91,82,121,212
265,249,94,132,67,211,247
266,361,142,108,73,135,181
267,251,86,118,76,198,271
268,374,158,101,67,121,179
269,238,106,119,57,214,266
270,369,142,107,66,127,189
271,277,86,130,62,198,247
272,393,152,99,64,131,161
273,247,95,114,56,230,258
274,367,155,100,62,130,186
275,280,110,123,56,194,237
276,391,131,107,76,121,174
277,270,92,129,60,206,243
278,376,126,98,84,142,174
279,275,94,128,60,191,252
280,354,150,97,68,140,191
281,271,110,107,59,236,217
282,363,149,92,62,148,186
283,269,91,106,62,214,258
284,357,152,108,52,138,193
285,286,112,107,54,195,246
286,381,147,101,64,138,169
287,250,93,114,60,216,267
288,371,142,100,64,150,173
289,281,105,119,51,205,239
290,360,154,94,73,146,173
291,290,90,133,51,199,237
292,343,139,113,81,132,192
293,264,78,144,58,228,228
294,382,148,96,60,124,190
295,273,93,115,63,225,231
296,360,147,94,63,137,199
297,253,91,123,63,206,264
298,346,153,117,74,127,183
299,246,94,125,70,218,247
300,373,144,100,74,127,182
301,291,93,111,48,189,268
302,362,146,112,70,128,182
303,278,77,119,78,175,273
304,364,148,100,70,138,180
305,287,102,121,58,201,231
306,360,119,99,90,138,194
307,271,86,133,61,201,248
308,379,151,94,60,147,169
309,240,92,128,72,219,249
310,349,144,101,73,134,199
311,288,104,127,56,192,233
312,327,119,108,80,165,201
313,286,102,135,67,173,237
314,353,121,117,85,136,188
315,282,85,142,75,196,220
316,350,129,108,86,139,188
317,279,93,125,78,173,252
318,347,128,101,86,131,207
319,256,107,128,64,198,247
320,360,138,121,77,128,176
321,257,103,121,68,213,238
322,377,135,99,85,125,179
323,281,83,141,57,195,243
324,339,134,100,93,152,182
325,279,84,150,69,167,251
326,329,150,111,98,129,183
327,256,84,135,82,209,234
328,346,136,107,74,142,195
329,299,104,121,53,200,223
330,347,125,110,82,145,191
331,262,78,128,77,206,249
332,331,146,115,69,137,202
333,276,82,120,67,208,247
334,340,158,110,65,147,180
335,269,78,145,55,211,242
336,368,146,109,69,131,177
337,279,80,130,64,181,266
338,331,152,88,88,128,213
339,263,90,135,68,203,241
340,374,125,98,79,130,194
341,279,79,142,64,206,230
342,372,123,90,73,149,193
343,302,81,133,65,203,216
344,323,126,108,82,168,193
345,303,103,134,66,165,229
346,336,114,127,92,128,203
347,246,77,138,86,202,251
348,358,156,110,80,121,175
349,265,85,123,70,198,259
350,369,164,103,52,124,188
351,286,89,113,49,211,252
352,336,152,90,81,151,190
353,279,96,133,60,192,240
354,354,138,109,78,131,190
355,292,78,124,60,213,233
356,364,135,109,63,139,190
357,251,87,106,75,220,261
358,358,147,91,74,140,190
359,264,92,150,64,199,231
360,380,147,110,71,136,156
