,Route0,Route1,Route2,Route3,Route4,Route5
0,68,57,107,69,606,93
1,463,344,67,28,45,53
2,610,72,47,23,77,171
3,128,85,48,44,60,635
4,639,157,46,31,36,91
5,514,167,54,35,77,153
6,446,168,66,55,71,194
7,124,80,70,48,89,589
8,541,258,56,35,43,67
9,504,163,63,27,88,155
10,300,105,74,53,102,366
11,475,170,93,44,80,138
12,167,85,93,48,103,504
13,527,255,47,35,54,82
14,308,132,100,28,115,317
15,366,120,157,64,92,201
16,253,92,152,64,106,333
17,410,123,139,77,89,162
18,257,82,188,62,103,308
19,394,107,133,92,84,190
20,268,84,164,78,114,292
21,323,111,150,97,89,230
22,304,83,173,72,133,235
23,320,101,152,96,90,241
24,298,90,160,86,118,248
25,307,102,139,86,122,244
26,303,94,178,92,106,227
27,298,94,159,89,134,226
28,299,96,164,90,132,219
29,296,101,149,90,139,225
30,325,99,130,82,140,224
31,285,99,164,79,143,230
32,334,119,129,95,140,183
33,273,86,143,89,160,249
34,305,131,143,81,111,229
35,295,93,156,76,158,222
36,301,105,135,92,158,209
37,331,106,143,81,141,198
38,291,87,138,78,160,246
39,348,113,135,80,134,190
40,283,77,134,70,172,264
41,341,140,131,77,137,174
42,270,100,129,82,161,258
43,350,122,135,70,144,179
44,256,79,138,88,202,237
45,372,131,111,71,136,179
46,277,105,129,72,207,210
47,331,130,102,77,140,220
48,286,97,139,86,157,235
49,327,112,146,76,148,191
50,282,91,130,94,147,256
51,310,119,130,94,163,184
52,292,102,131,74,161,240
53,347,105,145,62,148,193
54,271,107,133,99,156,234
55,312,110,111,76,143,248
56,287,101,145,80,158,229
57,332,117,126,80,146,199
58,300,84,137,84,189,206
59,302,134,130,86,151,197
60,282,100,121,73,184,240
61,328,128,130,76,150,188
62,284,90,128,74,190,234
63,316,129,118,71,168,198
64,307,105,133,70,167,218
65,284,116,130,83,161,226
66,322,101,132,74,139,232
67,291,105,128,80,180,216
68,322,105,135,74,165,199
69,278,94,140,93,175,220
70,333,118,117,75,151,206
71,276,92,140,90,177,225
72,345,128,119,93,127,188
73,264,93,129,63,217,234
74,343,131,130,61,131,204
75,294,105,121,84,176,220
76,300,125,129,79,170,197
77,314,105,134,79,180,188
78,304,97,117,100,147,235
79,312,107,146,74,163,198
80,271,113,129,93,164,230
81,303,115,129,81,151,221
82,305,102,142,88,160,203
83,307,88,143,89,149,224
84,320,92,130,82,156,220
85,300,102,144,83,165,206
86,306,111,123,93,170,197
87,310,89,144,76,148,233
88,284,100,131,89,159,237
89,339,114,106,87,155,199
90,267,99,135,61,210,228
91,312,126,129,81,155,197
92,313,95,108,75,171,238
93,341,114,124,79,148,194
94,277,94,131,66,198,234
95,351,136,110,72,153,178
96,295,95,132,64,165,249
97,318,113,125,92,163,189
98,284,115,127,70,173,231
99,306,94,144,91,166,199
100,320,108,125,94,146,207
101,278,107,136,68,183,228
102,312,131,129,79,151,198
103,281,100,119,62,215,223
104,345,136,111,79,137,192
105,274,89,130,59,192,256
106,345,141,102,75,151,186
107,293,82,125,68,218,214
108,331,162,109,67,160,171
109,268,110,106,70,187,259
110,337,130,123,73,152,185
111,270,95,138,67,176,254
112,354,134,116,55,167,174
113,289,81,112,88,174,256
114,345,126,141,72,130,186
115,297,106,121,65,198,213
116,301,122,128,78,161,210
117,292,84,134,98,158,234
118,315,125,133,90,152,185
119,274,95,135,78,193,225
120,334,136,119,73,150,188
121,265,96,129,64,190,256
122,314,151,114,72,151,198
123,283,95,131,69,196,226
124,306,128,145,82,142,197
125,299,90,110,89,197,215
126,364,121,115,68,151,181
127,259,100,135,75,193,238
128,327,145,108,73,170,177
129,274,95,126,78,181,246
130,347,136,106,66,151,194
131,303,97,127,48,196,229
132,330,122,104,81,160,203
133,272,77,135,82,201,233
134,334,143,109,75,145,194
135,264,99,130,73,209,225
136,331,138,126,68,158,179
137,286,112,110,69,197,226
138,306,131,112,71,162,218
139,307,99,139,78,174,203
140,322,95,141,81,151,210
141,300,106,130,89,174,201
142,313,85,122,77,165,238
143,322,114,125,72,157,210
144,299,95,143,88,167,208
145,292,129,112,91,156,220
146,299,98,141,66,170,226
147,336,110,114,97,153,190
148,282,79,146,76,196,221
149,308,143,127,67,148,207
150,282,96,124,93,176,229
151,311,128,127,94,139,201
152,290,88,134,69,191,228
153,315,128,118,97,149,193
154,291,87,133,69,189,231
155,346,119,105,86,153,191
156,272,95,149,72,183,229
157,339,129,102,72,157,201
158,275,101,121,88,186,229
159,361,112,122,72,164,169
160,272,88,138,81,190,231
161,342,128,110,87,151,182
162,280,96,133,73,162,256
163,348,132,116,63,163,178
164,263,101,124,72,205,235
165,324,146,123,54,176,177
166,306,96,106,80,178,234
167,302,139,134,70,154,201
168,270,97,126,84,203,220
169,328,126,125,78,147,196
170,313,113,118,71,183,202
171,300,92,131,69,183,225
172,336,112,130,90,136,196
173,271,82,120,82,205,240
174,318,166,146,66,129,175
175,275,98,129,72,195,231
176,323,133,135,69,151,189
177,290,97,110,78,191,234
178,321,138,103,69,159,210
179,277,99,151,65,181,227
180,351,111,112,74,168,184
181,299,105,116,72,187,221
182,345,115,107,75,173,185
183,293,104,127,82,180,214
184,284,129,138,79,166,204
185,311,99,115,73,176,226
186,307,119,111,84,158,221
187,296,94,151,73,163,223
188,337,111,114,98,160,180
189,277,98,143,69,186,227
190,327,109,102,87,176,199
191,301,95,143,62,176,223
192,320,108,114,99,158,201
193,307,97,147,68,174,207
194,264,119,145,103,158,211
195,340,101,127,77,156,199
196,290,89,128,71,190,232
197,331,139,106,80,135,209
198,277,95,133,69,202,224
199,322,135,109,71,160,203
200,314,96,133,71,154,232
201,283,113,128,85,168,223
202,309,110,132,76,165,208
203,311,83,128,96,167,215
204,332,98,130,83,160,197
205,295,95,150,72,168,220
206,303,96,138,103,174,186
207,321,82,140,88,156,213
208,324,105,121,87,154,209
209,276,94,127,76,182,245
210,325,148,117,78,166,166
211,266,93,150,55,181,255
212,302,130,106,95,156,211
213,310,105,125,70,168,222
214,311,105,141,98,149,196
215,278,91,135,93,176,227
216,311,130,131,82,164,182
217,313,95,104,78,179,231
218,335,115,132,64,159,195
219,308,93,115,82,181,221
220,318,114,140,68,163,197
221,278,89,148,84,189,212
222,336,132,140,77,132,183
223,267,96,119,78,205,235
224,317,160,99,66,159,199
225,284,111,118,55,182,250
226,348,123,95,69,152,213
227,289,93,123,64,192,239
228,327,143,112,68,154,196
229,255,99,124,75,217,230
230,349,143,121,59,148,180
231,272,99,128,68,186,247
232,316,150,128,80,142,184
233,282,104,117,68,206,223
234,336,141,101,73,144,205
235,277,85,130,64,196,248
236,335,159,95,68,152,191
237,301,97,123,53,196,230
238,324,120,115,76,172,193
239,301,92,138,80,182,207
240,321,115,131,78,155,200
241,291,99,141,83,160,226
242,296,120,125,100,155,204
243,296,95,139,79,176,215
244,312,112,131,87,163,195
245,299,86,128,86,178,223
246,308,119,124,71,176,202
247,306,111,115,84,158,226
248,296,106,151,77,168,202
249,284,106,119,97,159,235
250,319,102,143,73,156,207
251,317,95,130,87,161,210
252,301,98,136,72,194,199
253,301,136,126,72,159,206
254,293,96,127,65,185,234
255,305,131,125,71,177,191
256,302,96,119,78,171,234
257,298,122,118,74,176,212
258,312,121,118,77,167,205
259,304,95,123,85,172,221
260,308,107,154,63,165,203
261,296,102,110,105,170,217
262,339,106,140,75,139,201
263,272,70,145,85,208,220
264,326,163,114,68,156,173
265,260,100,130,72,183,255
266,335,133,111,83,169,169
267,312,97,122,68,170,231
268,298,129,120,81,152,220
269,298,86,151,78,172,215
270,300,119,132,99,149,201
271,313,104,108,85,182,208
272,323,106,150,69,153,199
273,310,86,117,95,167,225
274,296,111,143,85,164,201
275,305,79,130,75,172,239
276,310,127,125,86,163,189
277,291,89,140,77,180,223
278,307,132,118,76,154,213
279,278,93,129,82,183,235
280,359,129,129,67,127,189
281,294,96,128,64,209,209
282,338,120,96,80,153,213
283,261,91,131,83,215,219
284,352,144,106,59,155,184
285,276,93,119,75,194,243
286,320,135,109,59,167,210
287,313,81,134,78,167,227
288,303,117,129,87,158,206
289,276,97,134,87,161,245
290,312,115,128,86,157,202
291,325,104,141,68,157,205
292,291,82,118,97,168,244
293,294,127,168,70,157,184
294,284,114,124,106,148,224
295,302,104,136,66,169,223
296,295,103,120,106,161,215
297,321,118,152,70,165,174
298,281,92,120,90,170,247
299,314,122,141,69,170,184
300,277,97,130,98,178,220
301,317,111,122,93,153,204
302,273,101,123,70,196,237
303,316,130,114,82,157,201
304,300,95,116,77,192,220
305,325,117,143,60,158,197
306,287,101,118,80,178,236
307,322,131,132,83,127,205
308,280,86,127,84,178,245
309,311,128,126,88,152,195
310,308,86,129,72,189,216
311,311,121,135,76,166,191
312,292,102,111,83,172,240
313,284,128,156,76,148,208
314,296,91,123,101,175,214
315,306,99,141,75,176,203
316,299,114,130,85,150,222
317,304,99,124,78,175,220
318,320,112,110,70,172,216
319,305,89,142,86,183,195
320,308,117,129,73,159,214
321,292,94,140,86,161,227
322,313,117,107,89,158,216
323,280,99,153,71,183,214
324,333,128,114,83,152,190
325,269,85,146,81,177,242
326,319,137,118,78,156,192
327,289,89,128,78,190,226
328,324,130,141,69,143,193
329,290,95,116,87,172,240
330,315,135,119,73,155,203
331,283,81,137,80,193,226
332,317,128,112,75,173,195
333,291,115,130,76,179,209
334,329,121,126,82,155,187
335,304,91,135,81,184,205
336,316,118,111,76,172,207
337,275,88,156,77,169,235
338,329,125,115,102,142,187
339,295,91,126,86,193,209
340,304,123,138,66,179,190
341,307,104,123,84,163,219
342,295,84,150,75,173,223
343,323,138,108,111,145,175
344,279,89,142,72,192,226
345,309,131,122,87,154,197
346,274,101,146,77,170,232
347,336,128,115,86,166,169
348,288,95,115,69,183,250
349,317,127,129,75,166,186
350,310,95,116,70,188,221
351,297,131,119,77,160,216
352,299,101,130,63,171,236
353,312,105,127,99,152,205
354,274,99,135,84,194,214
355,337,120,123,89,147,184
356,284,80,128,82,190,236
357,328,142,124,66,144,196
358,267,108,116,63,215,231
359,313,137,114,82,173,181
360,299,103,140,69,156,233
361,316,109,117,86,171,201
362,301,97,140,70,167,225
363,292,114,125,94,167,208
364,290,107,143,87,162,211
365,306,99,122,88,160,225
366,323,108,107,78,183,201
367,281,100,135,67,196,221
368,354,120,132,80,137,177
369,282,105,120,80,201,212
370,318,128,119,76,152,207
371,254,109,145,72,185,235
372,310,138,101,93,159,199
373,262,102,129,64,194,249
374,326,138,120,81,144,191
375,317,86,128,64,191,214
376,318,133,112,79,165,193
377,271,89,122,63,207,248
378,332,145,107,70,159,187
379,293,103,129,57,189,229
380,295,140,111,74,160,220
381,283,107,137,79,191,203
382,298,135,129,58,168,212
383,318,106,124,76,160,216
384,283,112,137,89,170,209
385,342,127,116,74,155,186
386,278,91,104,74,208,245
387,323,143,96,76,171,191
388,257,115,137,51,202,238
389,335,131,101,82,149,202
390,296,90,127,68,190,229
391,329,137,110,81,154,189
392,308,89,112,75,186,230
393,326,136,132,65,149,192
394,289,87,134,82,178,230
395,318,129,117,78,167,191
396,286,109,125,80,179,221
397,319,115,128,64,162,212
398,298,92,125,92,166,227
399,330,110,123,79,164,194
400,289,97,116,84,173,241
401,300,138,116,78,163,205
402,286,95,138,71,180,230
403,322,118,131,86,154,189
404,275,91,139,78,193,224
405,318,130,114,80,145,213
406,309,101,124,75,193,198
407,298,134,121,74,180,193
408,294,99,133,74,165,235
409,314,123,113,91,152,207
410,281,91,133,88,189,218
411,324,128,120,68,163,197
412,303,96,133,72,183,213
413,328,107,122,76,162,205
414,281,90,141,83,199,206
415,308,121,123,91,166,191
416,266,112,123,74,182,243
417,318,147,129,62,158,186
418,266,103,118,77,180,256
419,337,117,123,72,192,159
420,309,88,116,70,177,240
421,321,116,146,62,143,212
422,262,82,134,86,223,213
423,333,153,108,62,167,177
424,285,108,113,66,183,245
425,326,147,108,70,155,194
426,276,96,139,60,194,235
427,325,116,124,83,167,185
428,297,106,127,85,178,207
429,298,127,122,86,173,194
430,311,88,138,76,157,230
431,298,104,117,103,171,207
432,346,98,137,73,166,180
433,268,82,147,81,193,229
434,335,135,131,80,149,170
435,262,106,131,75,188,238
436,317,145,118,85,159,176
437,275,97,119,70,194,245
438,338,138,129,65,137,193
439,274,92,93,79,196,266
440,333,158,116,61,152,180
441,294,110,110,74,170,242
442,315,106,143,81,154,201
443,283,101,120,79,183,234
444,319,130,117,77,148,209
445,275,92,144,75,204,210
446,332,130,108,84,156,190
447,274,95,123,74,199,235
448,348,148,106,64,135,199
449,275,109,118,57,190,251
450,348,135,109,64,144,200
451,269,95,130,78,200,228
452,323,154,105,63,149,206
453,268,107,124,73,196,232
454,309,139,114,75,153,210
455,268,100,136,76,200,220
456,330,132,112,75,148,203
457,279,98,129,69,198,227
458,316,139,111,72,166,196
459,283,100,119,69,205,224
460,336,153,117,61,151,182
461,277,100,110,74,184,255
462,334,129,113,75,158,191
463,271,92,123,57,188,269
464,311,140,107,92,164,186
465,274,93,132,72,189,240
466,331,143,113,77,143,193
467,274,99,120,57,229,221
468,344,160,94,59,164,179
469,292,84,124,75,189,236
470,309,148,125,75,153,190
471,295,108,124,64,176,233
472,313,135,112,65,168,207
473,316,102,118,73,173,218
474,289,111,135,84,180,201
475,321,123,122,88,140,206
476,265,81,145,75,201,233
477,323,137,109,63,175,193
478,274,117,141,66,183,219
479,316,124,100,93,173,194
480,286,98,156,74,162,224
481,319,119,107,101,148,206
482,281,87,147,76,191,218
483,308,168,114,79,134,197
484,299,80,121,67,197,236
485,325,145,132,54,154,190
486,286,105,106,69,204,230
487,317,135,140,68,158,182
488,271,106,119,86,195,223
489,310,120,118,81,163,208
490,296,110,128,82,180,204
491,297,123,115,71,165,229
492,318,107,123,72,172,208
493,304,114,127,70,168,217
494,285,104,131,88,158,234
495,334,116,126,71,166,187
496,277,89,135,90,184,225
497,342,138,104,57,159,200
498,284,89,114,77,204,232
499,336,144,118,78,162,162
