,Route0,Route1,Route2,Route3,Route4,Route5
0,111,65,84,82,575,83
1,451,364,46,38,39,62
2,256,86,47,25,102,484
3,656,107,56,32,58,91
4,126,55,76,35,102,606
5,641,151,53,31,53,71
6,512,148,67,30,98,145
7,446,160,100,27,113,154
8,248,96,104,48,127,377
9,494,192,85,43,79,107
10,149,79,111,33,114,514
11,526,246,57,30,55,86
12,417,146,132,23,124,158
13,273,109,156,46,126,290
14,404,114,123,77,101,181
15,233,91,172,57,137,310
16,486,158,76,88,84,108
17,157,69,178,56,159,381
18,523,184,71,58,68,96
19,231,79,160,44,160,326
20,455,151,100,83,79,132
21,207,90,158,59,178,308
22,437,159,100,67,83,154
23,220,92,156,66,179,287
24,407,153,107,86,107,140
25,240,81,154,60,187,278
26,417,144,91,93,84,171
27,232,72,141,59,200,296
28,410,159,102,86,91,152
29,248,85,132,58,204,273
30,386,164,112,77,99,162
31,220,95,131,68,215,271
32,421,151,85,67,108,168
33,229,75,139,65,204,288
34,391,159,100,70,111,169
35,255,93,131,72,194,255
36,375,153,120,90,110,152
37,255,93,126,72,192,262
38,374,154,105,67,123,177
39,238,85,130,80,211,256
40,364,149,122,73,107,185
41,241,108,121,62,206,262
42,367,167,100,93,111,162
43,231,82,128,72,227,260
44,393,151,100,60,117,179
45,265,86,145,66,188,250
46,340,154,107,75,111,213
47,255,99,129,79,197,241
48,343,154,108,71,118,206
49,261,96,139,64,206,234
50,344,159,117,80,127,173
51,239,87,131,70,210,263
52,362,158,110,74,109,187
53,250,101,116,57,219,257
54,344,175,96,71,131,183
55,271,92,124,63,202,248
56,374,127,84,73,143,199
57,272,87,137,47,218,239
58,371,156,107,76,126,164
59,280,93,101,62,220,244
60,365,145,107,59,113,211
61,282,90,123,68,199,238
62,320,131,127,70,138,214
63,291,87,113,77,175,257
64,349,138,107,82,141,183
65,253,90,125,68,213,251
66,346,155,117,68,122,192
67,272,90,129,68,202,239
68,365,133,107,68,124,203
69,286,92,137,59,206,220
70,360,122,89,89,149,191
71,254,88,153,54,191,260
72,340,124,122,88,127,199
73,279,99,139,66,187,230
74,333,130,107,98,124,208
75,286,75,124,63,216,236
76,367,140,113,75,150,155
77,259,95,126,62,202,256
78,372,161,103,67,106,191
79,256,82,115,61,218,268
80,337,154,105,77,122,205
81,276,93,112,52,222,245
82,371,159,101,64,136,169
83,266,80,139,63,227,225
84,370,145,105,76,130,174
85,273,89,118,60,197,263
86,368,140,98,67,151,176
87,292,79,135,66,184,244
88,339,156,78,77,151,199
89,277,98,147,66,186,226
90,334,129,128,89,138,182
91,256,89,110,85,206,254
92,348,154,111,71,142,174
93,265,83,131,65,204,252
94,355,147,89,69,142,198
95,285,85,130,61,203,236
96,347,158,100,63,143,189
97,275,93,127,72,198,235
98,326,163,116,65,143,187
99,273,98,124,72,215,218
