,Route0,Route1,Route2,Route3,Route4,Route5
0,75,61,90,75,609,90
1,421,400,43,37,48,51
2,582,101,25,27,72,193
3,81,78,58,48,82,653
4,656,152,37,34,41,80
5,577,86,60,29,80,168
6,554,84,79,38,80,165
7,421,99,87,46,98,249
8,302,95,79,35,98,391
9,509,143,83,41,71,153
10,172,74,80,45,102,527
11,525,238,62,41,60,74
12,423,134,99,28,103,213
13,282,108,122,43,114,331
14,442,137,133,41,89,158
15,187,86,159,49,113,406
16,522,180,88,51,73,86
17,195,90,161,41,91,422
18,496,177,91,65,59,112
19,201,84,200,45,112,358
20,472,153,96,79,56,144
21,196,90,194,52,138,330
22,450,148,93,92,68,149
23,235,82,156,63,135,329
24,386,176,121,79,91,147
25,209,88,164,58,160,321
26,424,155,119,76,85,141
27,221,85,144,70,189,291
28,397,163,115,72,93,160
29,233,92,132,61,199,283
30,404,170,109,77,90,150
31,211,81,159,56,224,269
32,402,166,87,76,104,165
33,242,89,134,62,187,286
34,374,162,94,78,106,186
35,242,110,139,66,198,245
36,383,139,102,76,131,169
37,251,87,119,75,202,266
38,358,166,113,58,126,179
39,221,105,145,74,184,271
40,364,141,109,65,131,190
41,276,93,107,72,205,247
42,342,150,120,58,135,195
43,264,96,134,70,175,261
44,355,121,119,73,142,190
45,277,94,142,85,192,210
46,345,123,134,63,152,183
47,278,97,141,75,186,223
48,322,140,117,84,148,189
49,260,104,130,74,205,227
50,356,137,105,80,139,183
51,255,89,138,67,184,267
52,354,149,117,68,127,185
53,265,86,126,71,201,251
54,374,142,102,67,132,183
55,267,88,115,54,234,242
56,338,146,96,77,152,191
57,261,103,143,57,179,257
58,357,141,115,89,129,169
59,270,85,124,56,201,264
60,318,150,114,84,154,180
61,281,97,138,70,177,237
62,323,141,114,98,145,179
63,269,97,125,69,212,228
64,359,137,116,69,146,173
65,288,93,125,71,199,224
66,311,143,109,82,143,212
67,270,98,126,81,195,230
68,327,124,138,67,152,192
69,280,93,127,74,168,258
70,333,147,106,76,168,170
71,266,99,124,61,187,263
72,344,143,92,71,152,198
73,264,83,138,67,205,243
74,342,139,113,83,136,187
75,264,80,134,74,208,240
76,328,160,112,63,152,185
77,280,118,124,61,176,241
78,367,127,106,68,133,199
79,255,77,134,72,213,249
80,348,138,118,96,121,179
81,250,96,133,68,223,230
82,365,130,109,73,152,171
83,303,95,126,69,179,228
84,318,114,105,85,164,214
85,303,99,134,90,159,215
86,298,116,131,77,160,218
87,296,112,134,93,162,203
88,308,113,116,85,171,207
89,286,108,125,78,162,241
90,288,125,146,75,163,203
91,318,96,135,94,157,200
92,312,91,147,81,167,202
93,304,91,111,90,188,216
94,311,130,140,69,146,204
95,276,109,131,92,178,214
96,321,123,128,74,154,200
97,263,104,122,73,186,252
98,337,142,100,76,148,197
99,261,99,115,76,206,243
