,Route0,Route1,Route2,Route3,Route4,Route5
0,150,132,191,139,214,174
1,205,180,157,142,156,160
2,194,159,168,141,155,183
3,207,139,180,133,146,195
4,197,160,158,128,155,202
5,205,146,165,125,155,204
6,204,156,149,156,145,190
7,196,154,181,138,143,188
8,235,151,167,134,136,177
9,215,139,163,130,147,206
10,208,169,156,138,155,174
11,218,133,175,142,131,201
12,209,158,157,127,167,182
13,215,124,182,136,129,214
14,226,150,158,132,148,186
15,209,123,181,140,146,201
16,228,136,164,135,133,204
17,220,142,159,138,147,194
18,218,137,174,132,142,197
19,230,143,151,135,147,194
20,249,129,172,122,132,196
21,230,130,152,125,153,210
22,250,131,152,133,142,192
23,212,146,169,115,157,201
24,223,150,136,147,164,180
25,223,144,168,127,137,201
26,221,117,196,144,147,175
27,228,146,154,121,140,211
28,224,143,169,121,154,189
29,218,141,165,139,136,201
30,225,117,174,146,142,196
31,255,132,147,134,147,185
32,212,136,177,136,134,205
33,243,135,154,143,127,198
34,222,122,177,127,151,201
35,233,134,158,136,158,181
36,231,145,153,139,129,203
37,227,112,174,135,144,208
38,232,136,167,113,142,210
39,249,121,167,130,136,197
40,223,133,174,141,140,189
41,214,140,166,137,140,203
42,228,140,168,129,138,197
43,220,150,162,122,129,217
44,211,140,147,119,164,219
45,228,140,166,127,148,191
46,236,117,164,122,157,204
47,231,154,142,151,137,185
48,234,134,169,131,132,200
49,226,134,169,126,144,201
50,227,118,161,132,177,185
51,257,140,152,130,141,180
52,218,122,166,129,159,206
53,241,151,145,132,137,194
54,198,135,192,124,131,220
55,245,151,129,157,146,172
56,221,98,191,132,147,211
57,231,140,160,140,133,196
58,229,135,150,121,171,194
59,222,141,172,130,158,177
60,241,127,144,131,145,212
61,218,143,200,104,129,206
62,216,130,167,155,141,191
63,222,130,164,125,156,203
64,233,128,174,129,133,203
65,236,131,163,130,150,190
66,230,145,153,146,141,185
67,236,133,174,118,153,186
68,217,126,165,139,167,186
69,245,127,168,129,130,201
70,217,127,176,144,148,188
71,213,150,150,143,134,210
72,225,130,172,121,160,192
73,246,122,175,128,131,198
74,224,133,158,131,147,207
75,227,146,165,122,147,193
76,229,141,150,114,148,218
77,219,141,163,115,154,208
78,250,141,127,138,142,202
79,214,134,184,120,148,200
80,208,131,191,153,129,188
81,233,135,166,157,119,190
82,213,130,175,128,159,195
83,241,149,162,131,128,189
84,198,118,175,123,161,225
85,237,164,142,131,150,176
86,226,158,148,124,162,182
87,237,141,170,102,152,198
88,247,141,151,125,147,189
89,224,130,154,124,163,205
90,233,158,174,114,140,181
91,221,131,165,132,156,195
92,234,124,144,132,157,209
93,238,147,161,110,141,203
94,229,125,140,132,180,194
95,250,145,148,135,140,182
96,208,127,195,118,166,186
97,220,158,148,142,135,197
98,208,118,198,122,151,203
99,222,170,144,146,136,182
100,225,129,165,128,163,190
101,239,151,150,133,140,187
102,231,145,160,122,139,203
103,221,144,156,137,148,194
104,235,136,188,123,126,192
105,221,137,152,138,143,209
106,221,135,172,142,132,198
107,240,115,173,131,151,190
108,218,149,158,142,133,200
109,237,143,155,116,153,196
110,243,133,159,116,156,193
111,237,135,170,125,160,173
112,229,134,161,119,137,220
113,231,137,170,111,154,197
114,257,133,146,135,120,209
115,199,125,162,140,161,213
116,237,154,165,126,129,189
117,213,149,136,117,160,225
118,245,146,172,118,143,176
119,211,134,158,127,158,212
120,242,151,164,126,134,183
121,220,128,164,102,176,210
122,231,162,145,137,132,193
123,206,121,161,133,167,212
124,230,149,170,135,136,180
125,216,135,141,130,159,219
126,237,143,168,123,147,182
127,228,135,168,128,162,179
128,248,132,154,128,139,199
129,237,129,157,124,164,189
130,228,140,161,133,139,199
131,246,122,155,114,152,211
132,236,142,145,115,162,200
133,203,150,159,140,153,195
134,223,141,158,116,153,209
135,249,127,166,129,133,196
136,236,126,170,128,161,179
137,232,126,171,125,133,213
138,224,144,160,144,140,188
139,197,128,165,130,155,225
140,226,160,163,132,136,183
141,216,125,160,125,157,217
142,233,141,151,123,143,209
143,235,154,133,133,152,193
144,214,147,185,125,144,185
145,234,141,148,147,141,189
146,216,139,186,127,154,178
147,221,132,149,139,159,200
148,228,134,165,125,139,209
149,245,148,166,125,134,182
150,223,131,164,125,180,177
151,226,146,154,140,137,197
152,216,133,163,126,146,216
153,227,158,150,113,163,189
154,216,126,156,138,156,208
155,225,145,178,130,133,189
156,250,109,166,121,139,215
157,236,133,147,151,142,191
158,227,131,159,137,151,195
159,226,142,173,117,127,215
160,220,139,163,147,155,176
161,228,120,178,134,159,181
162,234,156,141,136,144,189
163,225,133,167,121,165,189
164,237,136,145,134,139,209
165,215,123,179,129,148,206
166,255,139,147,142,131,186
167,206,125,193,133,135,208
168,234,139,172,140,141,174
169,238,139,156,136,145,186
170,227,116,169,122,150,216
171,250,137,147,124,149,193
172,231,129,181,120,153,186
173,262,136,143,128,129,202
174,226,121,170,120,161,202
175,238,152,146,138,132,194
176,225,147,150,122,166,190
177,221,146,170,121,153,189
178,235,123,179,109,153,201
179,232,153,143,132,151,189
180,229,141,175,114,139,202
181,226,144,156,132,130,212
182,238,125,169,124,156,188
183,245,133,136,146,164,176
184,253,127,195,98,139,188
185,212,123,155,156,150,204
186,228,144,175,141,141,171
187,204,118,169,135,156,218
188,246,159,161,115,133,186
189,213,147,146,106,160,228
190,234,148,149,146,127,196
191,221,133,163,131,161,191
192,254,147,159,111,153,176
193,224,134,148,131,168,195
194,240,148,174,107,144,187
195,239,136,156,124,153,192
196,231,129,163,121,161,195
197,238,130,172,147,128,185
198,224,131,153,133,150,209
199,236,127,170,134,142,191
200,235,132,167,116,148,202
201,246,151,145,120,137,201
202,215,116,181,123,165,200
