,Route0,Route1,Route2,Route3,Route4,Route5
0,38,16,65,43,695,143
1,419,373,27,19,99,63
2,143,95,34,20,570,138
3,461,400,14,11,31,83
4,132,94,28,24,534,188
5,470,391,11,14,17,97
6,135,95,20,18,529,203
7,455,406,11,10,14,104
8,121,98,25,10,541,205
9,482,379,9,4,20,106
10,138,90,23,5,538,206
11,449,411,13,4,16,107
12,141,97,17,11,537,197
13,519,360,8,9,18,86
14,135,74,20,9,534,228
15,470,392,9,7,14,108
16,156,60,16,5,525,238
17,453,400,7,3,12,125
18,142,71,16,4,540,227
19,482,372,10,2,16,118
20,144,91,14,3,521,227
21,498,381,9,2,5,105
22,135,86,22,3,525,229
23,509,351,13,2,10,115
24,156,63,22,7,526,226
25,474,380,12,3,11,120
26,148,79,13,5,537,218
27,488,368,10,2,17,115
28,153,74,24,5,526,218
29,502,379,11,1,13,94
30,160,67,18,3,529,223
31,492,383,8,1,18,98
32,147,62,19,3,522,247
33,461,408,9,3,9,110
34,142,79,17,5,531,226
35,498,371,7,2,15,107
36,159,73,15,4,527,222
37,494,376,9,1,13,107
38,165,62,15,3,531,224
39,476,370,11,2,16,125
40,164,65,14,3,532,222
41,489,379,6,0,11,115
42,144,82,18,3,531,222
43,491,367,11,3,16,112
44,155,82,15,3,529,216
45,469,399,7,1,14,110
46,155,81,17,5,532,210
47,500,371,4,3,12,110
48,150,71,12,3,540,224
49,478,380,7,1,20,114
50,136,71,17,2,527,247
51,470,376,10,0,19,125
52,151,73,21,0,529,226
53,482,373,14,0,13,118
54,141,73,19,2,521,244
55,504,354,11,0,10,121
56,135,74,19,2,538,232
57,505,361,6,0,13,115
58,161,61,14,5,521,238
59,491,384,8,2,10,105
60,144,73,12,4,525,242
61,495,372,8,3,12,110
62,150,69,20,5,523,233
63,498,367,10,2,11,112
64,142,89,17,3,520,229
65,501,366,10,1,12,110
66,149,70,13,2,522,244
67,505,358,6,1,15,115
68,174,60,16,0,521,229
69,475,390,10,0,11,114
70,144,75,12,0,526,243
71,480,380,8,0,14,118
72,149,70,14,2,522,243
73,464,388,6,0,14,128
74,159,81,18,0,526,216
75,506,379,7,0,8,100
76,164,74,14,3,522,223
77,467,399,8,2,8,116
78,158,74,14,1,534,219
79,465,394,5,1,17,118
80,160,74,9,3,527,227
81,501,374,2,1,12,110
82,150,81,15,3,527,224
83,490,387,6,1,12,104
84,160,69,22,4,525,220
85,480,392,12,2,11,103
86,153,75,14,5,521,232
87,501,374,8,3,9,105
88,132,70,16,3,522,257
89,475,367,10,3,10,135
90,158,70,21,2,524,225
91,483,377,13,0,14,113
92,146,72,16,2,529,235
93,503,357,9,1,12,118
94,169,68,20,0,527,216
95,494,396,6,0,18,86
96,141,90,15,1,520,233
97,497,383,5,0,6,109
98,159,78,20,0,522,221
99,477,388,9,0,11,115
100,159,79,13,1,532,216
101,485,389,6,0,9,111
102,143,75,11,2,537,232
103,502,346,5,1,19,127
104,151,67,18,1,527,236
105,494,370,8,0,15,113
106,156,71,17,2,532,222
107,493,370,11,1,21,104
108,162,68,20,1,521,228
109,474,391,8,1,13,113
110,147,69,20,2,527,235
111,479,378,13,1,18,111
112,125,75,16,3,535,246
113,507,340,9,2,10,132
114,170,61,26,2,520,221
115,502,353,18,2,8,117
116,148,71,17,0,533,231
117,459,387,13,0,14,127
118,139,68,22,2,527,242
119,487,349,9,1,11,143
120,158,63,22,3,520,234
121,484,371,9,1,15,120
122,151,69,15,1,532,232
123,486,371,10,1,17,115
124,152,63,11,2,539,233
125,487,373,7,1,21,111
126,157,74,19,3,519,228
127,513,364,10,1,11,101
128,163,64,12,1,532,228
129,479,370,6,0,17,128
130,163,66,22,0,523,226
131,467,390,12,0,14,117
132,155,74,13,1,537,220
133,493,388,6,1,17,95
134,145,70,9,3,529,244
135,491,372,5,1,12,119
136,149,84,17,2,531,217
137,495,366,11,1,15,112
138,152,68,19,1,533,227
139,472,390,9,0,10,119
140,149,67,16,2,526,240
141,464,390,4,0,14,128
142,168,72,12,1,528,219
143,497,380,6,1,14,102
144,150,74,13,1,532,230
145,483,367,7,0,17,126
146,160,68,19,0,527,226
147,493,371,13,0,14,109
148,138,79,18,2,522,241
149,516,357,12,0,9,106
150,148,77,20,1,520,234
151,494,383,3,1,8,111
152,155,74,12,2,529,228
153,472,384,9,1,17,117
154,156,68,16,0,534,226
155,500,369,10,0,10,111
156,157,72,20,3,527,221
157,485,368,15,2,15,115
158,141,65,23,3,519,249
159,478,377,10,2,12,121
160,159,71,17,3,523,227
161,492,378,8,2,10,110
162,164,78,17,1,523,217
163,488,371,10,1,15,115
164,141,64,22,2,533,238
165,493,362,12,1,11,121
166,157,67,20,1,524,231
167,488,380,10,0,8,114
168,154,68,17,1,529,231
169,463,392,13,1,17,114
170,133,58,24,0,526,259
171,467,381,14,0,9,129
172,176,78,21,0,523,202
173,491,387,12,0,10,100
174,139,74,14,3,522,248
175,466,376,7,4,12,135
176,146,79,13,4,533,225
177,500,366,6,2,13,113
178,160,69,19,2,523,227
179,506,370,8,0,11,105
180,159,64,17,3,522,235
181,452,404,8,1,10,125
182,161,64,16,1,525,233
183,493,377,6,1,12,111
184,146,64,10,3,526,251
185,475,371,5,2,11,136
186,167,69,22,0,524,218
187,454,419,10,0,13,104
188,150,67,17,1,528,237
189,475,373,7,0,17,128
190,164,68,15,0,528,225
191,507,357,10,0,16,110
