,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,174,49,826,125,49,721,73,105,773,122,105,878
1,834,426,166,408,426,110,376,56,142,802,56,198
2,706,597,294,109,597,128,96,166,141,693,166,307
3,743,588,257,155,588,131,151,126,135,739,126,261
4,681,515,319,166,515,134,157,185,143,672,185,328
5,236,99,764,137,99,142,127,622,152,226,622,774
6,832,543,168,289,543,81,283,87,87,826,87,174
7,717,519,283,198,519,124,188,159,134,707,159,293
8,706,475,294,231,475,141,221,153,151,696,153,304
9,444,243,556,201,243,153,174,403,180,417,403,583
10,783,481,217,302,481,108,267,109,143,748,109,252
11,274,136,726,138,136,134,127,592,145,263,592,737
12,840,558,160,282,558,66,280,94,68,838,94,162
13,680,463,320,217,463,122,208,198,131,671,198,329
14,547,352,453,195,352,135,161,318,169,513,318,487
15,607,360,393,247,360,128,186,265,189,546,265,454
16,501,301,499,200,301,164,181,335,183,482,335,518
17,644,382,356,262,382,145,219,211,188,601,211,399
18,457,256,543,201,256,157,164,386,194,420,386,580
19,755,455,245,300,455,121,247,124,174,702,124,298
20,364,203,636,161,203,132,121,504,172,324,504,676
21,845,564,155,281,564,70,254,85,97,818,85,182
22,440,249,560,191,249,126,133,434,184,382,434,618
23,773,464,227,309,464,81,240,146,150,704,146,296
24,425,222,575,203,222,136,121,439,218,343,439,657
25,775,481,225,294,481,92,236,133,150,717,133,283
26,472,230,528,242,230,126,131,402,237,361,402,639
27,725,411,275,314,411,111,244,164,181,655,164,345
28,451,214,549,237,214,182,152,367,267,366,367,634
29,706,412,294,294,412,132,233,162,193,645,162,355
30,504,246,496,258,246,181,125,315,314,371,315,629
31,675,399,325,276,399,162,247,163,191,646,163,354
32,471,241,529,230,241,214,154,315,290,395,315,605
33,659,371,341,288,371,168,226,173,230,597,173,403
34,525,241,475,284,241,201,132,274,353,373,274,627
35,622,357,378,265,357,188,241,190,212,598,190,402
36,484,260,516,224,260,232,147,284,309,407,284,593
37,647,360,353,287,360,175,233,178,229,593,178,407
38,501,266,499,235,266,241,167,258,309,433,258,567
39,610,328,390,282,328,197,221,193,258,549,193,451
40,477,248,523,229,248,244,144,279,329,392,279,608
41,632,359,368,273,359,196,230,172,239,589,172,411
42,456,238,544,218,238,292,164,252,346,402,252,598
43,644,355,356,289,355,169,232,187,226,587,187,413
44,465,232,535,233,232,263,157,272,339,389,272,611
45,632,374,368,258,374,181,189,187,250,563,187,437
46,494,296,506,198,296,235,148,271,285,444,271,556
47,599,325,401,274,325,192,222,209,244,547,209,453
48,482,257,518,225,257,282,155,236,352,412,236,588
49,665,396,335,269,396,185,206,150,248,602,150,398
50,485,232,515,253,232,251,141,264,363,373,264,627
51,627,365,373,262,365,195,229,178,228,594,178,406
52,450,254,550,196,254,279,151,271,324,405,271,595
53,643,391,357,252,391,181,197,176,236,588,176,412
54,486,261,514,225,261,243,147,271,321,408,271,592
55,617,357,383,260,357,210,218,173,252,575,173,425
56,471,289,529,182,289,262,152,267,292,441,267,559
57,623,356,377,267,356,181,210,196,238,566,196,434
58,461,248,539,213,248,287,148,252,352,396,252,604
59,629,385,371,244,385,198,217,173,225,602,173,398
60,456,247,544,209,247,277,144,267,342,391,267,609
61,667,398,333,269,398,186,220,147,235,618,147,382
62,463,250,537,213,250,269,152,268,330,402,268,598
63,631,359,369,272,359,197,216,172,253,575,172,425
64,467,235,533,232,235,275,156,258,351,391,258,609
65,642,395,358,247,395,182,215,176,214,610,176,390
66,469,250,531,219,250,266,140,265,345,390,265,610
67,643,363,357,280,363,186,215,171,251,578,171,422
68,451,239,549,212,239,290,163,259,339,402,259,598
69,657,383,343,274,383,177,232,166,219,615,166,385
70,452,257,548,195,257,272,131,276,336,388,276,612
71,630,366,370,264,366,193,189,177,268,555,177,445
72,478,268,522,210,268,272,171,250,311,439,250,561
73,627,354,373,273,354,203,216,170,260,570,170,430
74,482,248,518,234,248,281,154,237,361,402,237,598
75,648,403,352,245,403,189,191,163,243,594,163,406
76,460,265,540,195,265,302,164,238,333,429,238,571
77,627,353,373,274,353,200,214,173,260,567,173,433
78,431,234,569,197,234,310,167,259,340,401,259,599
79,633,382,367,251,382,197,188,170,260,570,170,430
80,476,269,524,207,269,276,157,248,326,426,248,574
81,621,369,379,252,369,200,192,179,260,561,179,439
82,479,268,521,211,268,281,157,240,335,425,240,575
83,606,320,394,286,320,220,225,174,281,545,174,455
84,488,257,512,231,257,264,171,248,324,428,248,572
85,609,350,391,259,350,214,212,177,261,562,177,438
86,522,278,478,244,278,275,185,203,334,463,203,537
87,560,317,440,243,317,233,203,207,273,520,207,480
88,505,291,495,214,291,271,148,224,337,439,224,561
89,586,339,414,247,339,230,210,184,267,549,184,451
90,483,247,517,236,247,267,178,250,325,425,250,575
91,609,371,391,238,371,223,189,168,272,560,168,440
92,474,264,526,210,264,269,141,257,338,405,257,595
93,622,350,378,272,350,211,222,167,261,572,167,428
94,456,242,544,214,242,281,165,263,330,407,263,593
95,592,354,408,238,354,236,205,172,269,559,172,441
96,476,241,524,235,241,279,160,245,354,401,245,599
97,624,355,376,269,355,209,230,167,248,585,167,415
98,463,256,537,207,256,275,145,262,337,401,262,599
99,583,348,417,235,348,232,199,185,268,547,185,453
