,Route0,Route1,Route2,Route3,Route4,Route5
0,55,40,99,44,651,111
1,354,326,81,30,117,92
2,591,65,67,35,124,118
3,559,72,73,47,132,117
4,527,95,76,42,115,145
5,307,120,75,40,132,326
6,459,159,82,43,118,139
7,147,75,79,45,123,531
8,480,231,61,40,91,97
9,480,194,56,30,115,125
10,349,150,63,31,131,276
11,320,139,82,35,131,293
12,365,144,87,44,123,237
13,307,120,95,52,114,312
14,366,141,104,50,109,230
15,292,106,98,47,122,335
16,415,147,93,50,109,186
17,251,104,79,55,121,390
18,453,169,81,46,95,156
19,252,125,73,38,126,386
20,423,178,81,35,110,173
21,254,119,79,39,117,392
22,415,174,93,40,99,179
23,279,115,88,38,108,372
24,375,149,89,40,99,248
25,307,125,95,42,105,326
26,367,118,95,43,126,251
27,317,111,91,47,140,294
28,308,129,99,56,136,272
29,345,124,105,50,131,245
30,321,133,103,56,135,252
31,303,138,111,67,135,246
32,306,127,127,68,121,251
33,319,110,113,68,121,269
34,320,117,120,75,119,249
35,325,117,112,77,139,230
36,325,89,111,73,151,251
37,348,109,127,66,136,214
38,341,92,116,81,131,239
39,327,105,136,69,143,220
40,286,106,126,70,145,267
41,343,95,125,75,129,233
42,319,109,134,73,132,233
43,329,105,128,66,142,230
44,327,99,111,74,141,248
45,309,115,140,73,146,217
46,337,108,127,74,141,213
47,287,101,126,87,161,238
48,298,135,126,83,135,223
49,308,130,131,74,129,228
50,309,123,146,65,140,217
51,281,101,123,74,145,276
52,325,135,124,71,120,225
53,300,114,138,74,134,240
54,300,115,129,85,156,215
55,300,98,139,78,145,240
56,315,104,140,82,142,217
57,320,112,144,72,143,209
58,277,109,148,73,160,233
59,316,112,111,87,143,231
60,326,110,118,83,135,228
61,269,109,142,85,175,220
62,309,122,137,75,149,208
63,293,111,123,91,152,230
64,321,110,126,94,132,217
65,277,112,166,86,130,229
66,311,112,144,97,122,214
67,293,96,124,87,146,254
68,298,112,140,87,139,224
69,319,97,134,83,159,208
70,320,102,123,89,160,206
71,309,96,146,84,145,220
72,278,90,145,94,152,241
73,332,108,130,96,127,207
74,291,95,133,82,181,218
75,308,115,132,86,144,215
76,278,96,149,91,171,215
77,328,120,126,84,141,201
78,325,110,112,73,169,211
79,319,114,134,64,159,210
80,314,102,121,71,160,232
81,301,101,111,86,164,237
82,313,108,136,71,170,202
83,301,111,108,90,169,221
84,322,110,155,71,151,191
85,302,102,141,76,165,214
86,288,96,138,92,155,231
87,332,95,123,89,158,203
88,274,114,140,86,155,231
89,326,114,114,76,142,228
90,290,105,126,91,153,235
91,321,111,132,72,136,228
92,292,96,137,79,164,232
93,313,118,141,68,140,220
94,285,101,139,93,158,224
95,293,97,141,89,149,231
96,303,95,122,91,167,222
97,308,114,139,97,138,204
98,298,102,143,76,152,229
99,323,103,133,89,143,209
