,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,90,16,910,74,16,793,22,117,845,38,117,962
1,910,437,90,473,437,67,464,23,76,901,23,99
2,653,598,347,55,598,73,45,274,83,643,274,357
3,862,665,138,197,665,60,195,78,62,860,78,140
4,678,581,322,97,581,81,98,241,80,679,241,321
5,784,623,216,161,623,78,154,138,85,777,138,223
6,181,83,819,98,83,106,107,713,97,190,713,810
7,920,698,80,222,698,27,225,53,24,923,53,77
8,633,429,367,204,429,85,190,282,99,619,282,381
9,819,507,181,312,507,72,280,109,104,787,109,213
10,519,365,481,154,365,81,132,400,103,497,400,503
11,779,486,221,293,486,84,254,137,123,740,137,260
12,232,126,768,106,126,101,107,667,100,233,667,767
13,926,638,74,288,638,20,280,54,28,918,54,82
14,642,445,358,197,445,112,197,246,112,642,246,358
15,736,421,264,315,421,85,273,179,127,694,179,306
16,317,197,683,120,197,107,112,576,115,309,576,691
17,910,560,90,350,560,37,301,53,86,861,53,139
18,433,301,567,132,301,101,115,466,118,416,466,584
19,863,550,137,313,550,63,248,74,128,798,74,202
20,288,194,712,94,194,112,94,600,112,288,600,712
21,919,641,81,278,641,26,239,55,65,880,55,120
22,508,349,492,159,349,106,146,386,119,495,386,505
23,778,465,222,313,465,79,241,143,151,706,143,294
24,331,185,669,146,185,108,107,561,147,292,561,708
25,902,561,98,341,561,36,283,62,94,844,62,156
26,492,256,508,236,256,111,113,397,234,369,397,631
27,816,504,184,312,504,96,242,88,166,746,88,254
28,418,175,582,243,175,128,96,454,275,271,454,729
29,849,571,151,278,571,74,246,77,106,817,77,183
30,491,213,509,278,213,118,93,391,303,306,391,694
31,753,469,247,284,469,138,291,109,131,760,109,240
32,429,168,571,261,168,150,113,421,298,281,421,719
33,807,507,193,300,507,92,255,101,137,762,101,238
34,473,197,527,276,197,160,114,367,322,311,367,689
35,757,453,243,304,453,134,273,109,165,726,109,274
36,466,208,534,258,208,177,99,357,336,307,357,693
37,756,471,244,285,471,144,267,100,162,738,100,262
38,439,194,561,245,194,195,117,366,323,311,366,689
39,755,479,245,276,479,126,248,119,154,727,119,273
40,429,207,571,222,207,228,104,343,346,311,343,689
41,774,469,226,305,469,113,237,113,181,706,113,294
42,414,225,586,189,225,269,116,317,342,341,317,659
43,787,473,213,314,473,121,252,92,183,725,92,275
44,395,185,605,210,185,262,123,343,349,308,343,692
45,822,511,178,311,511,96,231,82,176,742,82,258
46,356,168,644,188,168,310,100,334,398,268,334,732
47,814,510,186,304,510,98,245,88,157,755,88,245
48,388,206,612,182,206,267,115,345,334,321,345,679
49,798,476,202,322,476,104,247,98,179,723,98,277
50,367,208,633,159,208,316,107,317,368,315,317,685
51,796,494,204,302,494,121,259,83,164,753,83,247
52,425,228,575,197,228,246,128,329,315,356,329,644
53,760,464,240,296,464,154,226,86,224,690,86,310
54,399,218,601,181,218,297,120,304,358,338,304,662
55,744,432,256,312,432,162,259,94,215,691,94,309
56,401,225,599,176,225,304,124,295,356,349,295,651
57,759,437,241,322,437,126,280,115,168,717,115,283
58,374,199,626,175,199,306,122,320,359,321,320,679
59,749,445,251,304,445,147,215,104,236,660,104,340
60,405,239,595,166,239,315,137,280,344,376,280,624
61,750,446,250,304,446,153,247,97,210,693,97,307
62,392,226,608,166,226,300,96,308,370,322,308,678
63,741,462,259,279,462,157,226,102,210,688,102,312
64,418,236,582,182,236,274,128,308,328,364,308,636
65,750,488,250,262,488,160,227,90,195,715,90,285
66,379,198,621,181,198,303,118,318,366,316,318,684
67,763,508,237,255,508,150,206,87,199,714,87,286
68,404,186,596,218,186,287,134,309,371,320,309,680
69,764,496,236,268,496,136,220,100,184,716,100,284
70,398,218,602,180,218,300,131,302,349,349,302,651
71,774,460,226,314,460,143,260,83,197,720,83,280
72,381,228,619,153,228,303,113,316,343,341,316,659
73,761,447,239,314,447,151,245,88,220,692,88,308
74,379,231,621,148,231,311,112,310,347,343,310,657
75,759,454,241,305,454,137,253,104,189,707,104,293
76,396,230,604,166,230,298,115,306,349,345,306,655
77,752,438,248,314,438,154,246,94,222,684,94,316
78,399,230,601,169,230,305,111,296,363,341,296,659
79,732,439,268,293,439,163,246,105,210,685,105,315
80,412,233,588,179,233,297,118,291,358,351,291,649
81,749,454,251,295,454,160,240,91,215,694,91,306
82,432,259,568,173,259,265,112,303,326,371,303,629
83,723,451,277,272,451,182,241,95,213,692,95,308
84,392,214,608,178,214,309,120,299,367,334,299,666
85,732,449,268,283,449,167,215,101,235,664,101,336
86,392,226,608,166,226,306,124,302,348,350,302,650
87,736,431,264,305,431,187,245,77,247,676,77,324
88,413,249,587,164,249,269,110,318,323,359,318,641
89,735,444,265,291,444,167,243,98,215,687,98,313
90,414,242,586,172,242,303,126,283,349,368,283,632
91,743,459,257,284,459,169,230,88,223,689,88,311
92,424,231,576,193,231,289,128,287,354,359,287,641
93,725,441,275,284,441,183,235,92,232,676,92,324
94,412,229,588,183,229,293,121,295,355,350,295,650
95,718,431,282,287,431,196,254,86,229,685,86,315
96,402,201,598,201,201,294,134,304,361,335,304,665
97,741,457,259,284,457,179,231,80,232,688,80,312
98,400,231,600,169,231,292,115,308,346,346,308,654
99,737,439,263,298,439,164,241,99,221,680,99,320
