,Route0,Route1,Route2,Route3,Route4,Route5
0,61,36,87,63,630,123
1,442,365,48,31,59,55
2,626,79,47,32,64,152
3,588,82,75,39,58,158
4,90,66,67,42,61,674
5,613,199,36,27,30,95
6,499,193,58,25,67,158
7,490,166,72,40,86,146
8,305,174,83,35,79,324
9,382,151,78,42,86,261
10,234,122,88,45,82,429
11,503,198,75,51,70,103
12,145,72,70,38,93,582
13,547,263,43,19,55,73
14,452,156,87,19,105,181
15,275,117,136,37,99,336
16,393,159,107,52,82,207
17,253,102,169,48,98,330
18,393,139,129,73,78,188
19,259,92,152,49,110,338
20,412,126,139,59,83,181
21,278,85,159,53,105,320
22,343,141,140,68,92,216
23,237,95,184,60,116,308
24,392,121,120,83,101,183
25,267,88,163,72,120,290
26,350,128,144,78,105,195
27,242,91,157,70,144,296
28,363,138,123,75,109,192
29,251,96,167,70,157,259
30,335,130,120,94,129,192
31,269,96,123,74,171,267
32,325,130,147,87,126,185
33,265,100,159,79,161,236
34,326,118,128,72,142,214
35,301,93,148,76,171,211
36,332,102,113,94,136,223
37,266,95,149,75,184,231
38,371,116,120,84,114,195
39,273,78,149,73,177,250
40,298,120,133,86,151,212
41,300,103,120,77,169,231
42,315,100,157,89,136,203
43,263,95,157,83,172,230
44,309,121,128,79,129,234
45,284,106,133,85,165,227
46,331,118,107,78,153,213
47,272,107,145,93,175,208
48,311,117,136,69,158,209
49,272,115,141,100,169,203
50,316,101,132,70,149,232
51,291,100,136,101,171,201
52,315,113,140,76,168,188
53,278,90,125,82,168,257
54,324,122,143,67,153,191
55,277,95,118,86,186,238
56,332,116,124,71,155,202
57,283,107,138,56,188,228
58,338,110,120,94,141,197
59,287,93,136,73,185,226
60,314,122,120,88,161,195
61,300,109,137,75,188,191
62,300,118,122,91,169,200
63,325,106,120,71,170,208
64,265,96,140,84,195,220
65,329,141,134,76,117,203
66,273,97,108,75,196,251
67,345,124,133,63,153,182
68,277,88,121,97,188,229
69,326,131,109,67,160,207
70,348,102,117,66,163,204
71,131,74,80,37,563,115
72,233,167,105,57,326,112
73,336,175,82,84,213,110
74,378,121,111,70,157,163
75,176,98,89,70,272,295
76,369,179,81,75,126,170
77,340,132,80,71,141,236
78,411,135,95,58,111,190
79,334,112,105,74,140,235
80,363,106,109,68,126,228
81,289,120,94,64,158,275
82,382,127,104,74,106,207
83,197,117,86,54,150,396
84,429,179,67,59,82,184
85,373,124,68,63,114,258
86,302,111,116,58,105,308
87,386,106,103,72,98,235
88,309,125,116,55,108,287
89,363,120,117,59,108,233
90,291,113,101,62,137,296
91,348,132,111,60,101,248
92,292,113,119,74,124,278
93,312,106,140,71,106,265
94,305,116,103,51,141,284
95,326,135,133,61,107,238
96,284,113,120,53,141,289
97,350,115,128,63,112,232
98,285,93,123,53,127,319
99,360,130,107,65,114,224
100,250,114,133,72,142,289
101,340,138,117,68,116,221
102,251,102,122,63,163,299
103,352,152,126,44,134,192
104,282,106,130,55,166,261
105,328,115,128,89,127,213
106,260,101,159,67,160,253
107,318,144,122,77,130,209
108,276,107,120,54,179,264
109,334,135,111,73,138,209
110,262,111,146,64,169,248
111,290,128,115,71,162,234
112,291,110,121,67,168,243
113,272,145,131,63,174,215
114,288,118,128,62,164,240
115,285,116,129,79,180,211
116,279,128,133,65,166,229
117,298,125,128,63,168,218
118,263,121,130,56,180,250
119,304,158,112,66,155,205
120,260,121,123,57,186,253
121,310,145,113,55,167,210
122,259,117,126,57,206,235
123,303,136,125,52,186,198
124,267,121,121,67,196,228
125,342,130,120,66,155,187
126,245,99,114,54,235,253
127,325,150,110,56,140,219
128,251,124,108,52,228,237
129,328,154,118,64,154,182
130,268,118,120,54,181,259
131,315,123,128,66,164,204
132,292,114,121,65,201,207
133,303,121,121,68,185,202
134,297,113,115,62,186,227
135,276,126,109,70,219,200
136,311,142,110,60,161,216
137,254,106,109,51,250,230
138,328,174,95,47,174,182
139,246,118,118,59,204,255
140,356,154,105,53,159,173
141,282,118,114,50,200,236
142,174,113,60,46,483,124
143,206,177,89,35,375,118
144,265,174,92,33,300,136
145,265,175,109,53,247,151
146,218,132,85,62,316,187
147,280,183,102,49,237,149
148,276,135,97,49,245,198
149,299,155,103,57,209,177
150,327,136,100,50,201,186
151,329,140,94,46,183,208
152,287,134,84,60,220,215
153,371,135,102,59,140,193
154,235,133,106,60,218,248
155,372,155,86,57,152,178
156,319,119,85,57,176,244
157,346,115,103,52,163,221
158,333,116,99,53,156,243
159,329,124,104,62,152,229
160,328,128,81,67,149,247
161,300,149,102,71,162,216
162,344,106,108,59,144,239
163,320,107,94,52,176,251
164,319,124,122,51,155,229
165,321,114,93,62,151,259
166,319,110,116,59,134,262
167,306,131,106,62,144,251
168,318,122,111,53,156,240
169,282,121,114,56,171,256
170,373,122,102,59,125,219
171,282,109,102,52,175,280
172,354,148,94,43,134,227
173,288,131,97,49,162,273
174,334,130,109,62,144,221
175,262,123,103,68,187,257
176,356,132,103,55,140,214
177,264,109,116,39,177,295
178,345,157,101,56,134,207
179,280,121,105,53,194,247
180,336,131,116,58,124,235
181,260,109,110,64,189,268
182,342,134,93,54,158,219
183,295,121,103,55,180,246
