,Route0,Route1,Route2,Route3,Route4,Route5
0,20,5,75,23,756,121
1,403,366,31,11,122,67
2,690,103,25,31,68,83
3,630,142,32,41,58,97
4,421,298,43,42,61,135
5,449,92,28,38,60,333
6,155,133,44,27,58,583
7,667,195,32,17,33,56
8,135,120,25,23,66,631
9,569,282,21,13,33,82
10,558,161,17,20,68,176
11,111,110,43,26,82,628
12,571,292,20,9,37,71
13,534,186,16,18,86,160
14,200,121,41,30,81,527
15,551,254,63,16,41,75
16,179,110,41,21,83,566
17,597,234,31,14,43,81
18,377,164,27,25,89,318
19,273,145,64,31,84,403
20,512,199,70,38,69,112
21,102,90,46,33,86,643
22,601,242,14,16,46,81
23,512,198,36,15,88,151
24,205,120,148,26,86,415
25,519,217,66,43,64,91
26,127,106,161,38,79,489
27,549,208,80,43,44,76
28,148,97,307,29,84,335
29,572,134,28,100,44,122
30,135,87,87,64,87,540
31,507,215,137,32,44,65
32,179,109,338,26,87,261
33,544,102,24,108,44,178
34,160,82,72,76,86,524
35,556,171,118,37,45,73
36,190,101,351,29,88,241
37,527,98,26,119,46,184
38,181,82,77,77,113,470
39,522,168,134,47,46,83
40,167,109,172,29,171,352
41,474,147,117,51,77,134
42,189,101,141,44,218,307
43,488,162,108,33,84,125
44,178,101,111,29,232,349
45,512,177,78,27,91,115
46,165,114,107,34,290,290
47,521,183,69,23,88,116
48,188,116,108,23,262,303
49,498,168,60,28,97,149
50,185,122,90,30,281,292
51,458,188,92,22,95,145
52,209,109,78,27,253,324
53,443,193,81,19,126,138
54,209,121,101,20,273,276
55,465,181,83,24,122,125
56,210,102,54,23,319,292
57,482,190,79,13,101,135
58,199,119,84,14,298,286
59,441,175,74,13,117,180
60,227,120,82,29,270,272
61,446,171,69,17,126,171
62,202,103,104,35,259,297
63,480,168,60,35,110,147
64,229,119,90,33,263,266
65,378,203,86,29,144,160
66,215,132,85,29,265,274
67,415,159,95,23,143,165
68,248,106,95,30,246,275
69,387,167,78,30,175,163
70,260,114,90,40,256,240
71,394,182,71,28,170,155
72,220,110,72,33,290,275
73,393,173,95,23,150,166
74,235,110,108,35,263,249
75,447,156,84,18,132,163
76,228,109,86,35,242,300
77,428,169,85,22,149,147
78,252,108,92,39,259,250
79,412,184,73,26,152,153
80,237,106,89,35,256,277
81,374,175,82,28,176,165
82,237,130,84,20,265,264
83,418,159,77,30,171,145
84,245,121,83,31,251,269
85,399,169,102,20,162,148
86,243,95,80,37,268,277
87,369,197,81,32,158,163
88,228,126,94,36,251,265
89,373,166,84,35,174,168
90,242,110,91,37,262,258
91,398,175,96,20,149,162
92,270,111,77,42,259,241
93,391,178,81,24,169,157
94,234,104,77,22,281,282
95,373,189,81,18,183,156
96,274,126,78,31,229,262
97,359,162,91,30,177,181
98,253,118,87,36,251,255
99,349,188,89,23,172,179
