,Route0,Route1,Route2,Route3,Route4,Route5
0,109,72,138,69,487,125
1,458,347,42,46,34,73
2,195,82,46,34,120,523
3,579,194,50,45,62,70
4,369,134,69,38,112,278
5,323,149,115,50,87,276
6,291,120,103,67,101,318
7,345,144,113,70,97,231
8,273,112,119,93,102,301
9,302,148,153,76,123,198
10,262,121,142,75,126,274
11,316,130,121,99,120,214
12,259,115,141,104,128,253
13,299,122,134,95,135,215
14,274,117,162,98,128,221
15,294,119,129,105,124,229
16,282,106,154,100,139,219
17,263,125,155,111,136,210
18,290,116,135,88,138,233
19,265,126,147,101,142,219
20,256,123,149,117,136,219
21,276,115,160,97,135,217
22,273,112,149,110,151,205
23,273,117,152,100,126,232
24,280,127,158,100,140,195
25,252,128,133,117,151,219
26,299,112,135,106,132,216
27,263,125,133,94,141,244
28,280,116,144,104,143,213
29,266,117,161,104,135,217
30,274,134,143,99,140,210
31,263,103,174,94,154,212
32,275,138,136,104,137,210
33,251,97,125,123,157,247
34,328,133,173,105,101,160
35,252,105,146,103,167,227
36,318,115,133,105,140,189
37,280,108,148,108,158,198
38,285,110,166,95,135,209
39,262,114,138,119,145,222
40,262,113,168,102,163,192
41,303,111,124,113,143,206
42,271,129,158,86,154,202
43,283,102,117,109,156,233
44,288,122,158,101,124,207
45,254,121,146,101,173,205
46,282,130,147,93,136,212
47,261,98,161,113,155,212
48,295,128,133,99,130,215
49,270,94,153,106,151,226
50,280,117,154,111,143,195
51,300,106,136,112,142,204
52,262,115,158,92,157,216
53,266,120,156,109,146,203
54,296,93,139,97,154,221
55,316,98,153,106,126,201
56,267,107,152,106,135,233
57,278,117,156,112,124,213
58,271,112,158,108,143,208
59,282,96,136,106,148,232
60,289,122,142,103,148,196
61,287,109,153,91,146,214
62,279,108,141,106,139,227
63,303,115,144,101,136,201
64,276,107,142,106,150,219
65,268,116,158,107,145,206
66,259,114,142,107,150,228
67,282,117,148,103,134,216
68,263,120,132,111,163,211
69,276,112,169,89,134,220
70,273,120,133,114,158,202
71,285,105,176,86,143,205
72,268,121,127,123,151,210
73,267,110,164,105,152,202
74,271,108,131,109,149,232
75,284,104,160,114,129,209
76,280,117,164,78,139,222
77,283,117,137,124,143,196
78,253,102,159,100,175,211
79,294,137,149,97,133,190
80,255,111,147,101,187,199
81,282,148,110,123,125,212
82,263,115,175,95,135,217
83,288,115,130,103,147,217
84,265,119,144,108,156,208
85,287,110,149,100,150,204
86,295,116,126,119,146,198
87,269,104,152,89,164,222
88,282,116,131,112,161,198
89,258,122,160,94,165,201
90,296,109,142,111,141,201
91,295,112,129,106,148,210
92,279,98,161,96,171,195
93,284,130,138,98,145,205
94,257,111,158,96,141,237
95,286,119,145,113,146,191
96,276,96,154,110,158,206
97,271,112,142,120,125,230
98,274,102,167,104,156,197
99,291,106,123,102,158,220
100,263,127,155,105,150,200
101,277,108,139,112,136,228
102,271,119,162,94,151,203
103,269,129,120,106,156,220
104,289,122,150,84,151,204
105,276,107,148,117,128,224
106,279,114,148,111,138,210
107,266,113,161,105,140,215
108,292,117,143,101,140,207
109,273,122,157,107,164,177
110,255,125,131,98,157,234
111,289,120,152,87,142,210
112,270,105,124,120,156,225
113,273,119,162,89,151,206
114,300,113,151,96,139,201
115,269,120,147,112,158,194
116,295,116,128,103,143,215
117,273,99,150,89,154,235
118,290,134,132,112,149,183
119,249,106,144,107,160,234
120,280,115,158,103,150,194
121,280,109,141,93,154,223
122,276,151,145,102,125,201
123,230,114,152,97,183,224
124,303,136,139,101,136,185
125,241,115,144,107,180,213
126,321,121,136,105,121,196
127,258,118,155,91,177,201
128,288,124,143,105,124,216
129,249,99,148,104,167,233
130,284,138,140,113,137,188
