,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,558,229,442,329,229,311,257,131,383,486,131,514
1,339,161,661,178,161,293,181,368,290,342,368,658
2,811,464,189,347,464,96,294,93,149,758,93,242
3,292,119,708,173,119,480,91,228,562,210,228,790
4,834,609,166,225,609,112,220,54,117,829,54,171
5,566,426,434,140,426,157,132,277,165,558,277,442
6,627,408,373,219,408,120,170,253,169,578,253,422
7,432,271,568,161,271,151,117,417,195,388,417,612
8,803,522,197,281,522,101,252,96,130,774,96,226
9,279,170,721,109,170,174,92,547,191,262,547,738
10,836,575,164,261,575,89,249,75,101,824,75,176
11,636,396,364,240,396,186,139,178,287,535,178,465
12,614,374,386,240,374,216,150,170,306,524,170,476
13,556,337,444,219,337,216,154,228,281,491,228,509
14,603,363,397,240,363,205,165,192,280,528,192,472
15,530,319,470,211,319,222,157,248,276,476,248,524
16,640,387,360,253,387,185,164,175,274,551,175,449
17,448,267,552,181,267,291,133,261,339,400,261,600
18,783,544,217,239,544,114,227,103,126,771,103,229
19,305,114,695,191,114,320,98,375,413,212,375,788
20,841,604,159,237,604,98,231,61,104,835,61,165
21,487,308,513,179,308,216,137,297,258,445,297,555
22,746,461,254,285,461,123,213,131,195,674,131,326
23,336,148,664,188,148,306,99,358,395,247,358,753
24,838,612,162,226,612,95,216,67,105,828,67,172
25,409,248,591,161,248,279,113,312,327,361,312,639
26,795,546,205,249,546,119,247,86,121,793,86,207
27,361,159,639,202,159,287,101,352,388,260,352,740
28,829,581,171,248,581,104,252,67,100,833,67,167
29,387,209,613,178,209,258,111,355,325,320,355,680
30,825,539,175,286,539,92,279,83,99,818,83,182
31,321,144,679,177,144,343,109,336,411,253,336,747
32,858,577,142,281,577,84,280,58,85,857,58,143
33,381,182,619,199,182,237,118,382,318,300,382,700
34,832,568,168,264,568,97,250,71,111,818,71,182
35,320,138,680,182,138,345,89,335,438,227,335,773
36,847,615,153,232,615,85,233,68,84,848,68,152
37,428,245,572,183,245,215,141,357,257,386,357,614
38,819,534,181,285,534,84,249,97,120,783,97,217
39,308,125,692,183,125,336,95,356,424,220,356,780
40,843,592,157,251,592,98,249,59,100,841,59,159
41,431,265,569,166,265,205,118,364,253,383,364,617
42,785,522,215,263,522,108,243,107,128,765,107,235
43,347,133,653,214,133,303,91,350,426,224,350,776
44,812,598,188,214,598,107,216,81,105,814,81,186
45,450,280,550,170,280,264,154,286,280,434,286,566
46,758,487,242,271,487,134,246,108,159,733,108,267
47,367,174,633,193,174,289,116,344,366,290,344,710
48,824,560,176,264,560,104,265,72,103,825,72,175
49,341,144,659,197,144,325,95,334,427,239,334,761
50,827,583,173,244,583,103,245,70,102,828,70,172
51,407,255,593,152,255,266,136,327,282,391,327,609
52,796,502,204,294,502,114,272,90,136,774,90,226
53,379,171,621,208,171,265,108,356,365,279,356,721
54,822,584,178,238,584,107,227,71,118,811,71,189
55,333,158,667,175,158,321,107,346,389,265,346,735
56,825,564,175,261,564,111,261,64,111,825,64,175
57,411,208,589,203,208,238,124,351,317,332,351,668
58,800,533,200,267,533,104,246,96,125,779,96,221
59,304,134,696,170,134,363,103,333,430,237,333,763
60,822,572,178,250,572,110,250,68,110,822,68,178
61,485,305,515,180,305,218,130,297,268,435,297,565
62,746,479,254,267,479,114,218,140,163,697,140,303
63,388,189,612,199,189,259,109,353,349,298,353,702
64,808,561,192,247,561,116,234,76,129,795,76,205
65,390,196,610,194,196,265,104,345,355,300,345,700
66,817,552,183,265,552,106,265,77,106,817,77,183
67,350,165,650,185,165,315,109,335,391,274,335,726
68,824,570,176,254,570,98,247,78,105,817,78,183
69,393,213,607,180,213,243,112,364,311,325,364,675
70,796,483,204,313,483,95,279,109,129,762,109,238
71,388,182,612,206,182,299,121,313,384,303,313,697
72,811,561,189,250,561,102,235,87,117,796,87,204
73,361,175,639,186,175,294,108,345,372,283,345,717
74,797,579,203,218,579,120,214,83,124,793,83,207
75,433,241,567,192,241,269,111,298,350,352,298,648
76,769,504,231,265,504,116,249,115,132,753,115,247
77,375,207,625,168,207,288,103,337,353,310,337,690
78,772,508,228,264,508,124,246,104,142,754,104,246
79,414,218,586,196,218,292,113,294,375,331,294,669
80,777,535,223,242,535,120,234,103,128,769,103,231
81,392,201,608,191,201,290,107,318,374,308,318,692
82,778,560,222,218,560,125,216,97,127,776,97,224
83,380,201,620,179,201,271,115,349,335,316,349,684
84,790,532,210,258,532,115,240,95,133,772,95,228
85,425,234,575,191,234,273,126,302,338,360,302,640
86,760,495,240,265,495,127,241,113,151,736,113,264
87,378,188,622,190,188,314,99,308,405,287,308,713
88,786,516,214,270,516,123,262,91,131,778,91,222
89,387,229,613,158,229,279,117,334,320,346,334,654
90,766,512,234,254,512,117,222,117,149,734,117,266
91,398,230,602,168,230,268,95,334,341,325,334,675
92,760,510,240,250,510,113,224,127,139,734,127,266
93,419,219,581,200,219,282,142,299,340,361,299,639
94,751,481,249,270,481,131,227,118,174,708,118,292
95,442,236,558,206,236,282,114,276,374,350,276,650
96,751,505,249,246,505,135,222,114,159,727,114,273
97,351,185,649,166,185,304,110,345,360,295,345,705
98,815,567,185,248,567,109,228,76,129,795,76,205
99,429,237,571,192,237,285,114,286,363,351,286,649
