,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,56,4,944,52,4,868,13,76,907,17,76,983
1,775,396,225,379,396,190,360,35,209,756,35,244
2,855,706,145,149,706,123,156,22,116,862,22,138
3,855,525,145,330,525,64,313,81,81,838,81,162
4,802,610,198,192,610,74,188,124,78,798,124,202
5,813,474,187,339,474,73,341,114,71,815,114,185
6,282,135,718,147,135,72,145,646,74,280,646,720
7,889,672,111,217,672,30,210,81,37,882,81,118
8,447,270,553,177,270,60,170,493,67,440,493,560
9,845,517,155,328,517,52,302,103,78,819,103,181
10,296,142,704,154,142,72,143,632,83,285,632,715
11,909,614,91,295,614,29,286,62,38,900,62,100
12,333,186,667,147,186,82,143,585,86,329,585,671
13,894,618,106,276,618,45,250,61,71,868,61,132
14,333,189,667,144,189,72,128,595,88,317,595,683
15,892,561,108,331,561,39,310,69,60,871,69,129
16,340,188,660,152,188,66,140,594,78,328,594,672
17,869,554,131,315,554,37,278,94,74,832,94,168
18,476,311,524,165,311,77,148,447,94,459,447,541
19,721,446,279,275,446,59,221,220,113,667,220,333
20,405,227,595,178,227,76,155,519,99,382,519,618
21,801,522,199,279,522,63,240,136,102,762,136,238
22,362,210,638,152,210,72,130,566,94,340,566,660
23,835,574,165,261,574,45,224,120,82,798,120,202
24,427,240,573,187,240,77,171,496,93,411,496,589
25,726,452,274,274,452,56,221,218,109,673,218,327
26,470,270,530,200,270,75,175,455,100,445,455,555
27,666,412,334,254,412,74,212,260,116,624,260,376
28,471,271,529,200,271,76,171,453,105,442,453,558
29,650,379,350,271,379,77,231,273,117,610,273,390
30,469,270,531,199,270,82,167,449,114,437,449,563
31,628,387,372,241,387,81,206,291,116,593,291,407
32,510,283,490,227,283,82,186,408,123,469,408,531
33,611,347,389,264,347,83,209,306,138,556,306,444
34,516,294,484,222,294,78,164,406,136,458,406,542
35,633,356,367,277,356,65,186,302,156,542,302,458
36,526,300,474,226,300,75,160,399,141,460,399,540
37,590,307,410,283,307,81,212,329,152,519,329,481
38,540,288,460,252,288,78,166,382,164,454,382,546
39,602,358,398,244,358,89,174,309,159,532,309,468
40,537,279,463,258,279,82,160,381,180,439,381,561
41,625,322,375,303,322,90,195,285,198,517,285,483
42,530,279,470,251,279,83,157,387,177,436,387,564
43,598,296,402,302,296,84,191,318,195,487,318,513
44,607,322,393,285,322,82,163,311,204,485,311,515
45,549,266,451,283,266,97,172,354,208,438,354,562
46,619,335,381,284,335,89,179,292,194,514,292,486
47,571,274,429,297,274,85,177,344,205,451,344,549
48,603,324,397,279,324,91,168,306,202,492,306,508
49,524,261,476,263,261,111,154,365,220,415,365,585
50,622,329,378,293,329,106,184,272,215,513,272,487
51,550,271,450,279,271,119,174,331,224,445,331,555
52,608,297,392,311,297,127,199,265,239,496,265,504
53,522,285,478,237,285,133,144,345,226,429,345,571
54,599,315,401,284,315,131,186,270,229,501,270,499
55,550,275,450,275,275,131,174,319,232,449,319,551
56,571,286,429,285,286,146,183,283,248,469,283,531
57,562,283,438,279,283,148,185,290,242,468,290,532
58,549,286,451,263,286,176,184,275,255,470,275,530
59,549,278,451,271,278,182,179,269,274,457,269,543
60,577,305,423,272,305,169,173,254,268,478,254,522
61,525,277,475,248,277,190,171,285,267,448,285,552
62,558,280,442,278,280,198,182,244,294,462,244,538
63,543,274,457,269,274,205,184,252,290,458,252,542
64,532,296,468,236,296,213,183,255,266,479,255,521
65,542,254,458,288,254,211,199,247,300,453,247,547
66,550,308,450,242,308,217,187,233,272,495,233,505
67,531,296,469,235,296,211,168,258,278,464,258,536
68,536,293,464,243,293,220,177,244,286,470,244,530
69,543,295,457,248,295,235,177,222,306,472,222,528
70,549,311,451,238,311,227,171,224,294,482,224,518
71,527,295,473,232,295,240,164,233,308,459,233,541
72,531,290,469,241,290,215,177,254,279,467,254,533
73,530,287,470,243,287,254,192,216,305,479,216,521
74,514,291,486,223,291,256,186,230,293,477,230,523
75,542,299,458,243,299,247,181,211,309,480,211,520
76,537,302,463,235,302,228,170,235,293,472,235,528
77,523,298,477,225,298,234,170,243,289,468,243,532
78,536,289,464,247,289,244,179,220,312,468,220,532
79,536,288,464,248,288,250,188,214,310,476,214,524
80,539,297,461,242,297,240,189,221,293,486,221,514
81,549,301,451,248,301,243,182,208,309,483,208,517
82,535,295,465,240,295,246,182,219,304,477,219,523
83,565,334,435,231,334,232,155,203,308,489,203,511
84,515,298,485,217,298,232,145,253,304,443,253,557
85,533,293,467,240,293,258,189,209,309,482,209,518
86,509,282,491,227,282,251,190,240,288,472,240,528
87,555,303,445,252,303,237,176,208,313,479,208,521
88,500,243,500,257,243,257,197,243,317,440,243,560
89,571,302,429,269,302,239,201,190,307,503,190,497
90,499,283,501,216,283,262,159,239,319,442,239,558
91,561,309,439,252,309,236,186,203,302,495,203,505
92,523,270,477,253,270,243,198,234,298,468,234,532
93,537,303,463,234,303,249,202,214,281,505,214,495
94,546,309,454,237,309,252,167,202,322,476,202,524
95,492,273,508,219,273,279,194,229,304,467,229,533
96,534,263,466,271,263,269,211,197,329,474,197,526
97,534,273,466,261,273,232,197,234,296,470,234,530
98,543,285,457,258,285,244,207,213,295,492,213,508
99,522,301,478,221,301,255,180,223,296,481,223,519
