,Route0,Route1,Route2,Route3,Route4,Route5
0,71,83,94,74,598,80
1,410,310,65,65,62,88
2,590,100,63,74,86,87
3,80,87,76,73,77,607
4,595,108,84,66,67,80
5,537,143,76,78,82,84
6,474,151,86,71,95,123
7,78,65,94,83,93,587
8,486,218,79,83,64,70
9,524,131,86,84,80,95
10,460,127,82,97,97,137
11,156,82,136,83,99,444
12,499,141,116,97,77,70
13,238,112,241,89,79,241
14,337,108,158,93,78,226
15,234,93,151,90,84,348
16,383,122,166,72,79,178
17,239,101,179,87,83,311
18,333,99,164,76,98,230
19,307,95,150,81,92,275
20,280,92,159,78,98,293
21,381,100,156,78,89,196
22,285,98,200,75,99,243
23,341,95,158,82,83,241
24,270,104,178,81,97,270
25,320,101,131,94,106,248
26,286,98,167,91,105,253
27,279,99,171,82,115,254
28,330,87,147,95,92,249
29,304,109,160,83,106,238
30,286,98,155,91,102,268
31,306,85,186,78,140,205
32,328,75,160,84,136,217
33,342,82,150,86,125,215
34,301,91,155,102,124,227
35,327,92,142,97,118,224
36,287,88,161,81,139,244
37,298,92,140,90,141,239
38,270,115,138,87,151,239
39,292,92,140,104,143,229
40,349,75,137,98,134,207
41,314,89,155,91,138,213
42,317,93,169,89,116,216
43,312,87,157,103,134,207
44,296,92,159,91,127,235
45,333,95,144,103,137,188
46,263,100,143,104,145,245
47,308,101,133,96,151,211
48,272,90,153,101,176,208
49,323,97,134,90,151,205
50,312,91,140,86,161,210
51,314,108,142,97,154,185
52,315,85,144,107,153,196
53,311,88,126,110,154,211
54,287,86,167,99,146,215
55,320,99,139,106,136,200
56,307,96,141,103,142,211
57,293,91,153,94,142,227
58,303,95,148,103,137,214
59,275,100,145,105,146,229
60,305,83,160,100,171,181
61,309,105,137,93,135,221
62,310,101,142,100,128,219
63,307,92,142,88,154,217
64,328,93,159,70,138,212
65,310,107,154,89,116,224
66,280,106,154,96,150,214
67,298,95,145,95,160,207
68,283,102,138,97,161,219
69,309,89,128,102,156,216
70,327,83,143,108,131,208
71,284,69,160,103,135,249
72,301,94,153,91,136,225
73,308,95,144,87,141,225
74,301,80,151,94,153,221
75,302,87,135,97,154,225
76,321,101,157,94,120,207
77,316,94,141,82,142,225
78,301,99,155,93,156,196
79,292,99,162,104,134,209
80,321,101,157,97,125,199
81,310,111,131,99,148,201
82,301,93,144,104,144,214
83,311,92,121,99,157,220
84,315,89,148,101,145,202
85,306,98,148,100,140,208
86,293,96,137,100,162,212
87,265,97,149,111,144,234
88,285,98,129,113,155,220
89,323,98,168,96,124,191
90,309,100,146,104,134,207
91,285,99,148,106,145,217
92,282,99,165,97,153,204
93,267,100,162,98,153,220
94,317,105,134,104,131,209
95,300,107,143,89,143,218
96,315,88,153,92,150,202
97,314,88,146,89,162,201
98,298,78,133,114,168,209
99,325,84,124,96,168,203
