,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,250,115,750,135,115,661,154,89,642,269,89,731
1,875,474,125,401,474,79,400,46,80,874,46,126
2,222,116,778,106,116,147,106,631,147,222,631,778
3,844,675,156,169,675,81,168,75,82,843,75,157
4,714,567,286,147,567,138,98,148,187,665,148,335
5,708,483,292,225,483,144,149,148,220,632,148,368
6,616,393,384,223,393,183,155,201,251,548,201,452
7,532,326,468,206,326,183,147,285,242,473,285,527
8,677,406,323,271,406,179,208,144,242,614,144,386
9,355,188,645,167,188,190,110,455,247,298,455,702
10,826,556,174,270,556,103,240,71,133,796,71,204
11,623,349,377,274,349,169,155,208,288,504,208,496
12,516,290,484,226,290,177,161,307,242,451,307,549
13,703,416,297,287,416,161,203,136,245,619,136,381
14,430,196,570,234,196,193,122,377,305,318,377,682
15,809,552,191,257,552,106,244,85,119,796,85,204
16,408,181,592,227,181,186,95,406,318,276,406,724
17,815,551,185,264,551,114,255,71,123,806,71,194
18,489,234,511,255,234,181,127,330,309,361,330,639
19,696,447,304,249,447,169,259,135,159,706,135,294
20,423,192,577,231,192,219,114,358,336,306,358,694
21,770,483,230,287,483,127,271,103,143,754,103,246
22,446,206,554,240,206,221,128,333,333,334,333,666
23,756,504,244,252,504,141,242,103,151,746,103,254
24,419,191,581,228,191,238,119,343,347,310,343,690
25,752,465,248,287,465,135,265,113,157,730,113,270
26,423,204,577,219,204,228,131,349,316,335,349,665
27,744,437,256,307,437,117,251,139,173,688,139,312
28,464,243,536,221,243,248,134,288,335,377,288,623
29,682,432,318,250,432,161,239,157,172,671,157,329
30,437,222,563,215,222,283,148,280,350,370,280,630
31,699,419,301,280,419,150,234,151,196,653,151,347
32,420,221,580,199,221,305,127,275,377,348,275,652
33,725,443,275,282,443,151,250,124,183,693,124,307
34,428,229,572,199,229,254,136,318,317,365,318,635
35,704,441,296,263,441,153,247,143,169,688,143,312
36,404,212,596,192,212,280,139,316,333,351,316,649
37,729,465,271,264,465,137,220,134,181,685,134,315
38,451,237,549,214,237,250,141,299,323,378,299,622
39,641,385,359,256,385,175,221,184,210,606,184,394
40,473,243,527,230,243,285,158,242,357,401,242,599
41,667,420,333,247,420,171,216,162,202,636,162,364
42,435,234,565,201,234,294,146,271,349,380,271,620
43,637,393,363,244,393,177,224,186,197,617,186,383
44,485,241,515,244,241,267,163,248,348,404,248,596
45,665,404,335,261,404,181,219,154,223,623,154,377
46,448,239,552,209,239,304,167,248,346,406,248,594
47,633,382,367,251,382,191,225,176,217,607,176,393
48,463,264,537,199,264,269,142,268,326,406,268,594
49,646,371,354,275,371,180,252,174,203,623,174,377
50,465,254,535,211,254,274,143,261,342,397,261,603
51,638,378,362,260,378,188,223,174,225,601,174,399
52,470,251,530,219,251,260,171,270,308,422,270,578
53,629,367,371,262,367,194,206,177,250,573,177,427
54,450,242,550,208,242,278,148,272,338,390,272,610
55,644,378,356,266,378,177,228,179,215,606,179,394
56,466,264,534,202,264,271,129,263,344,393,263,607
57,646,405,354,241,405,176,218,178,199,623,178,377
58,445,223,555,222,223,299,154,256,367,377,256,623
59,629,388,371,241,388,202,232,169,211,620,169,380
60,488,258,512,230,258,253,160,259,323,418,259,582
61,622,369,378,253,369,194,213,184,234,582,184,418
62,477,264,523,213,264,268,145,255,336,409,255,591
63,628,379,372,249,379,181,221,191,209,600,191,400
64,474,271,526,203,271,289,139,237,353,410,237,590
65,651,407,349,244,407,196,223,153,217,630,153,370
66,469,261,531,208,261,266,152,265,322,413,265,587
67,600,355,400,245,355,211,237,189,219,592,189,408
68,483,254,517,229,254,273,149,244,353,403,244,597
69,613,353,387,260,353,208,229,179,239,582,179,418
70,469,265,531,204,265,261,145,270,320,410,270,590
71,628,377,372,251,377,191,223,181,219,600,181,400
72,477,277,523,200,277,281,149,242,332,426,242,574
73,632,366,368,266,366,195,223,173,238,589,173,411
74,480,280,520,200,280,272,146,248,326,426,248,574
75,596,313,404,283,313,211,249,193,245,562,193,438
76,481,254,519,227,254,269,158,250,338,412,250,588
77,616,379,384,237,379,218,222,166,233,601,166,399
78,473,262,527,211,262,255,159,272,307,421,272,579
79,630,401,370,229,401,206,204,164,231,605,164,395
80,461,263,539,198,263,281,128,258,351,391,258,609
81,642,363,358,279,363,206,242,152,243,605,152,395
82,460,251,540,209,251,294,143,246,360,394,246,606
83,581,344,419,237,344,226,218,193,245,562,193,438
84,478,262,522,216,262,273,163,249,326,425,249,575
85,632,399,368,233,399,202,194,166,241,593,166,407
86,493,281,507,212,281,257,161,250,308,442,250,558
87,641,377,359,264,377,184,227,175,221,604,175,396
88,444,244,556,200,244,288,156,268,332,400,268,600
89,636,382,364,254,382,187,231,177,210,613,177,387
90,461,228,539,233,228,305,157,234,381,385,234,615
91,639,383,361,256,383,199,213,162,242,596,162,404
92,444,265,556,179,265,271,142,285,308,407,285,593
93,630,382,370,248,382,196,215,174,229,597,174,403
94,473,262,527,211,262,269,140,258,340,402,258,598
95,652,391,348,261,391,187,228,161,220,619,161,381
96,450,257,550,193,257,291,155,259,329,412,259,588
97,642,362,358,280,362,201,240,157,241,602,157,398
98,469,249,531,220,249,269,178,262,311,427,262,573
99,613,368,387,245,368,195,201,192,239,569,192,431
