,Route0,Route1,Route2,Route3,Route4,Route5
0,64,26,93,45,681,91
1,358,374,64,23,119,62
2,607,79,52,20,123,119
3,590,81,57,28,107,137
4,552,86,67,39,105,151
5,83,63,71,34,106,643
6,558,202,38,24,75,103
7,505,200,50,25,101,119
8,474,196,50,29,121,130
9,475,154,59,24,128,160
10,319,121,58,31,136,335
11,416,191,68,36,106,183
12,220,108,62,34,131,445
13,528,223,44,24,88,93
14,285,120,47,27,120,401
15,464,202,75,24,89,146
16,198,115,69,25,101,492
17,518,236,52,22,70,102
18,261,125,43,27,116,428
19,440,214,56,29,84,177
20,228,130,48,32,115,447
21,481,207,72,27,74,139
22,246,117,80,27,102,428
23,445,184,74,35,80,182
24,250,119,90,26,127,388
25,415,177,79,31,102,196
26,286,116,95,41,125,337
27,364,150,120,46,101,219
28,259,117,151,46,115,312
29,349,160,99,66,104,222
30,259,120,134,56,125,306
31,334,131,128,73,106,228
32,290,110,147,72,118,263
33,298,102,155,73,120,252
34,304,116,133,69,129,249
35,325,113,117,73,132,240
36,315,97,147,65,123,253
37,311,114,135,82,123,235
38,303,101,135,65,123,273
39,325,121,147,70,128,209
40,297,110,144,72,130,247
41,286,111,154,74,129,246
42,331,114,127,72,142,214
43,322,95,129,58,155,241
44,291,117,125,73,139,255
45,304,109,134,84,156,213
46,286,107,141,73,170,223
47,318,122,120,82,145,213
48,300,115,147,67,134,237
49,322,112,132,79,141,214
50,294,88,146,79,146,247
51,318,105,136,69,142,230
52,315,102,137,70,146,230
53,296,107,139,75,156,227
54,325,88,147,74,151,215
55,291,91,149,96,155,218
56,299,118,136,86,139,222
57,298,90,147,80,152,233
58,321,110,123,75,156,215
59,308,102,126,85,139,240
60,314,94,157,83,147,205
61,303,90,134,93,164,216
62,297,124,135,85,148,211
63,286,117,126,93,167,211
64,318,115,145,66,139,217
65,280,84,131,74,178,253
66,335,133,129,68,137,198
67,292,94,135,69,167,243
68,344,112,125,83,143,193
69,266,108,138,71,180,237
70,332,146,117,72,139,194
71,288,107,118,63,202,222
72,334,127,107,73,176,183
73,259,109,124,78,211,219
74,336,134,102,74,146,208
75,272,109,139,61,200,219
76,305,124,111,82,148,230
77,315,118,116,67,174,210
78,288,124,136,67,161,224
79,287,120,125,97,156,215
80,286,94,159,79,167,215
81,324,117,116,85,163,195
82,292,108,128,56,175,241
83,326,116,119,77,147,215
84,284,109,148,68,173,218
85,320,115,130,83,156,196
86,293,109,125,82,184,207
87,315,113,126,83,165,198
88,297,95,133,71,165,239
89,309,109,128,92,147,215
90,292,112,130,69,173,224
91,307,113,127,72,161,220
92,294,114,128,71,169,224
93,293,114,133,88,168,204
94,304,96,127,91,163,219
95,287,112,141,73,158,229
96,287,109,132,85,169,218
97,276,128,132,83,160,221
98,308,109,116,84,159,224
99,309,105,127,73,148,238
