,Route0,Route1,Route2,Route3,Route4,Route5
0,106,71,94,54,588,87
1,466,360,47,29,44,54
2,411,84,28,11,119,347
3,567,83,82,33,110,125
4,51,43,55,32,129,690
5,648,152,24,21,49,106
6,510,165,62,20,124,119
7,440,192,97,36,112,123
8,480,123,73,40,149,135
9,440,149,81,36,154,140
10,405,185,74,46,151,139
11,353,147,83,35,142,240
12,361,132,78,34,133,262
13,315,136,87,46,152,264
14,380,144,120,47,123,186
15,273,113,101,38,142,333
16,428,185,106,50,106,125
17,188,102,120,47,150,393
18,513,225,68,35,68,91
19,203,96,95,41,162,403
20,468,227,77,41,95,92
21,205,102,158,26,178,331
22,455,179,77,55,106,128
23,194,94,134,53,211,314
24,470,196,69,41,92,132
25,208,108,117,39,220,308
26,468,186,72,37,98,139
27,197,87,112,46,252,306
28,482,216,66,36,85,115
29,228,109,103,46,206,308
30,418,191,91,37,105,158
31,198,87,124,41,250,300
32,414,200,67,53,115,151
33,244,128,102,47,213,266
34,403,157,94,55,120,171
35,232,102,117,44,233,272
36,418,175,93,46,103,165
37,232,96,104,63,234,271
38,395,175,87,46,126,171
39,245,114,115,43,220,263
40,367,158,95,52,134,194
41,245,104,121,72,222,236
42,366,179,89,52,123,191
43,245,92,115,59,218,271
44,370,184,92,40,115,199
45,248,110,118,61,204,259
46,357,160,96,58,132,197
47,254,87,118,55,204,282
48,379,168,92,72,131,158
49,249,83,128,42,244,254
50,362,175,79,53,141,190
51,271,100,117,41,215,256
52,366,157,97,69,135,176
53,265,86,114,77,204,254
54,339,174,110,51,148,178
55,249,99,119,63,224,246
56,396,169,83,47,123,182
57,237,102,120,51,245,245
58,365,169,86,49,153,178
59,271,102,98,40,214,275
60,375,192,92,41,137,163
61,235,111,97,55,231,271
62,351,178,76,48,147,200
63,264,110,119,46,222,239
64,345,166,83,65,143,198
65,245,94,138,58,214,251
66,349,164,77,58,135,217
67,261,107,120,56,227,229
68,341,168,109,51,151,180
69,251,105,99,73,207,265
70,357,174,81,59,134,195
71,270,90,120,48,220,252
72,374,158,75,56,154,183
73,254,87,111,59,234,255
74,363,163,100,51,151,172
75,259,93,114,49,219,266
76,376,191,88,41,127,177
77,256,106,108,52,209,269
78,359,162,69,53,160,197
79,225,95,144,45,241,250
80,415,160,89,42,143,151
81,245,110,90,48,228,279
82,393,153,98,36,139,181
83,258,90,94,63,238,257
84,343,177,86,43,160,191
85,245,110,129,57,218,241
86,361,139,99,53,152,196
87,291,97,117,67,193,235
88,362,157,103,68,118,192
89,246,104,103,59,251,237
90,377,161,88,48,151,175
91,246,94,106,52,252,250
92,370,181,96,37,140,176
93,251,107,86,50,217,289
94,350,180,94,54,131,191
95,267,106,134,50,214,229
96,349,160,88,44,176,183
97,277,93,99,52,243,236
98,361,176,86,51,136,190
99,278,105,105,48,220,244
