,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,204,62,796,142,62,681,116,115,707,178,115,822
1,848,414,152,434,414,90,420,62,104,834,62,166
2,721,595,279,126,595,102,101,177,127,696,177,304
3,375,249,625,126,249,111,115,514,122,364,514,636
4,831,663,169,168,663,78,158,91,88,821,91,179
5,229,91,771,138,91,103,107,668,134,198,668,802
6,839,623,161,216,623,61,201,100,76,824,100,176
7,713,458,287,255,458,109,242,178,122,700,178,300
8,716,499,284,217,499,121,176,163,162,675,163,325
9,556,328,444,228,328,145,202,299,171,530,299,470
10,711,469,289,242,469,132,213,157,161,682,157,318
11,236,89,764,147,89,149,105,615,191,194,615,806
12,852,533,148,319,533,76,297,72,98,830,72,170
13,540,191,460,349,191,120,116,340,353,307,340,693
14,789,622,211,167,622,139,230,72,76,852,72,148
15,461,104,539,357,104,167,123,372,401,227,372,773
16,803,629,197,174,629,120,204,77,90,833,77,167
17,272,89,728,183,89,188,110,540,261,199,540,801
18,858,581,142,277,581,72,281,70,68,862,70,138
19,394,111,606,283,111,287,108,319,462,219,319,781
20,842,587,158,255,587,89,256,69,88,843,69,157
21,313,112,687,201,112,237,141,450,297,253,450,747
22,846,576,154,270,576,81,267,73,84,843,73,157
23,319,97,681,222,97,340,116,341,446,213,341,787
24,833,556,167,277,556,81,264,86,94,820,86,180
25,383,174,617,209,174,252,141,365,320,315,365,685
26,831,545,169,286,545,92,288,77,90,833,77,167
27,295,102,705,193,102,310,122,395,381,224,395,776
28,837,577,163,260,577,86,265,77,81,842,77,158
29,365,133,635,232,133,312,108,323,436,241,323,759
30,835,585,165,250,585,81,256,84,75,841,84,159
31,310,116,690,194,116,296,133,394,357,249,394,751
32,851,549,149,302,549,77,304,72,75,853,72,147
33,301,121,699,180,121,331,120,368,391,241,368,759
34,860,585,140,275,585,69,278,71,66,863,71,137
35,295,119,705,176,119,322,109,383,389,228,383,772
36,850,562,150,288,562,75,294,75,69,856,75,144
37,301,93,699,208,93,365,130,334,443,223,334,777
38,837,564,163,273,564,90,273,73,90,837,73,163
39,361,138,639,223,138,272,133,367,362,271,367,729
40,860,560,140,300,560,69,307,71,62,867,71,133
41,269,103,731,166,103,300,110,431,356,213,431,787
42,844,576,156,268,576,80,271,76,77,847,76,153
43,364,126,636,238,126,315,125,321,428,251,321,749
44,847,588,153,259,588,85,266,68,78,854,68,146
45,330,124,670,206,124,308,117,362,397,241,362,759
46,831,556,169,275,556,84,282,85,77,838,85,162
47,354,126,646,228,126,294,139,352,383,265,352,735
48,849,569,151,280,569,78,276,73,82,845,73,155
49,297,113,703,184,113,298,114,405,368,227,405,773
50,861,574,139,287,574,60,288,79,59,862,79,138
51,286,106,714,180,106,339,111,375,408,217,375,783
52,859,544,141,315,544,69,309,72,75,853,72,147
53,303,108,697,195,108,345,117,352,423,225,352,775
54,850,554,150,296,554,79,290,71,85,844,71,156
55,316,119,684,197,119,292,134,392,355,253,392,747
56,845,576,155,269,576,73,272,82,70,848,82,152
57,316,123,684,193,123,328,119,356,402,242,356,758
58,837,550,163,287,550,75,290,88,72,840,88,160
59,355,130,645,225,130,278,135,367,368,265,367,735
60,854,565,146,289,565,65,291,81,63,856,81,144
61,295,110,705,185,110,354,108,351,431,218,351,782
62,845,559,155,286,559,88,284,67,90,843,67,157
63,328,116,672,212,116,288,128,384,372,244,384,756
64,837,581,163,256,581,81,261,82,76,842,82,158
65,351,134,649,217,134,277,128,372,366,262,372,738
66,842,567,158,275,567,75,269,83,81,836,83,164
67,340,122,660,218,122,317,130,343,405,252,343,748
68,844,586,156,258,586,79,260,77,77,846,77,154
69,309,116,691,193,116,323,126,368,390,242,368,758
70,835,562,165,273,562,74,276,91,71,838,91,162
71,318,126,682,192,126,327,119,355,400,245,355,755
72,852,548,148,304,548,73,298,75,79,846,75,154
73,317,123,683,194,123,318,123,365,389,246,365,754
74,844,564,156,280,564,66,275,90,71,839,90,161
75,332,132,668,200,132,325,138,343,387,270,343,730
76,846,560,154,286,560,73,281,81,78,841,81,159
77,301,134,699,167,134,329,85,370,411,219,370,781
78,819,527,181,292,527,101,288,80,105,815,80,185
79,399,196,601,203,196,289,126,312,366,322,312,678
80,848,571,152,277,571,79,266,73,90,837,73,163
81,293,124,707,169,124,301,122,406,348,246,406,754
82,841,568,159,273,568,92,281,67,84,849,67,151
83,311,123,689,188,123,324,111,365,401,234,365,766
84,849,563,151,286,563,74,285,77,75,848,77,152
85,304,119,696,185,119,331,122,365,394,241,365,759
86,847,572,153,275,572,85,279,68,81,851,68,149
87,303,115,697,188,115,335,97,362,426,212,362,788
88,834,556,166,278,556,85,266,81,97,822,81,178
89,394,158,606,236,158,260,147,346,349,305,346,695
90,854,565,146,289,565,64,279,82,74,844,82,156
91,304,127,696,177,127,329,116,367,390,243,367,757
92,836,557,164,279,557,98,290,66,87,847,66,153
93,337,122,663,215,122,316,134,347,397,256,347,744
94,852,571,148,281,571,79,279,69,81,850,69,150
95,301,114,699,187,114,322,111,377,398,225,377,775
96,843,563,157,280,563,84,283,73,81,846,73,154
97,332,143,668,189,143,298,106,370,381,249,370,751
98,837,550,163,287,550,77,283,86,81,833,86,167
99,342,123,658,219,123,315,130,343,404,253,343,747
100,841,565,159,276,565,91,273,68,94,838,68,162
101,330,124,670,206,124,343,123,327,426,247,327,753
102,857,564,143,293,564,70,273,73,90,837,73,163
103,289,131,711,158,131,323,115,388,366,246,388,754
104,852,555,148,297,555,73,290,75,80,845,75,155
105,302,116,698,186,116,310,127,388,369,243,388,757
106,836,568,164,268,568,81,264,83,85,832,83,168
107,339,133,661,206,133,290,93,371,403,226,371,774
108,829,549,171,280,549,81,276,90,85,825,90,175
109,395,166,605,229,166,277,146,328,360,312,328,688
110,851,554,149,297,554,72,294,77,75,848,77,152
111,299,118,701,181,118,310,123,391,368,241,391,759
112,851,568,149,283,568,82,283,67,82,851,67,149
113,307,109,693,198,109,330,123,363,405,232,363,768
114,847,571,153,276,571,78,273,75,81,844,75,156
115,301,113,699,188,113,339,125,360,402,238,360,762
116,840,588,160,252,588,87,250,73,89,838,73,162
117,347,137,653,210,137,311,122,342,399,259,342,741
118,857,584,143,273,584,80,273,63,80,857,63,143
119,296,102,704,194,102,324,119,380,399,221,380,779
120,838,569,162,269,569,86,267,76,88,836,76,164
121,345,136,655,209,136,294,125,361,378,261,361,739
122,844,562,156,282,562,70,278,86,74,840,86,160
123,325,130,675,195,130,303,129,372,369,259,372,741
124,839,551,161,288,551,78,288,83,78,839,83,161
125,320,118,680,202,118,297,122,383,377,240,383,760
126,842,569,158,273,569,93,266,65,100,835,65,165
127,345,133,655,212,133,307,122,348,397,255,348,745
128,861,576,139,285,576,64,273,75,76,849,75,151
129,292,109,708,183,109,341,122,367,402,231,367,769
130,839,546,161,293,546,78,283,83,88,829,83,171
131,343,147,657,196,147,329,132,328,393,279,328,721
132,845,533,155,312,533,78,300,77,90,833,77,167
133,297,124,703,173,124,329,110,374,392,234,374,766
134,823,582,177,241,582,80,234,97,87,816,97,184
135,376,146,624,230,146,300,158,324,372,304,324,696
136,841,564,159,277,564,82,276,77,83,840,77,160
137,326,127,674,199,127,322,108,352,413,235,352,765
138,845,564,155,281,564,83,277,72,87,841,72,159
139,308,131,692,177,131,334,127,358,384,258,358,742
140,852,552,148,300,552,71,298,77,73,850,77,150
141,279,102,721,177,102,333,124,388,386,226,388,774
142,853,544,147,309,544,75,307,72,77,851,72,149
143,282,121,718,161,121,306,121,412,346,242,412,758
