,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,260,111,740,149,111,657,147,83,659,258,83,742
1,861,451,139,410,451,77,402,62,85,853,62,147
2,389,256,611,133,256,127,111,484,149,367,484,633
3,819,656,181,163,656,90,139,91,114,795,91,205
4,257,126,743,131,126,137,90,606,178,216,606,784
5,845,641,155,204,641,84,182,71,106,823,71,177
6,727,512,273,215,512,128,178,145,165,690,145,310
7,706,446,294,260,446,140,187,154,213,633,154,367
8,448,248,552,200,248,175,144,377,231,392,377,608
9,771,494,229,277,494,122,235,107,164,729,107,271
10,339,149,661,190,149,147,112,514,225,261,514,739
11,829,526,171,303,526,85,276,86,112,802,86,198
12,695,417,305,278,417,147,169,158,256,586,158,414
13,538,273,462,265,273,172,155,290,282,428,290,572
14,641,404,359,237,404,178,191,181,224,595,181,405
15,496,233,504,263,233,194,148,310,309,381,310,619
16,720,486,280,234,486,172,246,108,160,732,108,268
17,404,157,596,247,157,215,125,381,337,282,381,718
18,778,523,222,255,523,126,242,96,139,765,96,235
19,470,231,530,239,231,204,123,326,320,354,326,646
20,706,455,294,251,455,162,234,132,179,689,132,311
21,455,207,545,248,207,237,149,308,336,356,308,644
22,696,437,304,259,437,150,226,154,183,663,154,337
23,468,220,532,248,220,245,158,287,335,378,287,622
24,667,407,333,260,407,193,239,140,214,646,140,354
25,475,240,525,235,240,247,141,278,341,381,278,619
26,652,417,348,235,417,177,237,171,175,654,171,346
27,445,232,555,213,232,259,131,296,341,363,296,637
28,671,410,329,261,410,177,245,152,193,655,152,345
29,465,248,535,217,248,262,143,273,336,391,273,609
30,662,386,338,276,386,176,241,162,211,627,162,373
31,446,220,554,226,220,283,163,271,346,383,271,617
32,657,421,343,236,421,175,218,168,193,639,168,361
33,443,229,557,214,229,269,140,288,343,369,288,631
34,650,391,350,259,391,181,229,169,211,620,169,380
35,479,255,521,224,255,266,165,255,325,420,255,580
36,648,375,352,273,375,200,243,152,230,618,152,382
37,474,255,526,219,255,264,165,262,318,420,262,580
38,633,374,367,259,374,190,221,177,228,595,177,405
39,453,238,547,215,238,291,165,256,341,403,256,597
40,635,364,365,271,364,180,222,185,229,586,185,414
41,470,241,530,229,241,268,170,262,327,411,262,589
42,634,367,366,267,367,204,260,162,211,627,162,373
43,441,231,559,210,231,299,154,260,355,385,260,615
44,644,393,356,251,393,177,211,179,217,604,179,396
45,496,265,504,231,265,254,152,250,333,417,250,583
46,601,340,399,261,340,186,229,213,218,569,213,431
47,483,255,517,228,255,276,178,241,326,433,241,567
48,605,343,395,262,343,189,225,206,226,568,206,432
49,496,261,504,235,261,270,160,234,345,421,234,579
50,620,344,380,276,344,207,239,173,244,583,173,417
51,457,239,543,218,239,280,157,263,341,396,263,604
52,630,362,370,268,362,183,232,187,219,594,187,406
53,467,250,533,217,250,276,158,257,335,408,257,592
54,615,344,385,271,344,202,246,183,227,590,183,410
55,487,271,513,216,271,265,155,248,326,426,248,574
56,585,374,415,211,374,216,200,199,227,574,199,426
57,496,272,504,224,272,265,134,239,355,406,239,594
58,634,371,366,263,371,202,232,164,233,603,164,397
59,474,280,526,194,280,282,155,244,321,435,244,565
60,617,365,383,252,365,172,204,211,220,569,211,431
61,495,282,505,213,282,267,158,238,322,440,238,560
62,578,320,422,258,320,208,201,214,265,521,214,479
63,491,291,509,200,291,252,164,257,288,455,257,545
64,594,349,406,245,349,223,220,183,248,569,183,431
65,468,253,532,215,253,281,158,251,338,411,251,589
66,618,346,382,272,346,190,223,192,239,569,192,431
67,491,272,509,219,272,270,158,239,331,430,239,570
68,605,365,395,240,365,192,201,203,231,566,203,434
69,515,286,485,229,286,265,151,220,343,437,220,563
70,571,360,429,211,360,238,211,191,238,571,191,429
71,495,254,505,241,254,245,142,260,344,396,260,604
72,586,340,414,246,340,215,212,199,249,552,199,448
73,517,279,483,238,279,253,165,230,326,444,230,556
74,570,333,430,237,333,222,228,208,231,561,208,439
75,485,286,515,199,286,279,138,236,340,424,236,576
76,620,367,380,253,367,225,215,155,263,582,155,418
77,480,259,520,221,259,264,157,256,328,416,256,584
78,636,372,364,264,372,173,228,191,209,600,191,400
79,453,256,547,197,256,279,143,268,333,399,268,601
80,596,337,404,259,337,199,231,205,227,568,205,432
81,481,276,519,205,276,274,145,245,334,421,245,579
82,631,371,369,260,371,200,223,169,237,594,169,406
83,485,266,515,219,266,290,143,225,366,409,225,591
84,620,370,380,250,370,206,221,174,235,591,174,409
85,480,273,520,207,273,257,149,263,315,422,263,578
86,606,368,394,238,368,218,207,176,249,575,176,425
87,506,292,494,214,292,250,145,244,319,437,244,563
88,573,339,427,234,339,228,233,199,229,572,199,428
89,522,277,478,245,277,252,164,226,333,441,226,559
90,591,334,409,257,334,227,218,182,266,552,182,448
91,455,256,545,199,256,291,174,254,316,430,254,570
92,613,348,387,265,348,213,225,174,253,573,174,427
93,479,265,521,214,265,269,148,252,335,413,252,587
94,591,355,409,236,355,211,216,198,231,571,198,429
95,500,285,500,215,285,264,146,236,333,431,236,569
96,605,347,395,258,347,206,221,189,243,568,189,432
97,495,275,505,220,275,270,165,235,325,440,235,560
98,605,326,395,279,326,208,228,187,259,554,187,446
99,495,273,505,222,273,287,170,218,339,443,218,557
