,Route0,Route1,Route2,Route3,Route4,Route5
0,89,49,80,55,617,110
1,414,407,31,24,59,65
2,606,81,35,22,89,167
3,258,88,67,33,72,482
4,647,111,60,42,44,96
5,104,65,59,39,89,644
6,629,179,42,27,49,74
7,546,144,54,21,74,161
8,464,176,74,38,92,156
9,273,109,79,37,102,400
10,476,204,88,46,70,116
11,155,80,84,45,101,535
12,554,238,52,32,47,77
13,370,129,127,29,107,238
14,272,130,188,52,94,264
15,367,110,122,73,95,233
16,243,91,179,62,93,332
17,453,144,98,80,70,155
18,190,80,172,52,118,388
19,507,166,78,72,68,109
20,192,84,206,52,133,333
21,454,162,93,76,61,154
22,241,70,161,69,144,315
23,417,137,129,86,85,146
24,192,88,186,47,171,316
25,457,146,76,93,77,151
26,222,84,145,66,186,297
27,449,158,99,50,81,163
28,230,96,145,51,191,287
29,381,161,107,72,109,170
30,233,90,120,70,213,274
31,354,155,121,80,112,178
32,263,89,142,66,188,252
33,376,141,114,82,111,176
34,248,89,142,75,199,247
35,372,156,120,81,105,166
36,224,84,107,71,227,287
37,395,163,88,64,136,154
38,276,100,137,47,200,240
39,353,136,92,86,145,188
40,254,105,159,60,181,241
41,382,104,113,98,130,173
42,258,76,130,77,218,241
43,373,161,108,73,120,165
44,251,95,147,51,205,251
45,380,130,96,82,142,170
46,285,85,128,55,198,249
47,345,134,120,73,147,181
48,250,106,116,79,198,251
49,353,150,121,71,125,180
50,255,92,127,77,205,244
51,374,128,102,79,149,168
52,264,91,144,66,200,235
53,343,124,121,83,149,180
54,261,95,142,65,199,238
55,373,143,112,59,147,166
56,283,95,99,64,206,253
57,348,150,102,76,138,186
58,284,90,126,54,188,258
59,342,158,93,81,129,197
60,247,97,141,67,199,249
61,354,152,111,72,153,158
62,255,99,119,71,230,226
63,371,145,104,66,136,178
64,260,93,136,40,199,272
65,325,146,105,79,145,200
66,284,80,138,76,186,236
67,355,153,110,71,139,172
68,261,90,122,63,217,247
69,332,146,110,75,152,185
70,292,103,112,73,191,229
71,310,133,134,73,165,185
72,301,100,120,80,156,243
73,306,105,135,87,175,192
74,291,114,128,69,165,233
75,295,122,135,79,170,199
76,297,107,112,99,184,201
77,301,108,137,69,177,208
78,302,125,121,89,156,207
79,270,91,157,83,174,225
80,343,118,118,83,142,196
81,260,102,129,66,213,230
82,328,149,124,70,144,185
83,258,98,117,69,194,264
84,343,156,111,61,140,189
85,267,97,103,73,225,235
86,382,135,97,56,161,169
87,262,100,126,55,220,237
88,332,155,119,57,141,196
89,285,89,117,81,188,240
90,346,142,99,63,150,200
91,265,102,140,70,196,227
92,323,131,118,74,173,181
93,296,96,113,75,164,256
94,315,121,120,78,165,201
95,297,99,131,73,183,217
96,310,126,144,96,134,190
97,275,94,127,84,195,225
98,311,132,159,58,153,187
99,269,93,117,89,195,237
100,369,137,108,78,140,168
101,258,94,133,64,205,246
102,336,136,104,73,168,183
103,286,100,125,54,201,234
104,329,141,109,88,146,187
105,281,82,137,70,200,230
106,326,149,110,80,138,197
107,290,106,123,69,188,224
108,319,123,114,74,148,222
109,282,97,134,69,208,210
110,337,130,121,73,160,179
111,284,99,131,62,190,234
112,317,134,103,98,161,187
113,265,102,122,70,202,239
114,324,141,121,76,127,211
115,277,93,113,62,181,274
116,352,141,111,70,136,190
117,286,74,118,61,208,253
118,338,153,103,72,146,188
119,276,87,121,60,207,249
120,356,140,112,61,152,179
121,241,100,118,72,220,249
122,376,150,101,68,138,167
123,296,100,113,60,206,225
124,338,120,109,68,162,203
125,292,86,136,73,195,218
126,315,124,138,73,163,187
127,322,86,120,71,166,235
128,306,109,126,86,169,204
129,287,99,127,76,201,210
130,329,139,118,77,131,206
131,275,95,152,68,200,210
132,311,129,121,98,136,205
133,274,94,123,66,216,227
134,328,152,96,77,161,186
135,271,90,116,68,200,255
136,346,161,114,56,145,178
137,282,94,133,62,199,230
138,319,129,113,79,158,202
139,259,115,120,76,195,235
140,347,122,119,67,149,196
141,295,83,132,70,184,236
142,351,146,118,63,135,187
143,279,95,102,69,209,246
144,339,142,114,68,143,194
145,283,83,123,75,199,237
146,348,141,119,71,144,177
147,266,105,138,64,212,215
148,317,135,123,80,157,188
149,292,92,111,70,193,242
150,333,141,112,68,135,211
151,275,94,145,58,192,236
152,335,129,93,99,162,182
153,269,75,153,67,193,243
154,321,145,112,87,149,186
155,256,93,140,65,189,257
156,361,141,96,75,132,195
157,303,93,110,58,209,227
158,345,144,104,72,163,172
159,260,106,121,46,221,246
160,328,137,98,76,167,194
161,265,100,147,61,197,230
162,334,150,107,76,152,181
163,297,97,118,72,189,227
164,307,154,134,77,132,196
165,288,89,116,80,202,225
166,310,133,121,75,163,198
167,264,108,111,63,202,252
168,313,140,133,66,152,196
169,288,100,121,80,180,231
170,341,133,105,74,148,199
171,266,81,138,53,218,244
172,345,147,106,68,151,183
173,280,103,122,79,208,208
174,319,138,112,79,151,201
175,293,100,104,72,209,222
176,341,143,120,58,152,186
177,287,88,128,68,200,229
