,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,136,30,864,106,30,710,65,154,751,95,154,905
1,822,397,178,425,397,109,410,69,124,807,69,193
2,768,636,232,132,636,84,124,148,92,760,148,240
3,777,613,223,164,613,88,158,135,94,771,135,229
4,737,586,263,151,586,91,132,172,110,718,172,282
5,219,89,781,130,89,601,125,180,606,214,180,786
6,366,185,634,181,185,43,174,591,50,359,591,641
7,904,225,96,679,225,47,667,49,59,892,49,108
8,718,608,282,110,608,75,103,207,82,711,207,289
9,736,599,264,137,599,86,103,178,120,702,178,298
10,218,94,782,124,94,601,99,181,626,193,181,807
11,353,200,647,153,200,50,147,597,56,347,597,653
12,891,228,109,663,228,50,660,59,53,888,59,112
13,710,614,290,96,614,63,98,227,61,712,227,288
14,722,628,278,94,628,73,78,205,89,706,205,294
15,184,108,816,76,108,603,70,213,609,178,213,822
16,338,213,662,125,213,50,119,612,56,332,612,668
17,919,240,81,679,240,31,679,50,31,919,50,81
18,729,638,271,91,638,56,91,215,56,729,215,271
19,715,637,285,78,637,67,78,218,67,715,218,285
20,189,115,811,74,115,599,67,212,606,182,212,818
21,342,225,658,117,225,51,114,607,54,339,607,661
22,903,239,97,664,239,41,655,56,50,894,56,106
23,712,632,288,80,632,46,73,242,53,705,242,295
24,728,643,272,85,643,63,68,209,80,711,209,289
25,204,143,796,61,143,576,47,220,590,190,220,810
26,331,204,669,127,204,47,118,622,56,322,622,678
27,899,226,101,673,226,33,658,68,48,884,68,116
28,720,636,280,84,636,48,73,232,59,709,232,291
29,716,652,284,64,652,59,50,225,73,702,225,298
30,199,145,801,54,145,579,41,222,592,186,222,814
31,347,222,653,125,222,41,115,612,51,337,612,663
32,900,220,100,680,220,31,664,69,47,884,69,116
33,730,640,270,90,640,50,86,220,54,726,220,274
34,713,649,287,64,649,74,56,213,82,705,213,295
35,187,144,813,43,144,576,38,237,581,182,237,818
36,330,220,670,110,220,48,106,622,52,326,622,674
37,901,249,99,652,249,28,636,71,44,885,71,115
38,743,655,257,88,655,50,77,207,61,732,207,268
39,710,647,290,63,647,73,49,217,87,696,217,304
40,170,127,830,43,127,582,31,248,594,158,248,842
41,314,208,686,106,208,51,97,635,60,305,635,695
42,901,240,99,661,240,36,646,63,51,886,63,114
43,734,646,266,88,646,46,77,220,57,723,220,277
44,734,663,266,71,663,57,53,209,75,716,209,284
45,213,157,787,56,157,570,43,217,583,200,217,800
46,351,234,649,117,234,38,111,611,44,345,611,655
47,903,253,97,650,253,28,641,69,37,894,69,106
48,721,642,279,79,642,41,72,238,48,714,238,286
49,736,662,264,74,662,62,53,202,83,715,202,285
50,194,134,806,60,134,579,44,227,595,178,227,822
51,358,247,642,111,247,37,99,605,49,346,605,654
52,908,241,92,667,241,29,646,63,50,887,63,113
53,723,641,277,82,641,42,68,235,56,709,235,291
54,726,666,274,60,666,49,42,225,67,708,225,292
55,201,150,799,51,150,587,39,212,599,189,212,811
56,344,234,656,110,234,46,106,610,50,340,610,660
57,919,245,81,674,245,31,659,50,46,904,50,96
58,742,649,258,93,649,49,81,209,61,730,209,270
59,725,657,275,68,657,57,48,218,77,705,218,295
60,193,146,807,47,146,572,37,235,582,183,235,817
61,341,226,659,115,226,36,109,623,42,335,623,665
62,901,244,99,657,244,33,638,66,52,882,66,118
63,729,644,271,85,644,58,75,213,68,719,213,281
64,727,654,273,73,654,50,57,223,66,711,223,289
65,180,130,820,50,130,572,36,248,586,166,248,834
66,340,236,660,104,236,40,99,620,45,335,620,665
67,900,229,100,671,229,37,658,63,50,887,63,113
68,731,649,269,82,649,43,77,226,48,726,226,274
69,723,662,277,61,662,55,45,222,71,707,222,293
70,193,142,807,51,142,571,30,236,592,172,236,828
71,352,245,648,107,245,38,95,610,50,340,610,660
72,893,229,107,664,229,34,645,73,53,874,73,126
73,728,642,272,86,642,50,76,222,60,718,222,282
74,712,640,288,72,640,67,53,221,86,693,221,307
75,208,152,792,56,152,561,38,231,579,190,231,810
76,336,222,664,114,222,27,106,637,35,328,637,672
77,896,245,104,651,245,28,638,76,41,883,76,117
78,720,642,280,78,642,51,70,229,59,712,229,288
79,718,647,282,71,647,55,55,227,71,702,227,298
80,202,151,798,51,151,576,31,222,596,182,222,818
