,Route0,Route1,Route2,Route3,Route4,Route5
0,91,60,118,72,558,101
1,434,379,57,39,36,55
2,488,82,41,28,91,270
3,194,77,71,43,87,528
4,615,140,60,48,48,89
5,419,105,56,35,102,283
6,329,102,84,52,80,353
7,420,127,74,55,89,235
8,288,93,89,49,98,383
9,422,173,95,47,74,189
10,264,108,83,41,106,398
11,418,172,87,52,80,191
12,259,105,125,54,109,348
13,386,155,121,59,90,189
14,284,107,118,50,115,326
15,361,138,112,72,95,222
16,273,95,166,57,124,285
17,337,137,132,90,101,203
18,256,103,139,63,138,301
19,340,143,115,89,105,208
20,265,112,144,87,135,257
21,336,107,134,102,107,214
22,248,98,161,99,134,260
23,299,138,153,89,111,210
24,272,97,148,94,155,234
25,289,119,143,84,129,236
26,287,114,135,96,149,219
27,295,113,151,98,129,214
28,310,91,150,89,127,233
29,290,112,161,95,144,198
30,308,91,150,92,163,196
31,303,93,128,103,146,227
32,281,104,146,103,148,218
33,285,120,138,100,147,210
34,292,104,140,96,138,230
35,293,112,154,84,132,225
36,293,101,156,103,151,196
37,295,111,140,85,156,213
38,312,110,136,90,141,211
39,288,98,149,84,155,226
40,295,103,136,102,146,218
41,300,101,151,104,149,195
42,288,115,137,97,157,206
43,279,96,153,79,139,254
44,307,117,143,123,122,188
45,269,101,146,83,183,218
46,319,133,120,85,139,204
47,267,113,137,98,148,237
48,305,110,135,85,160,205
49,305,97,127,91,147,233
50,298,110,135,88,144,225
51,293,105,150,83,166,203
52,295,123,142,103,134,203
53,255,94,134,111,150,256
54,295,133,161,102,133,176
55,288,100,130,78,182,222
56,298,129,148,110,130,185
57,263,102,156,94,150,235
58,288,120,132,92,153,215
59,285,112,164,99,136,204
60,270,124,140,96,143,227
61,276,111,149,96,165,203
62,292,130,126,101,142,209
63,269,119,158,98,165,191
64,310,126,122,94,143,205
65,269,100,152,88,171,220
66,310,120,134,83,144,209
67,271,102,139,94,171,223
68,319,130,121,83,136,211
69,275,103,144,95,173,210
70,303,112,149,93,154,189
71,280,91,121,90,181,237
72,314,131,136,94,130,195
73,292,111,143,75,165,214
74,302,122,115,94,164,203
75,272,112,147,84,157,228
76,304,122,135,104,135,200
77,284,96,144,92,169,215
78,305,132,143,90,129,201
79,252,99,132,90,191,236
80,328,136,110,96,151,179
81,263,90,145,102,170,230
82,315,136,132,73,128,216
83,274,103,129,96,172,226
84,297,124,139,84,156,200
85,279,116,144,88,150,223
86,303,109,147,88,126,227
87,282,103,142,116,163,194
88,279,108,129,87,166,231
89,300,115,153,81,135,216
90,269,105,152,99,171,204
91,309,120,141,91,149,190
92,283,105,141,90,182,199
93,314,113,123,92,141,217
94,282,99,150,90,154,225
95,304,120,148,108,130,190
96,275,101,130,99,171,224
97,296,133,148,89,143,191
98,286,115,133,87,154,225
99,284,107,147,111,154,197
100,290,107,147,93,133,230
101,299,96,138,105,146,216
102,296,102,144,82,155,221
103,278,126,142,106,152,196
104,270,127,143,79,156,225
105,284,116,126,98,168,208
106,274,115,159,103,138,211
107,278,104,143,96,153,226
108,286,124,142,88,150,210
109,271,84,146,100,172,227
110,289,129,117,97,154,214
111,263,117,164,76,175,205
112,285,122,130,114,143,206
113,273,105,157,88,148,229
114,321,122,121,101,141,194
115,229,101,171,70,187,242
116,337,129,123,105,137,169
117,289,95,130,86,168,232
118,314,120,122,102,137,205
119,261,100,142,104,163,230
120,328,128,117,90,145,192
121,267,105,146,92,158,232
122,335,127,128,91,142,177
123,270,101,144,94,167,224
124,301,112,154,91,130,212
125,275,106,130,96,154,239
126,322,115,144,88,142,189
127,289,92,126,100,159,234
128,283,123,168,85,146,195
