,Route0,Route1,Route2,Route3,Route4,Route5
0,30,20,86,45,665,154
1,397,388,37,22,87,69
2,636,93,39,31,53,148
3,613,116,48,42,46,135
4,586,95,56,37,54,172
5,89,83,47,42,559,180
6,185,158,23,16,27,591
7,225,641,38,26,21,49
8,608,90,20,13,62,207
9,599,81,56,22,64,178
10,94,71,53,28,573,181
11,200,132,21,15,35,597
12,228,633,30,27,23,59
13,614,82,14,16,47,227
14,628,65,29,13,60,205
15,108,51,25,19,584,213
16,213,113,12,6,44,612
17,240,667,12,12,19,50
18,638,85,6,6,50,215
19,637,59,19,19,48,218
20,115,43,31,24,575,212
21,225,103,14,11,40,607
22,239,640,24,15,26,56
23,632,68,12,5,41,242
24,643,60,25,8,55,209
25,143,36,25,11,565,220
26,204,112,15,6,41,622
27,226,650,23,8,25,68
28,636,71,13,2,46,232
29,652,48,16,2,57,225
30,145,31,23,10,569,222
31,222,110,15,5,36,612
32,220,658,22,6,25,69
33,640,82,8,4,46,220
34,649,50,14,6,68,213
35,144,30,13,8,568,237
36,220,101,9,5,43,622
37,249,633,19,3,25,71
38,655,75,13,2,48,207
39,647,47,16,2,71,217
40,127,26,17,5,577,248
41,208,94,12,3,48,635
42,240,641,20,5,31,63
43,646,74,14,3,43,220
44,663,47,24,6,51,209
45,157,34,22,9,561,217
46,234,107,10,4,34,611
47,253,632,18,9,19,69
48,642,69,10,3,38,238
49,662,49,25,4,58,202
50,134,36,24,8,571,227
51,247,96,15,3,34,605
52,241,639,28,7,22,63
53,641,64,18,4,38,235
54,666,38,22,4,45,225
55,150,30,21,9,578,212
56,234,102,8,4,42,610
57,245,654,20,5,26,50
58,649,78,15,3,46,209
59,657,44,24,4,53,218
60,146,31,16,6,566,235
61,226,108,7,1,35,623
62,244,636,21,2,31,66
63,644,74,11,1,57,213
64,654,54,19,3,47,223
65,130,33,17,3,569,248
66,236,97,7,2,38,620
67,229,653,18,5,32,63
68,649,73,9,4,39,226
69,662,43,18,2,53,222
70,142,29,22,1,570,236
71,245,94,13,1,37,610
72,229,638,26,7,27,73
73,642,71,15,5,45,222
74,640,49,23,4,63,221
75,152,36,20,2,559,231
76,222,106,8,0,27,637
77,245,631,20,7,21,76
